match_id,year,date,home,away,actual_home_goal,actual_away_goal,lambda_home,lambda_away,split
J1_2024_248,2024,2024-08-07,湘南ベルマーレ,アビスパ福岡,1,1,0.6923993996223965,1.3858938302002817,second_half
J1_2024_249,2024,2024-08-07,鹿島アントラーズ,サガン鳥栖,3,0,2.4157717223694224,0.7556078659209479,second_half
J1_2024_250,2024,2024-08-10,北海道コンサドーレ札幌,アビスパ福岡,2,2,0.5747090111038542,1.3283080080515017,second_half
J1_2024_251,2024,2024-08-11,サガン鳥栖,浦和レッズ,1,1,1.7826088169593228,1.5077208622502187,second_half
J1_2024_252,2024,2024-08-11,サンフレッチェ広島,セレッソ大阪,2,0,1.4264637368544575,0.9243076913653145,second_half
J1_2024_253,2024,2024-08-11,ジュビロ磐田,鹿島アントラーズ,2,1,1.1303828131949774,1.5076311236572824,second_half
J1_2024_254,2024,2024-08-11,名古屋グランパス,東京ヴェルディ,1,0,1.0255044697965212,1.1858724456679393,second_half
J1_2024_255,2024,2024-08-11,柏レイソル,ガンバ大阪,0,0,0.6683319390936137,0.7199206297510081,second_half
J1_2024_256,2024,2024-08-11,横浜Ｆ・マリノス,ヴィッセル神戸,1,2,0.8853844786097225,1.2747883587178908,second_half
J1_2024_257,2024,2024-08-11,ＦＣ東京,川崎フロンターレ,0,3,1.7081538575504434,1.245723560738086,second_half
J1_2024_258,2024,2024-08-11,ＦＣ町田ゼルビア,湘南ベルマーレ,0,1,2.166518300616376,1.0963235964591602,second_half
J1_2024_259,2024,2024-08-12,アルビレックス新潟,京都サンガF.C.,2,0,1.249824070217504,0.9515810793891384,second_half
J1_2024_260,2024,2024-08-16,北海道コンサドーレ札幌,サガン鳥栖,5,3,1.3789876891111512,1.1699360935739485,second_half
J1_2024_261,2024,2024-08-17,アビスパ福岡,アルビレックス新潟,0,1,0.9686708110528797,1.1321679424775124,second_half
J1_2024_262,2024,2024-08-17,セレッソ大阪,京都サンガF.C.,3,5,1.4265802549993374,0.8035651449970268,second_half
J1_2024_263,2024,2024-08-17,ヴィッセル神戸,ガンバ大阪,2,2,0.8777913070781919,0.5206802110045571,second_half
J1_2024_264,2024,2024-08-17,名古屋グランパス,サンフレッチェ広島,1,2,0.6152802975318331,1.1854619697022368,second_half
J1_2024_265,2024,2024-08-17,川崎フロンターレ,横浜Ｆ・マリノス,1,3,2.253962761771705,1.3841098379074688,second_half
J1_2024_266,2024,2024-08-17,湘南ベルマーレ,柏レイソル,1,2,1.2545054017677542,1.251383316945656,second_half
J1_2024_267,2024,2024-08-17,鹿島アントラーズ,浦和レッズ,0,0,2.018600145664054,1.0662238255530072,second_half
J1_2024_268,2024,2024-08-17,ＦＣ東京,東京ヴェルディ,0,0,1.5502296004845495,1.4133933053471734,second_half
J1_2024_269,2024,2024-08-17,ＦＣ町田ゼルビア,ジュビロ磐田,4,0,1.8453775206630745,1.205426845023328,second_half
J1_2024_270,2024,2024-08-24,ガンバ大阪,アビスパ福岡,2,2,0.8700110565365304,0.801013918823143,second_half
J1_2024_271,2024,2024-08-24,京都サンガF.C.,ＦＣ東京,3,0,0.9313126011590475,2.3123129134027014,second_half
J1_2024_272,2024,2024-08-24,横浜Ｆ・マリノス,セレッソ大阪,4,0,1.1094636619877838,0.9537932108684788,second_half
J1_2024_273,2024,2024-08-24,湘南ベルマーレ,名古屋グランパス,0,1,0.9188068155064665,1.550287744672486,second_half
J1_2024_274,2024,2024-08-25,アルビレックス新潟,ＦＣ町田ゼルビア,0,0,0.6206910248739148,1.9276383751779917,second_half
J1_2024_275,2024,2024-08-25,サンフレッチェ広島,柏レイソル,2,0,2.308713122852391,0.8421607981635133,second_half
J1_2024_276,2024,2024-08-25,ジュビロ磐田,北海道コンサドーレ札幌,0,2,1.9445506386344078,0.9155921867270987,second_half
J1_2024_277,2024,2024-08-25,ヴィッセル神戸,サガン鳥栖,2,0,1.7890586231641057,0.7096071259083516,second_half
J1_2024_278,2024,2024-08-25,東京ヴェルディ,鹿島アントラーズ,2,1,1.4436462736468583,1.6553847253662182,second_half
J1_2024_279,2024,2024-08-31,サガン鳥栖,湘南ベルマーレ,1,2,1.9556979149702045,1.3844269524073807,second_half
J1_2024_280,2024,2024-08-31,サンフレッチェ広島,ＦＣ東京,3,2,2.090763392071153,1.2220452284427088,second_half
J1_2024_281,2024,2024-08-31,柏レイソル,東京ヴェルディ,2,3,1.0062926823161904,1.2924262504077288,second_half
J1_2024_282,2024,2024-08-31,ＦＣ町田ゼルビア,浦和レッズ,2,2,1.9747705385477798,1.1939596778900832,second_half
J1_2024_283,2024,2024-09-01,アビスパ福岡,ヴィッセル神戸,0,2,0.5388329137962842,1.331222914067537,second_half
J1_2024_284,2024,2024-09-01,北海道コンサドーレ札幌,川崎フロンターレ,2,0,1.1225098285002313,1.3582979457902935,second_half
J1_2024_285,2024,2024-09-13,ヴィッセル神戸,セレッソ大阪,2,1,0.8346776918239777,0.7984294807837147,second_half
J1_2024_286,2024,2024-09-13,川崎フロンターレ,サガン鳥栖,3,2,2.656262564223361,0.8590488189718765,second_half
J1_2024_287,2024,2024-09-13,横浜Ｆ・マリノス,京都サンガF.C.,1,2,1.6044269463579839,0.6896959458340182,second_half
J1_2024_288,2024,2024-09-14,アビスパ福岡,ＦＣ町田ゼルビア,0,3,0.48491848576678176,1.4589826725051755,second_half
J1_2024_289,2024,2024-09-14,アルビレックス新潟,湘南ベルマーレ,3,1,1.6981963930847295,1.5153912309618407,second_half
J1_2024_290,2024,2024-09-14,ガンバ大阪,浦和レッズ,0,1,1.744341692145816,0.9955322282009158,second_half
J1_2024_291,2024,2024-09-14,北海道コンサドーレ札幌,東京ヴェルディ,0,2,1.0187302246129812,1.5411197827143446,second_half
J1_2024_292,2024,2024-09-14,柏レイソル,ジュビロ磐田,0,2,1.0636249241050448,1.3977664951052498,second_half
J1_2024_293,2024,2024-09-14,鹿島アントラーズ,サンフレッチェ広島,2,2,1.0707550872316722,0.9949937988476816,second_half
J1_2024_294,2024,2024-09-14,ＦＣ東京,名古屋グランパス,4,1,1.1605192959135398,1.3627236024673615,second_half
J1_2024_295,2024,2024-09-18,名古屋グランパス,アルビレックス新潟,3,0,0.9291244936506358,1.1514000653931236,second_half
J1_2024_296,2024,2024-09-21,ジュビロ磐田,アビスパ福岡,0,0,0.709192359129741,1.076544527861305,second_half
J1_2024_297,2024,2024-09-21,浦和レッズ,ＦＣ東京,0,2,1.5981280849779629,1.1825979459383866,second_half
J1_2024_298,2024,2024-09-21,鹿島アントラーズ,柏レイソル,0,0,1.824145029074464,0.7746285886021923,second_half
J1_2024_299,2024,2024-09-21,ＦＣ町田ゼルビア,北海道コンサドーレ札幌,0,0,2.700629824584156,0.8170421826482941,second_half
J1_2024_300,2024,2024-09-22,アルビレックス新潟,ヴィッセル神戸,2,3,0.6897009772089081,1.758839514294338,second_half
J1_2024_301,2024,2024-09-22,サンフレッチェ広島,横浜Ｆ・マリノス,6,2,2.5944316627525525,1.3235814782036668,second_half
J1_2024_302,2024,2024-09-22,京都サンガF.C.,ガンバ大阪,2,2,0.6682266573530973,1.1405396814632227,second_half
J1_2024_303,2024,2024-09-22,名古屋グランパス,川崎フロンターレ,2,0,1.1299741763869182,1.0451933230543953,second_half
J1_2024_304,2024,2024-09-22,東京ヴェルディ,サガン鳥栖,2,0,2.173259960178192,1.0411161789138506,second_half
J1_2024_305,2024,2024-09-22,湘南ベルマーレ,セレッソ大阪,1,2,0.7751099283824474,1.373447003495563,second_half
J1_2024_306,2024,2024-09-27,川崎フロンターレ,アルビレックス新潟,5,1,1.7778951920494053,1.0987031573031407,second_half
J1_2024_307,2024,2024-09-28,ガンバ大阪,東京ヴェルディ,1,1,1.542183160376921,0.9293464987376818,second_half
J1_2024_308,2024,2024-09-28,サガン鳥栖,アビスパ福岡,0,0,0.8890972377815932,1.2131253636509292,second_half
J1_2024_309,2024,2024-09-28,サンフレッチェ広島,ＦＣ町田ゼルビア,2,0,1.0244580553298805,1.3539411212444727,second_half
J1_2024_310,2024,2024-09-28,セレッソ大阪,柏レイソル,0,0,1.5966090246013183,1.0125024879375526,second_half
J1_2024_311,2024,2024-09-28,ヴィッセル神戸,浦和レッズ,1,0,1.494923532666609,1.0013130600533386,second_half
J1_2024_312,2024,2024-09-28,北海道コンサドーレ札幌,京都サンガF.C.,2,0,0.9303824052991124,0.9518843400624847,second_half
J1_2024_313,2024,2024-09-28,名古屋グランパス,ジュビロ磐田,2,0,1.0839312786674726,1.2825279365072029,second_half
J1_2024_314,2024,2024-09-28,横浜Ｆ・マリノス,ＦＣ東京,1,3,1.6261373839284172,1.261028608926941,second_half
J1_2024_315,2024,2024-09-28,湘南ベルマーレ,鹿島アントラーズ,3,2,1.1036164887057018,1.940854854044395,second_half
J1_2024_316,2024,2024-10-02,セレッソ大阪,ガンバ大阪,1,0,1.037437191386503,0.7246898061579463,second_half
J1_2024_317,2024,2024-10-04,アビスパ福岡,名古屋グランパス,1,0,0.8003799532725433,1.1242614777367355,second_half
J1_2024_318,2024,2024-10-05,アルビレックス新潟,鹿島アントラーズ,0,4,1.2305433002426769,1.8596169832361102,second_half
J1_2024_319,2024,2024-10-05,ガンバ大阪,北海道コンサドーレ札幌,2,1,2.3855030780127295,0.6812556903624992,second_half
J1_2024_320,2024,2024-10-05,柏レイソル,横浜Ｆ・マリノス,1,0,1.155849387641037,1.580826563525766,second_half
J1_2024_321,2024,2024-10-05,浦和レッズ,セレッソ大阪,0,1,1.0903537763837703,0.8944712943371381,second_half
J1_2024_322,2024,2024-10-05,ＦＣ東京,サガン鳥栖,1,1,2.098443221487837,1.072972951803282,second_half
J1_2024_323,2024,2024-10-05,ＦＣ町田ゼルビア,川崎フロンターレ,1,4,1.9237648964219023,0.9823599580061326,second_half
J1_2024_324,2024,2024-10-06,ジュビロ磐田,サンフレッチェ広島,1,2,0.7542419493502565,1.248588268787946,second_half
J1_2024_325,2024,2024-10-06,京都サンガF.C.,ヴィッセル神戸,2,3,0.5070726065025791,2.337543781998044,second_half
J1_2024_326,2024,2024-10-06,東京ヴェルディ,湘南ベルマーレ,0,2,1.992286573185863,1.348963533513631,second_half
J1_2024_327,2024,2024-10-18,ヴィッセル神戸,ＦＣ東京,0,2,1.223384455669534,1.0556191908329526,second_half
J1_2024_328,2024,2024-10-18,川崎フロンターレ,ガンバ大阪,1,1,1.3032799249857885,0.6303343131636778,second_half
J1_2024_329,2024,2024-10-18,横浜Ｆ・マリノス,アルビレックス新潟,0,0,1.5916735578494374,1.0841719278809663,second_half
J1_2024_330,2024,2024-10-19,セレッソ大阪,ジュビロ磐田,1,2,1.6510419290281146,1.4070261200074703,second_half
J1_2024_331,2024,2024-10-19,京都サンガF.C.,サガン鳥栖,2,0,1.3619372326037313,1.55438034371631,second_half
J1_2024_332,2024,2024-10-19,名古屋グランパス,北海道コンサドーレ札幌,0,2,1.5862863323040755,0.8693015498016213,second_half
J1_2024_333,2024,2024-10-19,東京ヴェルディ,浦和レッズ,2,1,1.8159591949684633,1.4690991520763104,second_half
J1_2024_334,2024,2024-10-19,柏レイソル,ＦＣ町田ゼルビア,1,1,0.4564079420232958,1.617086764328214,second_half
J1_2024_335,2024,2024-10-19,湘南ベルマーレ,サンフレッチェ広島,2,1,0.7363822610003679,1.6073750164439085,second_half
J1_2024_336,2024,2024-10-19,鹿島アントラーズ,アビスパ福岡,0,0,1.0068007050233196,0.857892994978414,second_half
J1_2024_337,2024,2024-10-23,アルビレックス新潟,東京ヴェルディ,0,2,1.3685056257808865,1.540628797619472,second_half
J1_2024_338,2024,2024-10-23,ガンバ大阪,名古屋グランパス,3,2,1.1544956404463775,0.8960297207500677,second_half
J1_2024_339,2024,2024-10-23,浦和レッズ,柏レイソル,1,0,1.7647234956283464,0.8149760801628907,second_half
J1_2024_340,2024,2024-10-30,横浜Ｆ・マリノス,浦和レッズ,0,0,1.9870704023724872,1.1961552292575313,second_half
J1_2024_341,2024,2024-11-01,ヴィッセル神戸,ジュビロ磐田,2,0,1.3969715612234632,1.0109299880157832,second_half
J1_2024_342,2024,2024-11-01,川崎フロンターレ,鹿島アントラーズ,1,3,1.7644937204632825,1.3658958741314546,second_half
J1_2024_343,2024,2024-11-03,アビスパ福岡,柏レイソル,2,1,1.0928096721763614,0.9074973739288889,second_half
J1_2024_344,2024,2024-11-03,サガン鳥栖,ＦＣ町田ゼルビア,2,1,0.7148078680002644,1.7610465644553954,second_half
J1_2024_345,2024,2024-11-03,サンフレッチェ広島,京都サンガF.C.,0,1,2.062849767707846,0.6683747170494002,second_half
J1_2024_346,2024,2024-11-03,北海道コンサドーレ札幌,セレッソ大阪,1,1,0.6433608415610859,1.3163783643613225,second_half
J1_2024_347,2024,2024-11-03,ＦＣ東京,湘南ベルマーレ,0,2,1.9237000319190152,1.3902400267558177,second_half
J1_2024_348,2024,2024-11-09,サガン鳥栖,横浜Ｆ・マリノス,1,2,1.8102450909299244,1.7215583295268622,second_half
J1_2024_349,2024,2024-11-09,ジュビロ磐田,ガンバ大阪,3,4,0.834916673774941,0.6957423672130064,second_half
J1_2024_350,2024,2024-11-09,セレッソ大阪,アビスパ福岡,1,0,0.8812167157733065,1.1213358305910892,second_half
J1_2024_351,2024,2024-11-09,京都サンガF.C.,川崎フロンターレ,1,1,1.1086305856606298,1.8046384237937216,second_half
J1_2024_352,2024,2024-11-09,柏レイソル,アルビレックス新潟,1,1,0.9117182873975048,1.2548564347467244,second_half
J1_2024_353,2024,2024-11-09,湘南ベルマーレ,北海道コンサドーレ札幌,1,1,1.8985056415131196,1.178691201083462,second_half
J1_2024_354,2024,2024-11-09,鹿島アントラーズ,名古屋グランパス,0,0,1.3360140839761347,0.9596557596069305,second_half
J1_2024_355,2024,2024-11-09,ＦＣ町田ゼルビア,ＦＣ東京,3,0,1.6160716769666987,1.258713982013142,second_half
J1_2024_356,2024,2024-11-10,東京ヴェルディ,ヴィッセル神戸,1,1,0.8091419826363501,1.5656751323418696,second_half
J1_2024_357,2024,2024-11-10,浦和レッズ,サンフレッチェ広島,3,0,1.035875234909393,1.0468192859167762,second_half
J1_2024_358,2024,2024-11-16,ジュビロ磐田,横浜Ｆ・マリノス,3,4,1.4439500339050588,1.5277351002443311,second_half
J1_2024_359,2024,2024-11-17,京都サンガF.C.,鹿島アントラーズ,0,0,0.9047033704279355,2.471479677783768,second_half
J1_2024_360,2024,2024-11-22,浦和レッズ,川崎フロンターレ,1,1,1.9024049203294813,0.9229554013947885,second_half
J1_2024_361,2024,2024-11-30,アビスパ福岡,浦和レッズ,1,0,1.2093039359691398,1.249108716030971,second_half
J1_2024_362,2024,2024-11-30,アルビレックス新潟,ガンバ大阪,0,1,0.9088966208454198,0.85817697825686,second_half
J1_2024_363,2024,2024-11-30,ジュビロ磐田,ＦＣ東京,2,1,1.1636297514445397,1.410537560643281,second_half
J1_2024_364,2024,2024-11-30,セレッソ大阪,鹿島アントラーズ,0,2,1.4045727049747279,1.5703584519905862,second_half
J1_2024_365,2024,2024-11-30,名古屋グランパス,サガン鳥栖,0,3,1.3881575365206271,0.9002512277910943,second_half
J1_2024_366,2024,2024-11-30,東京ヴェルディ,川崎フロンターレ,4,5,1.76905543425008,1.2087377891109903,second_half
J1_2024_367,2024,2024-11-30,柏レイソル,ヴィッセル神戸,1,1,0.5071524977879586,1.4754821940501237,second_half
J1_2024_368,2024,2024-11-30,湘南ベルマーレ,横浜Ｆ・マリノス,2,3,1.4097587540106284,1.966735787339215,second_half
J1_2024_369,2024,2024-11-30,ＦＣ町田ゼルビア,京都サンガF.C.,1,0,1.5944956258907612,0.6884300040565959,second_half
J1_2024_370,2024,2024-12-01,サンフレッチェ広島,北海道コンサドーレ札幌,5,1,3.4938908052482645,0.7932401760921561,second_half
J1_2024_371,2024,2024-12-08,ガンバ大阪,サンフレッチェ広島,3,1,0.9252762340017578,0.9290248162473473,second_half
J1_2024_372,2024,2024-12-08,サガン鳥栖,ジュビロ磐田,3,0,1.6658068240027775,1.5222014912344872,second_half
J1_2024_373,2024,2024-12-08,ヴィッセル神戸,湘南ベルマーレ,3,0,1.6400787475420038,0.9194306604383202,second_half
J1_2024_374,2024,2024-12-08,京都サンガF.C.,東京ヴェルディ,0,0,1.006134161918068,2.047536024164995,second_half
J1_2024_375,2024,2024-12-08,北海道コンサドーレ札幌,柏レイソル,1,0,1.0412712074383326,1.1993865942824424,second_half
J1_2024_376,2024,2024-12-08,川崎フロンターレ,アビスパ福岡,3,1,1.1070280348194959,0.9753365434360829,second_half
J1_2024_377,2024,2024-12-08,横浜Ｆ・マリノス,名古屋グランパス,0,2,1.315146067498395,1.0766006420327086,second_half
J1_2024_378,2024,2024-12-08,浦和レッズ,アルビレックス新潟,0,0,1.564257878858258,1.0167410048270948,second_half
J1_2024_379,2024,2024-12-08,鹿島アントラーズ,ＦＣ町田ゼルビア,3,1,0.8094379724478111,1.245369651600004,second_half
J1_2024_380,2024,2024-12-08,ＦＣ東京,セレッソ大阪,3,0,0.9790197603683984,1.2072782325947347,second_half
J1_2025_191,2025,2025-06-14,湘南ベルマーレ,ＦＣ町田ゼルビア,1,2,0.6859419741272408,1.2369335974739084,second_half
J1_2025_192,2025,2025-06-14,鹿島アントラーズ,サンフレッチェ広島,1,1,1.168253212165133,0.7259342546062586,second_half
J1_2025_193,2025,2025-06-14,ＦＣ東京,セレッソ大阪,2,2,1.1826308992994392,1.4248257477033424,second_half
J1_2025_194,2025,2025-06-15,アルビレックス新潟,横浜Ｆ・マリノス,1,0,1.7896338945634676,1.7809274288389754,second_half
J1_2025_195,2025,2025-06-15,ファジアーノ岡山,アビスパ福岡,0,1,1.0151757331856883,0.41911527870430904,second_half
J1_2025_196,2025,2025-06-15,ヴィッセル神戸,名古屋グランパス,2,1,1.5246086363291562,0.8335010306564608,second_half
J1_2025_197,2025,2025-06-15,東京ヴェルディ,柏レイソル,0,3,0.6824285174828719,1.006698208510317,second_half
J1_2025_198,2025,2025-06-15,清水エスパルス,ガンバ大阪,0,0,2.188883552856856,1.1551176867843806,second_half
J1_2025_199,2025,2025-06-21,アビスパ福岡,アルビレックス新潟,3,2,0.892448110954684,0.5845603932746187,second_half
J1_2025_200,2025,2025-06-21,セレッソ大阪,東京ヴェルディ,2,1,1.0550114730736333,0.5700878388108891,second_half
J1_2025_201,2025,2025-06-21,名古屋グランパス,清水エスパルス,1,1,1.6469029914830609,1.0088790556915197,second_half
J1_2025_202,2025,2025-06-21,川崎フロンターレ,ヴィッセル神戸,1,2,1.6314702160509442,1.4265132272424534,second_half
J1_2025_203,2025,2025-06-21,柏レイソル,京都サンガF.C.,3,3,1.0725535247837545,1.3911304228674373,second_half
J1_2025_204,2025,2025-06-21,横浜Ｆ・マリノス,ファジアーノ岡山,0,1,0.8898266657948356,0.6931676122343727,second_half
J1_2025_205,2025,2025-06-21,ＦＣ町田ゼルビア,鹿島アントラーズ,2,1,0.7405412684191093,1.6322689269968755,second_half
J1_2025_206,2025,2025-06-22,ガンバ大阪,ＦＣ東京,2,0,1.8660840678626875,0.9786295518634396,second_half
J1_2025_207,2025,2025-06-22,横浜ＦＣ,サンフレッチェ広島,0,4,0.5670474735169221,0.9390899631553395,second_half
J1_2025_208,2025,2025-06-25,川崎フロンターレ,アルビレックス新潟,3,1,1.9044763764024177,0.66387946128895,second_half
J1_2025_209,2025,2025-06-25,横浜Ｆ・マリノス,ＦＣ東京,0,3,1.3226773121516506,1.2399729969609152,second_half
J1_2025_210,2025,2025-06-28,アビスパ福岡,ヴィッセル神戸,0,0,0.7645159217694809,1.2560761128372233,second_half
J1_2025_211,2025,2025-06-28,サンフレッチェ広島,名古屋グランパス,1,2,1.6240709432885287,0.7200930412186168,second_half
J1_2025_212,2025,2025-06-28,京都サンガF.C.,ガンバ大阪,3,1,1.706562093323968,0.8812301107171043,second_half
J1_2025_213,2025,2025-06-28,清水エスパルス,柏レイソル,0,2,1.2209560221615106,1.2515069717410836,second_half
J1_2025_214,2025,2025-06-28,湘南ベルマーレ,横浜Ｆ・マリノス,1,1,1.1411704198367882,1.0509735828622464,second_half
J1_2025_215,2025,2025-06-28,鹿島アントラーズ,ファジアーノ岡山,1,2,1.4480544747184025,0.364765151848374,second_half
J1_2025_216,2025,2025-06-28,ＦＣ東京,横浜ＦＣ,2,1,0.8934622405735253,0.769394121523121,second_half
J1_2025_217,2025,2025-06-29,アルビレックス新潟,ＦＣ町田ゼルビア,0,4,1.0757245239299649,2.0960459970785865,second_half
J1_2025_218,2025,2025-06-29,東京ヴェルディ,川崎フロンターレ,1,0,0.8679947057203992,1.2998689347491492,second_half
J1_2025_219,2025,2025-07-02,ヴィッセル神戸,サンフレッチェ広島,1,0,0.8247151342800462,1.0271391316388205,second_half
J1_2025_220,2025,2025-07-05,セレッソ大阪,ガンバ大阪,0,1,1.714417525784594,0.9721128297695919,second_half
J1_2025_221,2025,2025-07-05,ファジアーノ岡山,サンフレッチェ広島,0,1,0.8259459954130097,0.7124604357875294,second_half
J1_2025_222,2025,2025-07-05,ヴィッセル神戸,湘南ベルマーレ,4,0,1.3668968125734111,0.7100990514622094,second_half
J1_2025_223,2025,2025-07-05,京都サンガF.C.,アルビレックス新潟,2,1,1.4029130080155139,0.580574356691042,second_half
J1_2025_224,2025,2025-07-05,名古屋グランパス,東京ヴェルディ,0,0,1.173492491545602,0.5685076957717293,second_half
J1_2025_225,2025,2025-07-05,川崎フロンターレ,鹿島アントラーズ,2,1,1.4028839166318445,1.263489599748279,second_half
J1_2025_226,2025,2025-07-05,柏レイソル,ＦＣ東京,1,0,1.3810063780275506,1.0014935200835346,second_half
J1_2025_227,2025,2025-07-05,横浜ＦＣ,横浜Ｆ・マリノス,0,1,1.0685929811081736,0.935685046334239,second_half
J1_2025_228,2025,2025-07-05,ＦＣ町田ゼルビア,清水エスパルス,3,0,1.056143085383707,1.3547794894985261,second_half
J1_2025_229,2025,2025-07-19,湘南ベルマーレ,セレッソ大阪,3,3,1.0709210562099314,1.1822338271594623,second_half
J1_2025_230,2025,2025-07-19,ＦＣ東京,浦和レッズ,3,2,0.8083311219200461,1.0459932033560886,second_half
J1_2025_231,2025,2025-07-20,アルビレックス新潟,サンフレッチェ広島,0,2,0.9496668950418036,1.7874081455965745,second_half
J1_2025_232,2025,2025-07-20,ガンバ大阪,川崎フロンターレ,2,1,1.282181063893271,1.362075112076457,second_half
J1_2025_233,2025,2025-07-20,ファジアーノ岡山,ヴィッセル神戸,1,2,1.037865663685618,0.901947549171303,second_half
J1_2025_234,2025,2025-07-20,東京ヴェルディ,ＦＣ町田ゼルビア,0,1,0.7766624155338457,1.218439285332568,second_half
J1_2025_235,2025,2025-07-20,横浜Ｆ・マリノス,名古屋グランパス,3,0,1.327125247356449,1.1194355054030798,second_half
J1_2025_236,2025,2025-07-20,清水エスパルス,横浜ＦＣ,2,0,1.638974525491784,0.7817753553768548,second_half
J1_2025_237,2025,2025-07-20,鹿島アントラーズ,柏レイソル,3,2,1.162764147238878,0.7033472091524793,second_half
J1_2025_238,2025,2025-07-21,アビスパ福岡,京都サンガF.C.,2,2,0.8705961380828398,1.238811267835532,second_half
J1_2025_239,2025,2025-07-23,浦和レッズ,湘南ベルマーレ,4,1,1.6161424458976408,0.6198540294902222,second_half
J1_2025_240,2025,2025-07-27,浦和レッズ,アビスパ福岡,0,0,1.1984983655785433,0.5274393316136259,second_half
J1_2025_241,2025,2025-08-09,川崎フロンターレ,アビスパ福岡,2,5,1.5958028391348942,0.6628694643723154,second_half
J1_2025_242,2025,2025-08-09,東京ヴェルディ,横浜Ｆ・マリノス,1,0,1.2920978861716448,1.0352596968998535,second_half
J1_2025_243,2025,2025-08-09,横浜ＦＣ,浦和レッズ,1,2,0.685424063421304,0.772695492309136,second_half
J1_2025_244,2025,2025-08-10,ガンバ大阪,ファジアーノ岡山,0,3,1.2554017135879747,0.5470718405882807,second_half
J1_2025_245,2025,2025-08-10,サンフレッチェ広島,清水エスパルス,0,0,1.3538051391506059,0.8258573665321216,second_half
J1_2025_246,2025,2025-08-10,名古屋グランパス,京都サンガF.C.,1,2,1.5292628532137182,1.3534914857328868,second_half
J1_2025_247,2025,2025-08-10,柏レイソル,湘南ベルマーレ,2,0,1.2423130481993068,0.7702785156098776,second_half
J1_2025_248,2025,2025-08-10,ＦＣ東京,鹿島アントラーズ,0,1,0.7225725373630485,1.425424049492652,second_half
J1_2025_249,2025,2025-08-10,ＦＣ町田ゼルビア,ヴィッセル神戸,2,0,0.8612052706991165,1.8428748564624355,second_half
J1_2025_250,2025,2025-08-11,セレッソ大阪,アルビレックス新潟,3,1,1.4093707211135083,0.640449950484919,second_half
J1_2025_251,2025,2025-08-16,アルビレックス新潟,川崎フロンターレ,1,1,1.2022252820654433,2.2361270768318144,second_half
J1_2025_252,2025,2025-08-16,サンフレッチェ広島,ガンバ大阪,1,0,1.5675733454611172,0.7935552826324216,second_half
J1_2025_253,2025,2025-08-16,ヴィッセル神戸,横浜ＦＣ,0,1,1.1018711060450421,0.6216564673698518,second_half
J1_2025_254,2025,2025-08-16,京都サンガF.C.,東京ヴェルディ,1,0,1.05017742812993,0.5167903909187859,second_half
J1_2025_255,2025,2025-08-16,浦和レッズ,名古屋グランパス,2,1,1.80261209762777,0.7275731059952778,second_half
J1_2025_256,2025,2025-08-16,清水エスパルス,横浜Ｆ・マリノス,1,3,2.3117361817796884,1.2870140398381862,second_half
J1_2025_257,2025,2025-08-16,湘南ベルマーレ,ＦＣ東京,2,2,1.115716902423683,0.9481113072795129,second_half
J1_2025_258,2025,2025-08-16,鹿島アントラーズ,アビスパ福岡,1,1,1.435907816967174,0.4270414498231039,second_half
J1_2025_259,2025,2025-08-16,ＦＣ町田ゼルビア,セレッソ大阪,3,0,1.2120402325764135,1.631583804965993,second_half
J1_2025_260,2025,2025-08-17,ファジアーノ岡山,柏レイソル,2,1,0.8220652689170818,0.6902926208028505,second_half
J1_2025_261,2025,2025-08-20,サンフレッチェ広島,ヴィッセル神戸,0,1,1.1039262931996268,1.1233944620535121,second_half
J1_2025_262,2025,2025-08-20,ＦＣ町田ゼルビア,ガンバ大阪,3,1,1.2229099312470453,1.3017894666340004,second_half
J1_2025_263,2025,2025-08-22,柏レイソル,浦和レッズ,4,2,0.9060229688910587,0.9167677076365133,second_half
J1_2025_264,2025,2025-08-23,アビスパ福岡,清水エスパルス,0,0,0.937567653048755,0.9233975649260769,second_half
J1_2025_265,2025,2025-08-23,アルビレックス新潟,鹿島アントラーズ,1,2,1.0261323460864256,2.004195726895809,second_half
J1_2025_266,2025,2025-08-23,ガンバ大阪,横浜ＦＣ,3,2,1.3531988855914925,0.6589454915207063,second_half
J1_2025_267,2025,2025-08-23,セレッソ大阪,ヴィッセル神戸,1,1,1.207337819130331,1.3761689870322218,second_half
J1_2025_268,2025,2025-08-23,ファジアーノ岡山,湘南ベルマーレ,1,0,1.3689368626336507,0.4925500977164367,second_half
J1_2025_269,2025,2025-08-23,名古屋グランパス,川崎フロンターレ,3,4,1.3529352208337546,1.356183807994746,second_half
J1_2025_270,2025,2025-08-23,東京ヴェルディ,サンフレッチェ広島,0,3,0.6856500602599575,1.039026961504532,second_half
J1_2025_271,2025,2025-08-23,横浜Ｆ・マリノス,ＦＣ町田ゼルビア,0,0,0.8131810898084654,1.6177048497631716,second_half
J1_2025_272,2025,2025-08-24,ＦＣ東京,京都サンガF.C.,0,4,0.9569055352635313,1.5872210104919562,second_half
J1_2025_273,2025,2025-08-30,ヴィッセル神戸,横浜Ｆ・マリノス,1,0,1.5541640604435965,1.0234149694774268,second_half
J1_2025_274,2025,2025-08-30,京都サンガF.C.,ファジアーノ岡山,5,0,1.1854758899358238,0.4951535990754268,second_half
