event_id,season,team,old_manager,new_manager,last_old_manager_match_date,first_new_manager_match_date,effective_change_date,games_after_change,date,opponent,is_home_schedule,match_id,match_url,merge_date,target_year,date_v15,is_home,home,away,actual_goals_for,actual_goals_against,lambda_for,lambda_against,team_win_prob,team_draw_prob,team_loss_prob,expected_points,actual_points,points_residual,goal_for_residual,goals_against_improvement,actual_home_goal,actual_away_goal,lambda_home,lambda_away
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,1,2024-08-11,浦和,True,20240811007,https://soccer-db.net/result/20240811007,2024-08-11,2024.0,2024-08-11,True,鳥栖,浦和,1.0,1.0,1.8115677281851936,1.522702514534111,0.4209215641703094,0.2718536142918385,0.307224821537852,1.5346183068027668,1.0,-0.5346183068027668,-0.8115677281851936,0.5227025145341111,1.0,1.0,1.8115677281851936,1.522702514534111
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,2,2024-08-16,札幌,False,20240816001,https://soccer-db.net/result/20240816001,2024-08-16,2024.0,2024-08-16,False,札幌,鳥栖,3.0,5.0,1.238629677815513,1.4362299981737146,0.3026646397814866,0.3097275921499681,0.3876077680685452,1.217721511494428,0.0,-1.217721511494428,1.761370322184487,-3.5637700018262857,5.0,3.0,1.4362299981737146,1.238629677815513
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,3,2024-08-25,神戸,False,20240825004,https://soccer-db.net/result/20240825004,2024-08-25,2024.0,2024-08-25,False,神戸,鳥栖,0.0,2.0,0.6980182990884596,1.861223777308796,0.1258317492745246,0.2587583962731335,0.6154098544523419,0.6362536440967075,0.0,-0.6362536440967075,-0.6980182990884596,-0.13877622269120393,2.0,0.0,1.861223777308796,0.6980182990884596
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,4,2024-08-31,湘南,True,20240831004,https://soccer-db.net/result/20240831004,2024-08-31,2024.0,2024-08-31,True,鳥栖,湘南,1.0,2.0,2.0726961573834983,1.4509056222834098,0.4915509978573857,0.2542671697804171,0.2541818323621974,1.7289201633525744,0.0,-1.7289201633525744,-1.0726961573834983,-0.5490943777165902,1.0,2.0,2.0726961573834983,1.4509056222834098
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,5,2024-09-13,川崎F,False,20240913001,https://soccer-db.net/result/20240913001,2024-09-13,2024.0,2024-09-13,False,川崎F,鳥栖,2.0,3.0,0.8612892280294409,2.545278390393327,0.1011897912675167,0.1882069088956275,0.7106032998368556,0.4917762826981777,0.0,-0.4917762826981777,1.1387107719705591,-0.45472160960667285,3.0,2.0,2.545278390393327,0.8612892280294409
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,6,2024-09-22,東京V,False,20240922003,https://soccer-db.net/result/20240922003,2024-09-22,2024.0,2024-09-22,False,東京V,鳥栖,0.0,2.0,1.121114581655057,2.318176868082854,0.1627386042924109,0.2257714211410182,0.611489974566571,0.7139872340182509,0.0,-0.7139872340182509,-1.121114581655057,0.31817686808285384,2.0,0.0,2.318176868082854,1.121114581655057
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,7,2024-09-28,福岡,True,20240928009,https://soccer-db.net/result/20240928009,2024-09-28,2024.0,2024-09-28,True,鳥栖,福岡,0.0,0.0,0.9030960398987729,1.2121143169080093,0.2603559622631996,0.3300000000000001,0.4096440377368004,1.111067886789599,1.0,-0.11106788678959889,-0.9030960398987729,1.2121143169080093,0.0,0.0,0.9030960398987729,1.2121143169080093
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,8,2024-10-05,FC東京,False,20241005002,https://soccer-db.net/result/20241005002,2024-10-05,2024.0,2024-10-05,False,FC東京,鳥栖,1.0,1.0,1.0930949314455976,2.12504875914358,0.177484110364111,0.2438079925192606,0.5787078971166284,0.7762603236115937,1.0,0.2237396763884063,-0.09309493144559755,1.12504875914358,1.0,1.0,2.12504875914358,1.0930949314455976
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,9,2024-10-19,京都,False,20241019004,https://soccer-db.net/result/20241019004,2024-10-19,2024.0,2024-10-19,False,京都,鳥栖,0.0,2.0,1.634117272065454,1.344120911248726,0.414973524246398,0.2894856902741565,0.2955407854794455,1.5344062630133504,0.0,-1.5344062630133504,-1.634117272065454,-0.655879088751274,2.0,0.0,1.344120911248726,1.634117272065454
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,10,2024-11-03,町田,True,20241103004,https://soccer-db.net/result/20241103004,2024-11-03,2024.0,2024-11-03,True,鳥栖,町田,2.0,1.0,0.7220700927892152,1.7471869580254027,0.1412772414752461,0.2762806071199199,0.5824421514048339,0.7001123315456583,3.0,2.2998876684543417,1.2779299072107848,0.7471869580254027,2.0,1.0,0.7220700927892152,1.7471869580254027
