team,opponent,matches,wins,draws,losses,gf,ga,home_matches,gd,win_rate,draw_rate,loss_rate,points,points_per_match
柏レイソル,セレッソ大阪,45,18,12,15,71,65,23,6,0.4,0.26666666666666666,0.3333333333333333,66,1.4666666666666666
柏レイソル,ジュビロ磐田,44,15,5,24,55,77,23,-22,0.3409090909090909,0.11363636363636363,0.5454545454545454,50,1.1363636363636365
柏レイソル,ＦＣ東京,43,19,8,16,57,63,21,-6,0.4418604651162791,0.18604651162790697,0.37209302325581395,65,1.5116279069767442
柏レイソル,川崎フロンターレ,37,11,11,15,62,62,19,0,0.2972972972972973,0.2972972972972973,0.40540540540540543,44,1.1891891891891893
柏レイソル,湘南ベルマーレ,31,18,4,9,56,45,16,11,0.5806451612903226,0.12903225806451613,0.2903225806451613,58,1.8709677419354838
柏レイソル,アルビレックス新潟,30,11,14,5,40,28,15,12,0.36666666666666664,0.4666666666666667,0.16666666666666666,47,1.5666666666666667
柏レイソル,東京ヴェルディ,30,14,3,13,45,40,15,5,0.4666666666666667,0.1,0.43333333333333335,45,1.5
柏レイソル,ジェフユナイテッド千葉,29,10,8,11,39,42,14,-3,0.3448275862068966,0.27586206896551724,0.3793103448275862,38,1.3103448275862069
柏レイソル,京都サンガF.C.,25,15,7,3,36,25,13,11,0.6,0.28,0.12,52,2.08
柏レイソル,ベガルタ仙台,24,8,7,9,25,27,12,-2,0.3333333333333333,0.2916666666666667,0.375,31,1.2916666666666667
柏レイソル,サガン鳥栖,24,7,8,9,34,35,12,-1,0.2916666666666667,0.3333333333333333,0.375,29,1.2083333333333333
柏レイソル,アビスパ福岡,23,14,1,8,44,30,12,14,0.6086956521739131,0.043478260869565216,0.34782608695652173,43,1.8695652173913044
柏レイソル,北海道コンサドーレ札幌,22,13,1,8,44,32,10,12,0.5909090909090909,0.045454545454545456,0.36363636363636365,40,1.8181818181818181
柏レイソル,大宮アルディージャ,20,7,6,7,30,32,10,-2,0.35,0.3,0.35,27,1.35
柏レイソル,大分トリニータ,18,5,9,4,17,16,9,1,0.2777777777777778,0.5,0.2222222222222222,24,1.3333333333333333
柏レイソル,ヴァンフォーレ甲府,14,7,3,4,22,16,7,6,0.5,0.21428571428571427,0.2857142857142857,24,1.7142857142857142
柏レイソル,横浜ＦＣ,9,5,3,1,16,8,4,8,0.5555555555555556,0.3333333333333333,0.1111111111111111,18,2.0
柏レイソル,横浜フリューゲルス,7,3,0,4,9,11,3,-2,0.42857142857142855,0.0,0.5714285714285714,9,1.2857142857142858
柏レイソル,モンテディオ山形,6,1,2,3,2,6,3,-4,0.16666666666666666,0.3333333333333333,0.5,5,0.8333333333333334
柏レイソル,徳島ヴォルティス,4,4,0,0,10,1,2,9,1.0,0.0,0.0,12,3.0
柏レイソル,ＦＣ町田ゼルビア,4,1,1,2,2,6,2,-4,0.25,0.25,0.5,4,1.0
柏レイソル,松本山雅ＦＣ,2,2,0,0,5,1,1,4,1.0,0.0,0.0,6,3.0
柏レイソル,ファジアーノ岡山,2,1,0,1,3,2,1,1,0.5,0.0,0.5,3,1.5
柏レイソル,Ｖ・ファーレン長崎,2,1,0,1,5,2,1,3,0.5,0.0,0.5,3,1.5
柏レイソル,"サンフレッチェ広島 2 (8) Result (7) 2 清水エスパルス 観客:6,531 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S R Y Y Referee: アルフレッド ロダス 1998.09.05 横浜フリューゲルス",1,1,0,0,2,1,0,1,1.0,0.0,0.0,3,3.0
柏レイソル,"横浜Ｆ・マリノス 0 (3) Result (1) 0 アビスパ福岡 観客:10,268 S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: ベルナール ソール 1996.09.14 ジュビロ磐田",1,1,0,0,3,2,0,1,1.0,0.0,0.0,3,3.0
柏レイソル,"横浜Ｆ・マリノス 0 (4) Result (3) 0 セレッソ大阪 観客:10,331 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y R Y Y Referee: 砂川 恵一 1995.10.18 湘南ベルマーレ",1,1,0,0,1,0,0,1,1.0,0.0,0.0,3,3.0
"柏レイソル 1 (5) Result (4) 1 北海道コンサドーレ札幌 観客:6,340 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: 北村 央春 1998.03.28 京都サンガF.C.",東京ヴェルディ,1,0,0,1,0,2,1,-2,0.0,0.0,1.0,0,0.0
"柏レイソル 2 (5) Result (6) 2 横浜Ｆ・マリノス 観客:11,597 S S S S S S S S S S S S S S S S S S S S S S S R Y Y Y Referee: 濱名 哲也 1995.07.12 横浜フリューゲルス",ガンバ大阪,1,0,0,1,1,4,1,-3,0.0,0.0,1.0,0,0.0
横浜フリューゲルス,サンフレッチェ広島,17,11,0,6,32,24,9,8,0.6470588235294118,0.0,0.35294117647058826,33,1.9411764705882353
横浜フリューゲルス,ジェフユナイテッド千葉,17,8,0,9,33,28,9,5,0.47058823529411764,0.0,0.5294117647058824,24,1.411764705882353
横浜フリューゲルス,清水エスパルス,17,6,0,11,27,34,9,-7,0.35294117647058826,0.0,0.6470588235294118,18,1.0588235294117647
横浜フリューゲルス,名古屋グランパス,16,9,0,7,26,19,7,7,0.5625,0.0,0.4375,27,1.6875
横浜フリューゲルス,浦和レッズ,16,6,0,10,16,34,9,-18,0.375,0.0,0.625,18,1.125
横浜フリューゲルス,鹿島アントラーズ,15,7,0,8,26,28,7,-2,0.4666666666666667,0.0,0.5333333333333333,21,1.4
横浜フリューゲルス,横浜Ｆ・マリノス,15,6,0,9,17,24,9,-7,0.4,0.0,0.6,18,1.2
横浜フリューゲルス,東京ヴェルディ,14,4,0,10,18,28,7,-10,0.2857142857142857,0.0,0.7142857142857143,12,0.8571428571428571
横浜フリューゲルス,ガンバ大阪,13,7,0,6,22,21,6,1,0.5384615384615384,0.0,0.46153846153846156,21,1.6153846153846154
横浜フリューゲルス,ジュビロ磐田,13,5,0,8,17,26,7,-9,0.38461538461538464,0.0,0.6153846153846154,15,1.1538461538461537
横浜フリューゲルス,湘南ベルマーレ,12,8,0,4,26,16,6,10,0.6666666666666666,0.0,0.3333333333333333,24,2.0
横浜フリューゲルス,セレッソ大阪,10,6,0,4,27,18,5,9,0.6,0.0,0.4,18,1.8
横浜フリューゲルス,柏レイソル,7,4,0,3,11,9,4,2,0.5714285714285714,0.0,0.42857142857142855,12,1.7142857142857142
横浜フリューゲルス,京都サンガF.C.,6,4,0,2,10,6,3,4,0.6666666666666666,0.0,0.3333333333333333,12,2.0
横浜フリューゲルス,アビスパ福岡,4,4,0,0,7,2,2,5,1.0,0.0,0.0,12,3.0
横浜フリューゲルス,ヴィッセル神戸,4,4,0,0,14,7,2,7,1.0,0.0,0.0,12,3.0
横浜フリューゲルス,"ジュビロ磐田 2 (4) Result (3) 2 鹿島アントラーズ 観客:14,165 S S S S S S S S S S S S S S S S S S S S Y Y R Y Referee: 小川 佳実 1996.04.17 アビスパ福岡",1,1,0,0,4,3,0,1,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,"セレッソ大阪 1 (4) Result (2) 1 東京ヴェルディ 観客:35,236 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Referee: 大野 辰巳 1995.11.11 清水エスパルス",1,1,0,0,1,0,0,1,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,"京都サンガF.C. 1 (6) Result (7) 1 セレッソ大阪 観客:4,781 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: 辺見 康裕 1997.09.03 柏レイソル",1,1,0,0,2,0,0,2,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,北海道コンサドーレ札幌,1,1,0,0,4,1,0,3,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,"名古屋グランパス 1 (4) Result (2) 1 ジェフユナイテッド千葉 観客:20,679 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Referee: 太田 潔 1996.11.02 横浜Ｆ・マリノス",1,1,0,0,2,1,0,1,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,"浦和レッズ 1 (4) Result (2) 1 東京ヴェルディ 観客:16,971 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Referee: アルフレッド ロダス 1998.08.05 柏レイソル",1,1,0,0,3,1,0,2,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,"清水エスパルス 0 (6) Result (5) 0 浦和レッズ 観客:9,448 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: 塩屋園 文一 1993.07.14 浦和レッズ",1,1,0,0,2,0,0,2,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,"清水エスパルス 1 (6) Result (5) 1 ジェフユナイテッド千葉 観客:18,545 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Referee: 田中 賢二 1995.06.21 鹿島アントラーズ",1,1,0,0,3,2,0,1,1.0,0.0,0.0,3,3.0
横浜フリューゲルス,"ジェフユナイテッド千葉 0 (2) Result (4) 0 鹿島アントラーズ 観客:13,032 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y R Y Y Referee: 松崎 康弘 1995.10.07 横浜Ｆ・マリノス",1,0,0,1,0,1,0,-1,0.0,0.0,1.0,0,0.0
横浜フリューゲルス,"横浜フリューゲルス 0 (1) Result (3) 0 東京ヴェルディ 観客:14,552 S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: マーティン ボデナム 1993.07.07 ジェフユナイテッド千葉",1,0,0,1,0,1,0,-1,0.0,0.0,1.0,0,0.0
横浜フリューゲルス,"横浜Ｆ・マリノス 2 (4) Result (3) 2 鹿島アントラーズ 観客:13,836 S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Y Y Y Referee: 小川 佳実 1994.08.17 サンフレッチェ広島",1,0,0,1,1,4,0,-3,0.0,0.0,1.0,0,0.0
横浜フリューゲルス,"浦和レッズ 2 (5) Result (4) 2 アビスパ福岡 観客:19,991 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y R Y Y Y Y Y Referee: レズリー モットラム 1998.04.11 ジュビロ磐田",1,0,0,1,0,4,0,-4,0.0,0.0,1.0,0,0.0
横浜フリューゲルス,"清水エスパルス 1 (9) Result (8) 1 東京ヴェルディ 観客:43,502 S S S S S S S S S S S S S S S S S S S S S S S Y Y Referee: 田中 賢二 1995.09.13 東京ヴェルディ",1,0,0,1,1,4,0,-3,0.0,0.0,1.0,0,0.0
"横浜フリューゲルス 0 (1) Result (3) 0 東京ヴェルディ 観客:14,552 S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: マーティン ボデナム 1993.07.07 ジェフユナイテッド千葉",横浜フリューゲルス,1,1,0,0,1,0,1,1,1.0,0.0,0.0,3,3.0
"横浜フリューゲルス 1 (4) Result (5) 1 湘南ベルマーレ 観客:11,905 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Referee: 岡田 正義 1995.10.04 セレッソ大阪",サンフレッチェ広島,1,0,0,1,1,2,1,-1,0.0,0.0,1.0,0,0.0
"横浜フリューゲルス 1 (5) Result (3) 1 東京ヴェルディ 観客:55,014 S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Y Y Referee: 菊地 秀夫 1994.06.08 名古屋グランパス",清水エスパルス,1,0,0,1,0,1,1,-1,0.0,0.0,1.0,0,0.0
"横浜フリューゲルス 1 (6) Result (5) 1 鹿島アントラーズ 観客:45,159 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: ゾラン ペトロビッチ Results 試合結果 1996.08.28 鹿島アントラーズ",ジェフユナイテッド千葉,1,1,0,0,2,0,1,2,1.0,0.0,0.0,3,3.0
"横浜フリューゲルス 2 (5) Result (3) 2 北海道コンサドーレ札幌 観客:5,104 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Referee: 越山 賢一 1998.07.25 ジュビロ磐田",ガンバ大阪,1,1,0,0,4,1,1,3,1.0,0.0,0.0,3,3.0
横浜Ｆ・マリノス,名古屋グランパス,69,27,17,25,104,86,35,18,0.391304347826087,0.2463768115942029,0.36231884057971014,98,1.4202898550724639
横浜Ｆ・マリノス,ガンバ大阪,68,34,12,22,113,97,34,16,0.5,0.17647058823529413,0.3235294117647059,114,1.6764705882352942
横浜Ｆ・マリノス,鹿島アントラーズ,67,24,8,35,97,108,31,-11,0.3582089552238806,0.11940298507462686,0.5223880597014925,80,1.1940298507462686
横浜Ｆ・マリノス,サンフレッチェ広島,66,37,8,21,120,95,34,25,0.5606060606060606,0.12121212121212122,0.3181818181818182,119,1.803030303030303
横浜Ｆ・マリノス,浦和レッズ,66,35,9,22,115,70,34,45,0.5303030303030303,0.13636363636363635,0.3333333333333333,114,1.7272727272727273
横浜Ｆ・マリノス,清水エスパルス,66,31,12,23,101,79,33,22,0.4696969696969697,0.18181818181818182,0.3484848484848485,105,1.5909090909090908
横浜Ｆ・マリノス,柏レイソル,57,21,11,25,75,80,29,-5,0.3684210526315789,0.19298245614035087,0.43859649122807015,74,1.2982456140350878
横浜Ｆ・マリノス,ヴィッセル神戸,54,29,12,13,89,56,27,33,0.5370370370370371,0.2222222222222222,0.24074074074074073,99,1.8333333333333333
横浜Ｆ・マリノス,ジュビロ磐田,54,29,4,21,86,71,28,15,0.5370370370370371,0.07407407407407407,0.3888888888888889,91,1.6851851851851851
横浜Ｆ・マリノス,セレッソ大阪,50,19,12,19,78,74,25,4,0.38,0.24,0.38,69,1.38
横浜Ｆ・マリノス,ＦＣ東京,49,19,10,20,66,67,25,-1,0.3877551020408163,0.20408163265306123,0.40816326530612246,67,1.3673469387755102
横浜Ｆ・マリノス,川崎フロンターレ,44,16,9,19,62,65,22,-3,0.36363636363636365,0.20454545454545456,0.4318181818181818,57,1.2954545454545454
横浜Ｆ・マリノス,湘南ベルマーレ,39,25,7,7,85,43,19,42,0.6410256410256411,0.1794871794871795,0.1794871794871795,82,2.1025641025641026
横浜Ｆ・マリノス,ジェフユナイテッド千葉,38,23,5,10,68,55,19,13,0.6052631578947368,0.13157894736842105,0.2631578947368421,74,1.9473684210526316
横浜Ｆ・マリノス,東京ヴェルディ,37,19,5,13,69,50,19,19,0.5135135135135135,0.13513513513513514,0.35135135135135137,62,1.6756756756756757
横浜Ｆ・マリノス,アルビレックス新潟,34,13,9,12,43,32,17,11,0.38235294117647056,0.2647058823529412,0.35294117647058826,48,1.411764705882353
横浜Ｆ・マリノス,京都サンガF.C.,30,19,3,8,59,33,15,26,0.6333333333333333,0.1,0.26666666666666666,60,2.0
横浜Ｆ・マリノス,ベガルタ仙台,28,12,10,6,47,27,14,20,0.42857142857142855,0.35714285714285715,0.21428571428571427,46,1.6428571428571428
横浜Ｆ・マリノス,アビスパ福岡,27,19,2,6,53,21,13,32,0.7037037037037037,0.07407407407407407,0.2222222222222222,59,2.185185185185185
横浜Ｆ・マリノス,北海道コンサドーレ札幌,26,19,3,4,52,27,13,25,0.7307692307692307,0.11538461538461539,0.15384615384615385,60,2.3076923076923075
横浜Ｆ・マリノス,サガン鳥栖,26,13,6,7,35,23,13,12,0.5,0.23076923076923078,0.2692307692307692,45,1.7307692307692308
横浜Ｆ・マリノス,大宮アルディージャ,24,6,11,7,23,25,12,-2,0.25,0.4583333333333333,0.2916666666666667,29,1.2083333333333333
横浜Ｆ・マリノス,大分トリニータ,22,13,3,6,34,17,11,17,0.5909090909090909,0.13636363636363635,0.2727272727272727,42,1.9090909090909092
横浜Ｆ・マリノス,ヴァンフォーレ甲府,16,7,6,3,24,11,8,13,0.4375,0.375,0.1875,27,1.6875
横浜Ｆ・マリノス,横浜フリューゲルス,15,9,0,6,24,17,6,7,0.6,0.0,0.4,27,1.8
横浜Ｆ・マリノス,横浜ＦＣ,10,5,2,3,27,11,5,16,0.5,0.2,0.3,17,1.7
横浜Ｆ・マリノス,モンテディオ山形,8,3,2,3,7,6,4,1,0.375,0.25,0.375,11,1.375
横浜Ｆ・マリノス,徳島ヴォルティス,4,4,0,0,8,0,2,8,1.0,0.0,0.0,12,3.0
横浜Ｆ・マリノス,松本山雅ＦＣ,4,3,1,0,5,0,2,5,0.75,0.25,0.0,10,2.5
横浜Ｆ・マリノス,ＦＣ町田ゼルビア,4,2,1,1,6,4,2,2,0.5,0.25,0.25,7,1.75
横浜Ｆ・マリノス,Ｖ・ファーレン長崎,2,2,0,0,6,2,1,4,1.0,0.0,0.0,6,3.0
横浜Ｆ・マリノス,ファジアーノ岡山,2,0,0,2,0,2,1,-2,0.0,0.0,1.0,0,0.0
横浜Ｆ・マリノス,"アビスパ福岡 0 (3) Result (4) 0 柏レイソル 観客:12,470 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y R Y Y Y Y Referee: 松村 和彦 1998.03.25 セレッソ大阪",1,0,0,1,3,4,0,-1,0.0,0.0,1.0,0,0.0
横浜Ｆ・マリノス,"ガンバ大阪 1 (6) Result (7) 1 清水エスパルス 観客:16,707 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Referee: マーティン ボデナム 1993.05.26 サンフレッチェ広島",1,0,0,1,0,1,0,-1,0.0,0.0,1.0,0,0.0
横浜Ｆ・マリノス,"浦和レッズ 1 (3) Result (2) 1 アビスパ福岡 観客:5,611 S S S S S S S S S S S S S S S S S S S S S Y Y Referee: ゾラン ペトロビッチ 1996.09.28 ジュビロ磐田",1,0,0,1,0,1,0,-1,0.0,0.0,1.0,0,0.0
横浜Ｆ・マリノス,"湘南ベルマーレ 1 (5) Result (4) 1 サンフレッチェ広島 観客:14,785 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Referee: ゾラン ペトロビッチ 1994.05.07 ジュビロ磐田",1,0,0,1,0,2,0,-2,0.0,0.0,1.0,0,0.0
"横浜Ｆ・マリノス 0 (3) Result (1) 0 アビスパ福岡 観客:10,268 S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: ベルナール ソール 1996.09.14 ジュビロ磐田",柏レイソル,1,0,0,1,2,3,1,-1,0.0,0.0,1.0,0,0.0
"横浜Ｆ・マリノス 0 (3) Result (1) 0 ガンバ大阪 観客:11,851 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Referee: 砂川 恵一 1995.11.11 湘南ベルマーレ",ジュビロ磐田,1,0,0,1,0,1,1,-1,0.0,0.0,1.0,0,0.0
"横浜Ｆ・マリノス 0 (4) Result (3) 0 セレッソ大阪 観客:10,331 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y R Y Y Referee: 砂川 恵一 1995.10.18 湘南ベルマーレ",柏レイソル,1,0,0,1,0,1,1,-1,0.0,0.0,1.0,0,0.0
"横浜Ｆ・マリノス 0 (4) Result (5) 0 横浜フリューゲルス 観客:13,817 S S S S S S S S S S S S S S S S S S Y Y Referee: ルッツ フレーリッヒ 1995.05.10 セレッソ大阪 1 (2) Result (3) 1 清水エスパルス 観客:11,497 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y R Y Y Y Y Referee: 梅本 博之 1995.05.10 サンフレッチェ広島",鹿島アントラーズ,1,1,0,0,3,0,1,3,1.0,0.0,0.0,3,3.0
"横浜Ｆ・マリノス 1 (8) Result (7) 1 鹿島アントラーズ 観客:14,152 S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Referee: 山田 等 1993.08.07 名古屋グランパス",浦和レッズ,1,1,0,0,4,1,1,3,1.0,0.0,0.0,3,3.0
"横浜Ｆ・マリノス 2 (4) Result (3) 2 鹿島アントラーズ 観客:13,836 S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Y Y Y Referee: 小川 佳実 1994.08.17 サンフレッチェ広島",横浜フリューゲルス,1,1,0,0,4,1,1,3,1.0,0.0,0.0,3,3.0
横浜Ｆ・マリノス S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Referee: 清水 勇人 2021.05.01 アビスパ福岡 2 Result 0 浦和レッズ,ＦＣ東京,1,1,0,0,3,0,0,3,1.0,0.0,0.0,3,3.0
横浜ＦＣ,横浜Ｆ・マリノス,10,3,2,5,11,27,5,-16,0.3,0.2,0.5,11,1.1
横浜ＦＣ,ヴィッセル神戸,10,3,1,6,6,19,5,-13,0.3,0.1,0.6,10,1.0
横浜ＦＣ,名古屋グランパス,10,2,4,4,10,13,5,-3,0.2,0.4,0.4,10,1.0
横浜ＦＣ,サンフレッチェ広島,10,2,2,6,6,17,5,-11,0.2,0.2,0.6,8,0.8
横浜ＦＣ,浦和レッズ,10,2,2,6,7,13,5,-6,0.2,0.2,0.6,8,0.8
横浜ＦＣ,鹿島アントラーズ,10,2,0,8,9,20,5,-11,0.2,0.0,0.8,6,0.6
横浜ＦＣ,ＦＣ東京,10,2,0,8,5,16,5,-11,0.2,0.0,0.8,6,0.6
横浜ＦＣ,川崎フロンターレ,10,1,0,9,7,27,5,-20,0.1,0.0,0.9,3,0.3
横浜ＦＣ,ガンバ大阪,9,1,4,4,10,13,5,-3,0.1111111111111111,0.4444444444444444,0.4444444444444444,7,0.7777777777777778
横浜ＦＣ,柏レイソル,9,1,3,5,8,16,5,-8,0.1111111111111111,0.3333333333333333,0.5555555555555556,6,0.6666666666666666
横浜ＦＣ,湘南ベルマーレ,8,4,1,3,11,8,4,3,0.5,0.125,0.375,13,1.625
横浜ＦＣ,清水エスパルス,8,2,3,3,9,11,4,-2,0.25,0.375,0.375,9,1.125
横浜ＦＣ,セレッソ大阪,8,2,0,6,8,14,4,-6,0.25,0.0,0.75,6,0.75
横浜ＦＣ,アルビレックス新潟,6,2,1,3,4,8,3,-4,0.3333333333333333,0.16666666666666666,0.5,7,1.1666666666666667
横浜ＦＣ,アビスパ福岡,6,1,3,2,4,6,3,-2,0.16666666666666666,0.5,0.3333333333333333,6,1.0
横浜ＦＣ,サガン鳥栖,6,1,2,3,5,10,3,-5,0.16666666666666666,0.3333333333333333,0.5,5,0.8333333333333334
横浜ＦＣ,大分トリニータ,6,1,0,5,5,11,3,-6,0.16666666666666666,0.0,0.8333333333333334,3,0.5
横浜ＦＣ,北海道コンサドーレ札幌,5,0,0,5,3,15,2,-12,0.0,0.0,1.0,0,0.0
横浜ＦＣ,ベガルタ仙台,4,0,4,0,3,3,2,0,0.0,1.0,0.0,4,1.0
横浜ＦＣ,京都サンガF.C.,4,0,0,4,3,9,2,-6,0.0,0.0,1.0,0,0.0
横浜ＦＣ,ファジアーノ岡山,2,1,1,0,1,0,1,1,0.5,0.5,0.0,4,2.0
横浜ＦＣ,徳島ヴォルティス,2,1,0,1,6,5,1,1,0.5,0.0,0.5,3,1.5
横浜ＦＣ,東京ヴェルディ,2,0,1,1,0,2,1,-2,0.0,0.5,0.5,1,0.5
横浜ＦＣ,ＦＣ町田ゼルビア,2,0,1,1,1,3,1,-2,0.0,0.5,0.5,1,0.5
横浜ＦＣ,ジェフユナイテッド千葉,2,0,0,2,0,5,1,-5,0.0,0.0,1.0,0,0.0
横浜ＦＣ,ジュビロ磐田,2,0,0,2,1,5,1,-4,0.0,0.0,1.0,0,0.0
横浜ＦＣ,ヴァンフォーレ甲府,2,0,0,2,0,3,1,-3,0.0,0.0,1.0,0,0.0
横浜ＦＣ,大宮アルディージャ,2,0,0,2,0,2,1,-2,0.0,0.0,1.0,0,0.0
横浜ＦＣ,北海道コンサドーレ札幌 S S S S S S S S S S S S S S S S S S S S Y Referee: 家本 政明 2020.07.04 清水エスパルス 1 Result 2 名古屋グランパス S S S S S S S S S S S S S S S S S S S Y Y Y R Y Y Referee: 村上 伸次 2020.07.04 ガンバ大阪 1 Result 2 セレッソ大阪 S S S S S S S S S S S S S S S S S S S Y Referee: 佐藤 隆治 2020.07.04 大分トリニータ 2 Result 0 サガン鳥栖 S S S S S S S S S S S S Referee: 福島 孝一郎 2020.07.04 浦和レッズ 0 Result 0 横浜Ｆ・マリノス S S S S S S S S S S S S S S S S S S S S S S S Y Y Referee: 西村 雄一 2020.07.04 柏レイソル 0 Result 1 ＦＣ東京 S S S S S S S S S S S S S S S S S S S R Y Y Y Y Referee: 荒木 友輔 2020.07.04 川崎フロンターレ 2 Result 1 鹿島アントラーズ S S S S S S S S S S S S S S S S S Y Y Y Y Y Referee: 飯田 淳平 2020.07.04 湘南ベルマーレ 0 Result 1 ベガルタ仙台 S S S S S S S S S S S S S S S S S S S Y Y Y Referee: 木村 博之 2020.07.04 ヴィッセル神戸 0 Result 3 サンフレッチェ広島 S S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Referee: 山本 雄大 2020.07.08 ベガルタ仙台 1 Result 2 浦和レッズ S S S S S S S S S S S S S S S S S S S S S S S S S S S S S Y Referee: 中村 太 2020.07.08 セレッソ大阪 2 Result 0 清水エスパルス S S S S S S S S S S S S S S S S S S S Y Y Referee: 今村 義朗 2020.07.08 柏レイソル 1 Result 3 横浜ＦＣ S S S S S S S S S S S S S S S S Y Y Referee: 飯田 淳平 2020.07.08 鹿島アントラーズ 0 Result 2 北海道コンサドーレ札幌 S S S S S S S S S S S S S S S S S S S S S S S S S Y Y Y Y Y Y Referee: 荒木 友輔 2020.07.08 横浜Ｆ・マリノス 3 Result 2 湘南ベルマーレ S S S S S S S S S S S S S S S S Y Y Y Y Y Y Y Referee: 佐藤 隆治 2020.07.08 サンフレッチェ広島 1 Result 2 大分トリニータ S S S S S S S S S S S S S S S S S S S S S S Referee: 池内 明彦 2020.07.08 サガン鳥栖 0 Result 1 ヴィッセル神戸 S S S S S S S S S S S S S S Y Referee: 笠原 寛貴 2020.07.08 ＦＣ東京 0 Result 4 川崎フロンターレ S S S S S S S S S S S S S S S S S S S S S S S Y Referee: 木村 博之 2020.07.08 名古屋グランパス 2 Result 2 ガンバ大阪 S S S S S S S S S S S S S S S S S S Y Y Referee: 山本 雄大 2020.07.11 川崎フロンターレ 3 Result 1 柏レイソル,1,0,0,1,1,2,1,-1,0.0,0.0,1.0,0,0.0
横浜ＦＣ S S S S S S S S S S S S S S S S S S S S S S Y Referee: 岡部 拓人 2021.05.30 浦和レッズ 0 Result 0 名古屋グランパス,ガンバ大阪,1,0,0,1,0,2,0,-2,0.0,0.0,1.0,0,0.0
浦和レッズ,ガンバ大阪,66,25,13,28,88,90,34,-2,0.3787878787878788,0.19696969696969696,0.42424242424242425,88,1.3333333333333333
浦和レッズ,横浜Ｆ・マリノス,66,22,9,35,70,115,32,-45,0.3333333333333333,0.13636363636363635,0.5303030303030303,75,1.1363636363636365
浦和レッズ,鹿島アントラーズ,66,19,17,30,74,92,34,-18,0.2878787878787879,0.25757575757575757,0.45454545454545453,74,1.121212121212121
浦和レッズ,サンフレッチェ広島,64,35,8,21,100,79,33,21,0.546875,0.125,0.328125,113,1.765625
浦和レッズ,名古屋グランパス,63,25,8,30,78,106,31,-28,0.3968253968253968,0.12698412698412698,0.47619047619047616,83,1.3174603174603174
浦和レッズ,清水エスパルス,62,28,10,24,89,84,31,5,0.45161290322580644,0.16129032258064516,0.3870967741935484,94,1.5161290322580645
浦和レッズ,柏レイソル,56,28,9,19,110,80,28,30,0.5,0.16071428571428573,0.3392857142857143,93,1.6607142857142858
浦和レッズ,ジュビロ磐田,53,23,6,24,83,73,27,10,0.4339622641509434,0.11320754716981132,0.4528301886792453,75,1.4150943396226414
浦和レッズ,ヴィッセル神戸,52,26,9,17,81,63,26,18,0.5,0.17307692307692307,0.3269230769230769,87,1.6730769230769231
浦和レッズ,セレッソ大阪,49,18,8,23,71,77,24,-6,0.3673469387755102,0.16326530612244897,0.46938775510204084,62,1.2653061224489797
