year,date,home,away,home_goal,away_goal,home_raw,away_raw,source_url
2011,2011-08-20,柏レイソル,アビスパ福岡,3,2,柏レイソル,アビスパ福岡,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-20,横浜Ｆ・マリノス,ジュビロ磐田,1,0,横浜Ｆ・マリノス,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-20,清水エスパルス,セレッソ大阪,3,3,清水エスパルス,セレッソ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-20,鹿島アントラーズ,サンフレッチェ広島,2,0,鹿島アントラーズ,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,アビスパ福岡,ヴィッセル神戸,2,2,アビスパ福岡,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,アルビレックス新潟,大宮アルディージャ,0,0,アルビレックス新潟,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,ガンバ大阪,柏レイソル,2,0,ガンバ大阪,柏レイソル,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,ジュビロ磐田,ベガルタ仙台,1,1,ジュビロ磐田,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,モンテディオ山形,清水エスパルス,1,1,モンテディオ山形,清水エスパルス,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,ヴァンフォーレ甲府,鹿島アントラーズ,1,1,ヴァンフォーレ甲府,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,川崎フロンターレ,名古屋グランパス,1,2,川崎フロンターレ,名古屋グランパス,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,横浜Ｆ・マリノス,セレッソ大阪,2,1,横浜Ｆ・マリノス,セレッソ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-24,浦和レッズ,サンフレッチェ広島,1,1,浦和レッズ,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-27,サンフレッチェ広島,アルビレックス新潟,1,0,サンフレッチェ広島,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-27,ベガルタ仙台,モンテディオ山形,2,1,ベガルタ仙台,モンテディオ山形,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-27,大宮アルディージャ,ジュビロ磐田,2,0,大宮アルディージャ,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-27,清水エスパルス,横浜Ｆ・マリノス,0,0,清水エスパルス,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-28,セレッソ大阪,浦和レッズ,3,1,セレッソ大阪,浦和レッズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-28,ヴィッセル神戸,ガンバ大阪,0,4,ヴィッセル神戸,ガンバ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-28,名古屋グランパス,ヴァンフォーレ甲府,4,1,名古屋グランパス,ヴァンフォーレ甲府,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-28,柏レイソル,川崎フロンターレ,3,2,柏レイソル,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2011
2011,2011-08-28,鹿島アントラーズ,アビスパ福岡,6,0,鹿島アントラーズ,アビスパ福岡,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-10,アビスパ福岡,横浜Ｆ・マリノス,0,1,アビスパ福岡,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-10,アルビレックス新潟,鹿島アントラーズ,2,2,アルビレックス新潟,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-10,ガンバ大阪,大宮アルディージャ,2,0,ガンバ大阪,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-10,ジュビロ磐田,清水エスパルス,2,1,ジュビロ磐田,清水エスパルス,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-10,セレッソ大阪,サンフレッチェ広島,5,4,セレッソ大阪,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-10,柏レイソル,名古屋グランパス,2,1,柏レイソル,名古屋グランパス,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-11,ヴァンフォーレ甲府,ベガルタ仙台,1,2,ヴァンフォーレ甲府,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-11,川崎フロンターレ,ヴィッセル神戸,0,3,川崎フロンターレ,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-11,浦和レッズ,モンテディオ山形,0,1,浦和レッズ,モンテディオ山形,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-17,サンフレッチェ広島,ジュビロ磐田,3,1,サンフレッチェ広島,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-17,ベガルタ仙台,アルビレックス新潟,2,0,ベガルタ仙台,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-17,モンテディオ山形,川崎フロンターレ,0,1,モンテディオ山形,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-17,ヴァンフォーレ甲府,アビスパ福岡,2,1,ヴァンフォーレ甲府,アビスパ福岡,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-17,ヴィッセル神戸,柏レイソル,0,4,ヴィッセル神戸,柏レイソル,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-17,清水エスパルス,浦和レッズ,1,0,清水エスパルス,浦和レッズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-18,大宮アルディージャ,セレッソ大阪,0,0,大宮アルディージャ,セレッソ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-18,横浜Ｆ・マリノス,ガンバ大阪,1,1,横浜Ｆ・マリノス,ガンバ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-18,鹿島アントラーズ,名古屋グランパス,1,1,鹿島アントラーズ,名古屋グランパス,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-23,セレッソ大阪,モンテディオ山形,6,0,セレッソ大阪,モンテディオ山形,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-23,名古屋グランパス,ヴィッセル神戸,3,1,名古屋グランパス,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-24,ガンバ大阪,ヴァンフォーレ甲府,0,2,ガンバ大阪,ヴァンフォーレ甲府,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-24,ジュビロ磐田,アルビレックス新潟,1,0,ジュビロ磐田,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-24,川崎フロンターレ,清水エスパルス,1,1,川崎フロンターレ,清水エスパルス,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-24,横浜Ｆ・マリノス,ベガルタ仙台,1,3,横浜Ｆ・マリノス,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-24,鹿島アントラーズ,浦和レッズ,0,0,鹿島アントラーズ,浦和レッズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-25,アビスパ福岡,サンフレッチェ広島,2,1,アビスパ福岡,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2011
2011,2011-09-25,柏レイソル,大宮アルディージャ,1,3,柏レイソル,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-01,アルビレックス新潟,横浜Ｆ・マリノス,4,2,アルビレックス新潟,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-01,サンフレッチェ広島,ヴィッセル神戸,1,0,サンフレッチェ広島,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-01,モンテディオ山形,ジュビロ磐田,1,1,モンテディオ山形,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-01,ヴァンフォーレ甲府,川崎フロンターレ,0,1,ヴァンフォーレ甲府,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-01,大宮アルディージャ,アビスパ福岡,0,2,大宮アルディージャ,アビスパ福岡,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-02,ガンバ大阪,浦和レッズ,1,0,ガンバ大阪,浦和レッズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-02,ベガルタ仙台,セレッソ大阪,2,1,ベガルタ仙台,セレッソ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-02,清水エスパルス,名古屋グランパス,2,0,清水エスパルス,名古屋グランパス,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-02,鹿島アントラーズ,柏レイソル,0,1,鹿島アントラーズ,柏レイソル,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-15,アビスパ福岡,ベガルタ仙台,0,3,アビスパ福岡,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-15,ジュビロ磐田,鹿島アントラーズ,1,2,ジュビロ磐田,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-15,セレッソ大阪,ヴァンフォーレ甲府,0,4,セレッソ大阪,ヴァンフォーレ甲府,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-15,ヴィッセル神戸,清水エスパルス,1,1,ヴィッセル神戸,清水エスパルス,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-15,名古屋グランパス,ガンバ大阪,4,1,名古屋グランパス,ガンバ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-15,横浜Ｆ・マリノス,サンフレッチェ広島,1,1,横浜Ｆ・マリノス,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-15,浦和レッズ,大宮アルディージャ,0,1,浦和レッズ,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-16,川崎フロンターレ,アルビレックス新潟,1,2,川崎フロンターレ,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-16,柏レイソル,モンテディオ山形,1,0,柏レイソル,モンテディオ山形,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-22,サンフレッチェ広島,柏レイソル,1,3,サンフレッチェ広島,柏レイソル,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-22,ベガルタ仙台,川崎フロンターレ,0,0,ベガルタ仙台,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-22,モンテディオ山形,ガンバ大阪,0,5,モンテディオ山形,ガンバ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-22,大宮アルディージャ,名古屋グランパス,2,3,大宮アルディージャ,名古屋グランパス,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-22,横浜Ｆ・マリノス,浦和レッズ,1,2,横浜Ｆ・マリノス,浦和レッズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-22,鹿島アントラーズ,ヴィッセル神戸,1,1,鹿島アントラーズ,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-23,アルビレックス新潟,アビスパ福岡,3,1,アルビレックス新潟,アビスパ福岡,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-23,ジュビロ磐田,セレッソ大阪,0,4,ジュビロ磐田,セレッソ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-10-23,清水エスパルス,ヴァンフォーレ甲府,3,0,清水エスパルス,ヴァンフォーレ甲府,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,アビスパ福岡,清水エスパルス,2,2,アビスパ福岡,清水エスパルス,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,ガンバ大阪,鹿島アントラーズ,1,0,ガンバ大阪,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,ベガルタ仙台,サンフレッチェ広島,0,0,ベガルタ仙台,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,ヴァンフォーレ甲府,横浜Ｆ・マリノス,1,2,ヴァンフォーレ甲府,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,ヴィッセル神戸,モンテディオ山形,2,0,ヴィッセル神戸,モンテディオ山形,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,名古屋グランパス,セレッソ大阪,3,1,名古屋グランパス,セレッソ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,川崎フロンターレ,大宮アルディージャ,0,1,川崎フロンターレ,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,柏レイソル,アルビレックス新潟,4,0,柏レイソル,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-03,浦和レッズ,ジュビロ磐田,0,3,浦和レッズ,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-19,アルビレックス新潟,ガンバ大阪,2,2,アルビレックス新潟,ガンバ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-19,サンフレッチェ広島,川崎フロンターレ,2,3,サンフレッチェ広島,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-19,ジュビロ磐田,ヴァンフォーレ甲府,2,1,ジュビロ磐田,ヴァンフォーレ甲府,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-19,モンテディオ山形,アビスパ福岡,0,5,モンテディオ山形,アビスパ福岡,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-19,大宮アルディージャ,鹿島アントラーズ,1,1,大宮アルディージャ,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-19,横浜Ｆ・マリノス,名古屋グランパス,1,2,横浜Ｆ・マリノス,名古屋グランパス,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-19,浦和レッズ,ベガルタ仙台,0,0,浦和レッズ,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-20,セレッソ大阪,ヴィッセル神戸,0,3,セレッソ大阪,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-20,清水エスパルス,柏レイソル,1,2,清水エスパルス,柏レイソル,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-26,アビスパ福岡,浦和レッズ,1,2,アビスパ福岡,浦和レッズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-26,ガンバ大阪,ベガルタ仙台,1,0,ガンバ大阪,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-26,サンフレッチェ広島,大宮アルディージャ,4,2,サンフレッチェ広島,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-26,名古屋グランパス,モンテディオ山形,3,0,名古屋グランパス,モンテディオ山形,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-26,川崎フロンターレ,横浜Ｆ・マリノス,3,0,川崎フロンターレ,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-26,柏レイソル,セレッソ大阪,1,1,柏レイソル,セレッソ大阪,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-26,鹿島アントラーズ,清水エスパルス,3,0,鹿島アントラーズ,清水エスパルス,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-27,ヴァンフォーレ甲府,アルビレックス新潟,3,0,ヴァンフォーレ甲府,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2011
2011,2011-11-27,ヴィッセル神戸,ジュビロ磐田,3,1,ヴィッセル神戸,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,アルビレックス新潟,名古屋グランパス,0,1,アルビレックス新潟,名古屋グランパス,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,ジュビロ磐田,川崎フロンターレ,2,1,ジュビロ磐田,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,セレッソ大阪,アビスパ福岡,7,1,セレッソ大阪,アビスパ福岡,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,ベガルタ仙台,ヴィッセル神戸,2,0,ベガルタ仙台,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,モンテディオ山形,サンフレッチェ広島,1,3,モンテディオ山形,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,大宮アルディージャ,ヴァンフォーレ甲府,3,1,大宮アルディージャ,ヴァンフォーレ甲府,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,横浜Ｆ・マリノス,鹿島アントラーズ,1,1,横浜Ｆ・マリノス,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,浦和レッズ,柏レイソル,1,3,浦和レッズ,柏レイソル,https://soccer-db.net/competition/results/1001/2011
2011,2011-12-03,清水エスパルス,ガンバ大阪,1,3,清水エスパルス,ガンバ大阪,https://soccer-db.net/competition/results/1001/2011
2012,2012-03-10,ガンバ大阪,ヴィッセル神戸,2,3,ガンバ大阪,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-10,サガン鳥栖,セレッソ大阪,0,0,サガン鳥栖,セレッソ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-10,サンフレッチェ広島,浦和レッズ,1,0,サンフレッチェ広島,浦和レッズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-10,ベガルタ仙台,鹿島アントラーズ,1,0,ベガルタ仙台,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-10,北海道コンサドーレ札幌,ジュビロ磐田,0,0,北海道コンサドーレ札幌,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-10,名古屋グランパス,清水エスパルス,1,0,名古屋グランパス,清水エスパルス,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-10,大宮アルディージャ,ＦＣ東京,0,1,大宮アルディージャ,ＦＣ東京,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-10,川崎フロンターレ,アルビレックス新潟,1,0,川崎フロンターレ,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-11,柏レイソル,横浜Ｆ・マリノス,3,3,柏レイソル,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,アルビレックス新潟,大宮アルディージャ,1,2,アルビレックス新潟,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,ジュビロ磐田,サガン鳥栖,2,1,ジュビロ磐田,サガン鳥栖,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,セレッソ大阪,ガンバ大阪,2,1,セレッソ大阪,ガンバ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,ヴィッセル神戸,北海道コンサドーレ札幌,2,1,ヴィッセル神戸,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,横浜Ｆ・マリノス,ベガルタ仙台,0,2,横浜Ｆ・マリノス,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,浦和レッズ,柏レイソル,1,0,浦和レッズ,柏レイソル,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,清水エスパルス,サンフレッチェ広島,2,1,清水エスパルス,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,鹿島アントラーズ,川崎フロンターレ,0,1,鹿島アントラーズ,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-17,ＦＣ東京,名古屋グランパス,3,2,ＦＣ東京,名古屋グランパス,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-24,サガン鳥栖,横浜Ｆ・マリノス,1,0,サガン鳥栖,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-24,サンフレッチェ広島,鹿島アントラーズ,2,0,サンフレッチェ広島,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-24,ベガルタ仙台,大宮アルディージャ,4,1,ベガルタ仙台,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-24,ヴィッセル神戸,ＦＣ東京,0,2,ヴィッセル神戸,ＦＣ東京,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-24,北海道コンサドーレ札幌,浦和レッズ,1,2,北海道コンサドーレ札幌,浦和レッズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-24,川崎フロンターレ,セレッソ大阪,0,1,川崎フロンターレ,セレッソ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-24,柏レイソル,清水エスパルス,2,1,柏レイソル,清水エスパルス,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-25,ガンバ大阪,ジュビロ磐田,1,2,ガンバ大阪,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-25,名古屋グランパス,アルビレックス新潟,2,1,名古屋グランパス,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,アルビレックス新潟,ガンバ大阪,1,1,アルビレックス新潟,ガンバ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,サガン鳥栖,ヴィッセル神戸,3,0,サガン鳥栖,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,ジュビロ磐田,柏レイソル,1,0,ジュビロ磐田,柏レイソル,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,セレッソ大阪,ベガルタ仙台,1,2,セレッソ大阪,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,大宮アルディージャ,名古屋グランパス,1,1,大宮アルディージャ,名古屋グランパス,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,横浜Ｆ・マリノス,鹿島アントラーズ,0,0,横浜Ｆ・マリノス,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,浦和レッズ,川崎フロンターレ,1,1,浦和レッズ,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,清水エスパルス,北海道コンサドーレ札幌,1,0,清水エスパルス,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2012
2012,2012-03-31,ＦＣ東京,サンフレッチェ広島,0,1,ＦＣ東京,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,アルビレックス新潟,横浜Ｆ・マリノス,0,0,アルビレックス新潟,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,サンフレッチェ広島,ガンバ大阪,4,1,サンフレッチェ広島,ガンバ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,ベガルタ仙台,ジュビロ磐田,2,2,ベガルタ仙台,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,ヴィッセル神戸,清水エスパルス,0,1,ヴィッセル神戸,清水エスパルス,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,北海道コンサドーレ札幌,柏レイソル,0,2,北海道コンサドーレ札幌,柏レイソル,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,名古屋グランパス,サガン鳥栖,1,0,名古屋グランパス,サガン鳥栖,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,大宮アルディージャ,セレッソ大阪,0,3,大宮アルディージャ,セレッソ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-07,鹿島アントラーズ,浦和レッズ,1,3,鹿島アントラーズ,浦和レッズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-08,川崎フロンターレ,ＦＣ東京,0,1,川崎フロンターレ,ＦＣ東京,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,ガンバ大阪,川崎フロンターレ,3,2,ガンバ大阪,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,サガン鳥栖,サンフレッチェ広島,1,0,サガン鳥栖,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,セレッソ大阪,アルビレックス新潟,0,1,セレッソ大阪,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,名古屋グランパス,北海道コンサドーレ札幌,3,1,名古屋グランパス,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,柏レイソル,ベガルタ仙台,2,3,柏レイソル,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,横浜Ｆ・マリノス,大宮アルディージャ,1,1,横浜Ｆ・マリノス,大宮アルディージャ,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,浦和レッズ,ヴィッセル神戸,2,0,浦和レッズ,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,清水エスパルス,ジュビロ磐田,3,2,清水エスパルス,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-14,ＦＣ東京,鹿島アントラーズ,1,2,ＦＣ東京,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,サガン鳥栖,アルビレックス新潟,1,0,サガン鳥栖,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,サンフレッチェ広島,名古屋グランパス,1,1,サンフレッチェ広島,名古屋グランパス,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,ジュビロ磐田,横浜Ｆ・マリノス,1,0,ジュビロ磐田,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,ベガルタ仙台,ＦＣ東京,4,0,ベガルタ仙台,ＦＣ東京,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,ヴィッセル神戸,柏レイソル,3,1,ヴィッセル神戸,柏レイソル,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,北海道コンサドーレ札幌,川崎フロンターレ,2,3,北海道コンサドーレ札幌,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,大宮アルディージャ,浦和レッズ,2,0,大宮アルディージャ,浦和レッズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-21,鹿島アントラーズ,セレッソ大阪,3,2,鹿島アントラーズ,セレッソ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-22,ガンバ大阪,清水エスパルス,3,1,ガンバ大阪,清水エスパルス,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,アルビレックス新潟,ベガルタ仙台,0,1,アルビレックス新潟,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,セレッソ大阪,ジュビロ磐田,3,2,セレッソ大阪,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,名古屋グランパス,浦和レッズ,1,2,名古屋グランパス,浦和レッズ,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,大宮アルディージャ,北海道コンサドーレ札幌,2,1,大宮アルディージャ,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,川崎フロンターレ,サンフレッチェ広島,1,4,川崎フロンターレ,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,柏レイソル,サガン鳥栖,1,1,柏レイソル,サガン鳥栖,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,横浜Ｆ・マリノス,ヴィッセル神戸,3,1,横浜Ｆ・マリノス,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,鹿島アントラーズ,ガンバ大阪,5,0,鹿島アントラーズ,ガンバ大阪,https://soccer-db.net/competition/results/1001/2012
2012,2012-04-28,ＦＣ東京,清水エスパルス,0,1,ＦＣ東京,清水エスパルス,https://soccer-db.net/competition/results/1001/2012
2012,2012-05-03,サガン鳥栖,ベガルタ仙台,1,1,サガン鳥栖,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2012
2012,2012-05-03,サンフレッチェ広島,アルビレックス新潟,0,1,サンフレッチェ広島,アルビレックス新潟,https://soccer-db.net/competition/results/1001/2012
