competition,season,date,team,opponent,is_home,manager,match_id,match_url
J1,2014,2014-08-23,大宮,鳥栖,True,大熊 清,20140823001,https://soccer-db.net/result/20140823001
J1,2014,2014-08-30,大宮,浦和,False,大熊 清,20140830002,https://soccer-db.net/result/20140830002
J1,2014,2014-09-13,大宮,鹿島,True,渋谷 洋樹,20140913001,https://soccer-db.net/result/20140913001
J1,2014,2014-09-20,大宮,徳島,False,渋谷 洋樹,20140920008,https://soccer-db.net/result/20140920008
J1,2014,2014-09-23,大宮,川崎F,True,渋谷 洋樹,20140923002,https://soccer-db.net/result/20140923002
J1,2014,2014-09-27,大宮,清水,True,渋谷 洋樹,20140927001,https://soccer-db.net/result/20140927001
J1,2014,2014-10-05,大宮,甲府,False,渋谷 洋樹,20141005005,https://soccer-db.net/result/20141005005
J1,2014,2014-10-18,大宮,FC東京,True,渋谷 洋樹,20141018003,https://soccer-db.net/result/20141018003
J1,2014,2014-10-22,大宮,横浜FM,True,渋谷 洋樹,20141022006,https://soccer-db.net/result/20141022006
J1,2014,2014-10-26,大宮,神戸,False,渋谷 洋樹,20141026004,https://soccer-db.net/result/20141026004
J1,2014,2014-11-02,大宮,広島,False,渋谷 洋樹,20141102013,https://soccer-db.net/result/20141102013
J1,2014,2014-11-22,大宮,柏,True,渋谷 洋樹,20141122004,https://soccer-db.net/result/20141122004
J1,2014,2014-11-29,大宮,名古屋,False,渋谷 洋樹,20141129006,https://soccer-db.net/result/20141129006
J1,2014,2014-12-06,大宮,C大阪,True,渋谷 洋樹,20141206003,https://soccer-db.net/result/20141206003
J1,2014,2014-03-02,川崎F,神戸,True,風間 八宏,20140302002,https://soccer-db.net/result/20140302002
J1,2014,2014-03-08,川崎F,広島,False,風間 八宏,20140308001,https://soccer-db.net/result/20140308001
J1,2014,2014-03-15,川崎F,大宮,True,風間 八宏,20140315005,https://soccer-db.net/result/20140315005
J1,2014,2014-03-23,川崎F,FC東京,False,風間 八宏,20140323009,https://soccer-db.net/result/20140323009
J1,2014,2014-03-28,川崎F,名古屋,True,風間 八宏,20140328001,https://soccer-db.net/result/20140328001
J1,2014,2014-04-06,川崎F,徳島,False,風間 八宏,20140406003,https://soccer-db.net/result/20140406003
J1,2014,2014-04-11,川崎F,柏,True,風間 八宏,20140411001,https://soccer-db.net/result/20140411001
J1,2014,2014-04-19,川崎F,浦和,False,風間 八宏,20140419007,https://soccer-db.net/result/20140419007
J1,2014,2014-04-26,川崎F,G大阪,True,風間 八宏,20140426007,https://soccer-db.net/result/20140426007
J1,2014,2014-04-29,川崎F,仙台,False,風間 八宏,20140429006,https://soccer-db.net/result/20140429006
J1,2014,2014-05-03,川崎F,甲府,True,風間 八宏,20140503004,https://soccer-db.net/result/20140503004
J1,2014,2014-05-10,川崎F,鹿島,True,風間 八宏,20140510007,https://soccer-db.net/result/20140510007
J1,2014,2014-05-18,川崎F,横浜FM,True,風間 八宏,20140518002,https://soccer-db.net/result/20140518002
J1,2014,2014-07-15,川崎F,C大阪,False,風間 八宏,20140715002,https://soccer-db.net/result/20140715002
J1,2014,2014-07-19,川崎F,清水,False,風間 八宏,20140719005,https://soccer-db.net/result/20140719005
J1,2014,2014-07-23,川崎F,鳥栖,False,風間 八宏,20140723009,https://soccer-db.net/result/20140723009
J1,2014,2014-07-27,川崎F,新潟,True,風間 八宏,20140727004,https://soccer-db.net/result/20140727004
J1,2014,2014-08-02,川崎F,柏,False,風間 八宏,20140802004,https://soccer-db.net/result/20140802004
J1,2014,2014-08-09,川崎F,浦和,True,風間 八宏,20140809002,https://soccer-db.net/result/20140809002
J1,2014,2014-08-16,川崎F,C大阪,True,風間 八宏,20140816009,https://soccer-db.net/result/20140816009
J1,2014,2014-08-23,川崎F,横浜FM,False,風間 八宏,20140823008,https://soccer-db.net/result/20140823008
J1,2014,2014-08-30,川崎F,名古屋,False,風間 八宏,20140830007,https://soccer-db.net/result/20140830007
J1,2014,2014-09-13,川崎F,徳島,True,風間 八宏,20140913003,https://soccer-db.net/result/20140913003
J1,2014,2014-09-20,川崎F,FC東京,True,風間 八宏,20140920003,https://soccer-db.net/result/20140920003
J1,2014,2014-09-23,川崎F,大宮,False,風間 八宏,20140923002,https://soccer-db.net/result/20140923002
J1,2014,2014-09-27,川崎F,仙台,True,風間 八宏,20140927006,https://soccer-db.net/result/20140927006
J1,2014,2014-10-05,川崎F,新潟,False,風間 八宏,20141005006,https://soccer-db.net/result/20141005006
J1,2014,2014-10-18,川崎F,G大阪,False,風間 八宏,20141018006,https://soccer-db.net/result/20141018006
J1,2014,2014-10-22,川崎F,鳥栖,True,風間 八宏,20141022008,https://soccer-db.net/result/20141022008
J1,2014,2014-10-26,川崎F,甲府,False,風間 八宏,20141026008,https://soccer-db.net/result/20141026008
J1,2014,2014-11-02,川崎F,清水,True,風間 八宏,20141102011,https://soccer-db.net/result/20141102011
J1,2014,2014-11-22,川崎F,鹿島,False,風間 八宏,20141122002,https://soccer-db.net/result/20141122002
J1,2014,2014-11-29,川崎F,広島,True,風間 八宏,20141129003,https://soccer-db.net/result/20141129003
J1,2014,2014-12-06,川崎F,神戸,False,風間 八宏,20141206006,https://soccer-db.net/result/20141206006
J1,2014,2014-03-01,広島,C大阪,False,森保 一,20140301004,https://soccer-db.net/result/20140301004
J1,2014,2014-03-08,広島,川崎F,True,森保 一,20140308001,https://soccer-db.net/result/20140308001
J1,2014,2014-03-15,広島,浦和,True,森保 一,20140315003,https://soccer-db.net/result/20140315003
J1,2014,2014-03-23,広島,G大阪,False,森保 一,20140323008,https://soccer-db.net/result/20140323008
J1,2014,2014-03-29,広島,徳島,True,森保 一,20140329004,https://soccer-db.net/result/20140329004
J1,2014,2014-04-06,広島,名古屋,False,森保 一,20140406002,https://soccer-db.net/result/20140406002
J1,2014,2014-04-12,広島,FC東京,True,森保 一,20140412008,https://soccer-db.net/result/20140412008
J1,2014,2014-04-20,広島,新潟,False,森保 一,20140420001,https://soccer-db.net/result/20140420001
J1,2014,2014-04-26,広島,鹿島,True,森保 一,20140426009,https://soccer-db.net/result/20140426009
J1,2014,2014-04-29,広島,鳥栖,False,森保 一,20140429004,https://soccer-db.net/result/20140429004
J1,2014,2014-05-03,広島,神戸,False,森保 一,20140503008,https://soccer-db.net/result/20140503008
J1,2014,2014-05-10,広島,清水,True,森保 一,20140510009,https://soccer-db.net/result/20140510009
J1,2014,2014-05-18,広島,仙台,False,森保 一,20140518001,https://soccer-db.net/result/20140518001
J1,2014,2014-07-15,広島,横浜FM,True,森保 一,20140715001,https://soccer-db.net/result/20140715001
J1,2014,2014-07-19,広島,大宮,False,森保 一,20140719002,https://soccer-db.net/result/20140719002
J1,2014,2014-07-23,広島,柏,True,森保 一,20140723007,https://soccer-db.net/result/20140723007
J1,2014,2014-07-27,広島,甲府,True,森保 一,20140727009,https://soccer-db.net/result/20140727009
J1,2014,2014-08-02,広島,鹿島,False,森保 一,20140802002,https://soccer-db.net/result/20140802002
J1,2014,2014-08-11,広島,鳥栖,True,森保 一,20140811001,https://soccer-db.net/result/20140811001
J1,2014,2014-08-16,広島,浦和,False,森保 一,20140816003,https://soccer-db.net/result/20140816003
J1,2014,2014-08-23,広島,C大阪,True,森保 一,20140823009,https://soccer-db.net/result/20140823009
J1,2014,2014-08-30,広島,徳島,False,森保 一,20140830009,https://soccer-db.net/result/20140830009
J1,2014,2014-09-13,広島,G大阪,True,森保 一,20140913009,https://soccer-db.net/result/20140913009
J1,2014,2014-09-20,広島,新潟,True,森保 一,20140920007,https://soccer-db.net/result/20140920007
J1,2014,2014-09-23,広島,横浜FM,False,森保 一,20140923005,https://soccer-db.net/result/20140923005
J1,2014,2014-09-27,広島,神戸,True,森保 一,20140927009,https://soccer-db.net/result/20140927009
J1,2014,2014-10-05,広島,柏,False,森保 一,20141005004,https://soccer-db.net/result/20141005004
J1,2014,2014-10-18,広島,名古屋,True,森保 一,20141018007,https://soccer-db.net/result/20141018007
J1,2014,2014-10-22,広島,FC東京,False,森保 一,20141022007,https://soccer-db.net/result/20141022007
J1,2014,2014-10-26,広島,清水,False,森保 一,20141026009,https://soccer-db.net/result/20141026009
J1,2014,2014-11-02,広島,大宮,True,森保 一,20141102013,https://soccer-db.net/result/20141102013
J1,2014,2014-11-22,広島,甲府,False,森保 一,20141122006,https://soccer-db.net/result/20141122006
J1,2014,2014-11-29,広島,川崎F,False,森保 一,20141129003,https://soccer-db.net/result/20141129003
J1,2014,2014-12-06,広島,仙台,True,森保 一,20141206007,https://soccer-db.net/result/20141206007
J1,2014,2014-03-01,徳島,鳥栖,False,小林 伸二,20140301005,https://soccer-db.net/result/20140301005
J1,2014,2014-03-08,徳島,C大阪,True,小林 伸二,20140308003,https://soccer-db.net/result/20140308003
J1,2014,2014-03-15,徳島,横浜FM,False,小林 伸二,20140315001,https://soccer-db.net/result/20140315001
J1,2014,2014-03-23,徳島,柏,True,小林 伸二,20140323003,https://soccer-db.net/result/20140323003
J1,2014,2014-03-29,徳島,広島,False,小林 伸二,20140329004,https://soccer-db.net/result/20140329004
J1,2014,2014-04-06,徳島,川崎F,True,小林 伸二,20140406003,https://soccer-db.net/result/20140406003
J1,2014,2014-04-12,徳島,神戸,False,小林 伸二,20140412006,https://soccer-db.net/result/20140412006
J1,2014,2014-04-19,徳島,清水,True,小林 伸二,20140419002,https://soccer-db.net/result/20140419002
J1,2014,2014-04-26,徳島,新潟,True,小林 伸二,20140426004,https://soccer-db.net/result/20140426004
J1,2014,2014-04-29,徳島,甲府,False,小林 伸二,20140429002,https://soccer-db.net/result/20140429002
J1,2014,2014-05-03,徳島,仙台,True,小林 伸二,20140503009,https://soccer-db.net/result/20140503009
J1,2014,2014-05-06,徳島,G大阪,False,小林 伸二,20140506006,https://soccer-db.net/result/20140506006
J1,2014,2014-05-10,徳島,FC東京,True,小林 伸二,20140510006,https://soccer-db.net/result/20140510006
J1,2014,2014-05-17,徳島,鹿島,False,小林 伸二,20140517001,https://soccer-db.net/result/20140517001
J1,2014,2014-07-19,徳島,名古屋,False,小林 伸二,20140719006,https://soccer-db.net/result/20140719006
J1,2014,2014-07-23,徳島,浦和,True,小林 伸二,20140723008,https://soccer-db.net/result/20140723008
J1,2014,2014-07-27,徳島,大宮,False,小林 伸二,20140727002,https://soccer-db.net/result/20140727002
J1,2014,2014-08-02,徳島,甲府,True,小林 伸二,20140802008,https://soccer-db.net/result/20140802008
J1,2014,2014-08-09,徳島,清水,False,小林 伸二,20140809005,https://soccer-db.net/result/20140809005
J1,2014,2014-08-16,徳島,横浜FM,True,小林 伸二,20140816007,https://soccer-db.net/result/20140816007
J1,2014,2014-08-23,徳島,新潟,False,小林 伸二,20140823004,https://soccer-db.net/result/20140823004
J1,2014,2014-08-30,徳島,広島,True,小林 伸二,20140830009,https://soccer-db.net/result/20140830009
J1,2014,2014-09-13,徳島,川崎F,False,小林 伸二,20140913003,https://soccer-db.net/result/20140913003
J1,2014,2014-09-20,徳島,大宮,True,小林 伸二,20140920008,https://soccer-db.net/result/20140920008
J1,2014,2014-09-23,徳島,FC東京,False,小林 伸二,20140923004,https://soccer-db.net/result/20140923004
J1,2014,2014-09-27,徳島,鹿島,True,小林 伸二,20140927005,https://soccer-db.net/result/20140927005
J1,2014,2014-10-05,徳島,浦和,False,小林 伸二,20141005003,https://soccer-db.net/result/20141005003
J1,2014,2014-10-18,徳島,神戸,True,小林 伸二,20141018008,https://soccer-db.net/result/20141018008
J1,2014,2014-10-22,徳島,C大阪,False,小林 伸二,20141022009,https://soccer-db.net/result/20141022009
J1,2014,2014-10-26,徳島,名古屋,True,小林 伸二,20141026005,https://soccer-db.net/result/20141026005
J1,2014,2014-11-02,徳島,柏,False,小林 伸二,20141102006,https://soccer-db.net/result/20141102006
J1,2014,2014-11-22,徳島,鳥栖,True,小林 伸二,20141122009,https://soccer-db.net/result/20141122009
J1,2014,2014-11-29,徳島,仙台,False,小林 伸二,20141129001,https://soccer-db.net/result/20141129001
J1,2014,2014-12-06,徳島,G大阪,True,小林 伸二,20141206008,https://soccer-db.net/result/20141206008
J1,2014,2014-03-01,新潟,仙台,False,柳下 正明,20140301001,https://soccer-db.net/result/20140301001
J1,2014,2014-03-08,新潟,G大阪,True,柳下 正明,20140308002,https://soccer-db.net/result/20140308002
J1,2014,2014-03-15,新潟,甲府,False,柳下 正明,20140315002,https://soccer-db.net/result/20140315002
J1,2014,2014-03-23,新潟,鳥栖,True,柳下 正明,20140323001,https://soccer-db.net/result/20140323001
J1,2014,2014-03-29,新潟,C大阪,False,柳下 正明,20140329003,https://soccer-db.net/result/20140329003
J1,2014,2014-04-06,新潟,横浜FM,True,柳下 正明,20140406001,https://soccer-db.net/result/20140406001
J1,2014,2014-04-12,新潟,鹿島,False,柳下 正明,20140412003,https://soccer-db.net/result/20140412003
J1,2014,2014-04-20,新潟,広島,True,柳下 正明,20140420001,https://soccer-db.net/result/20140420001
J1,2014,2014-04-26,新潟,徳島,False,柳下 正明,20140426004,https://soccer-db.net/result/20140426004
J1,2014,2014-04-29,新潟,神戸,True,柳下 正明,20140429003,https://soccer-db.net/result/20140429003
J1,2014,2014-05-03,新潟,大宮,False,柳下 正明,20140503002,https://soccer-db.net/result/20140503002
J1,2014,2014-05-06,新潟,清水,True,柳下 正明,20140506005,https://soccer-db.net/result/20140506005
J1,2014,2014-05-10,新潟,柏,False,柳下 正明,20140510002,https://soccer-db.net/result/20140510002
J1,2014,2014-05-17,新潟,名古屋,True,柳下 正明,20140517005,https://soccer-db.net/result/20140517005
J1,2014,2014-07-19,新潟,浦和,False,柳下 正明,20140719001,https://soccer-db.net/result/20140719001
J1,2014,2014-07-23,新潟,FC東京,True,柳下 正明,20140723005,https://soccer-db.net/result/20140723005
J1,2014,2014-07-27,新潟,川崎F,False,柳下 正明,20140727004,https://soccer-db.net/result/20140727004
J1,2014,2014-08-02,新潟,C大阪,True,柳下 正明,20140802006,https://soccer-db.net/result/20140802006
J1,2014,2014-08-09,新潟,神戸,False,柳下 正明,20140809008,https://soccer-db.net/result/20140809008
J1,2014,2014-08-16,新潟,大宮,True,柳下 正明,20140816005,https://soccer-db.net/result/20140816005
J1,2014,2014-08-23,新潟,徳島,True,柳下 正明,20140823004,https://soccer-db.net/result/20140823004
J1,2014,2014-08-30,新潟,G大阪,False,柳下 正明,20140830004,https://soccer-db.net/result/20140830004
J1,2014,2014-09-13,新潟,仙台,True,柳下 正明,20140913006,https://soccer-db.net/result/20140913006
J1,2014,2014-09-20,新潟,広島,False,柳下 正明,20140920007,https://soccer-db.net/result/20140920007
J1,2014,2014-09-23,新潟,浦和,True,柳下 正明,20140923007,https://soccer-db.net/result/20140923007
J1,2014,2014-09-27,新潟,名古屋,False,柳下 正明,20140927003,https://soccer-db.net/result/20140927003
J1,2014,2014-10-05,新潟,川崎F,True,柳下 正明,20141005006,https://soccer-db.net/result/20141005006
J1,2014,2014-10-18,新潟,甲府,True,柳下 正明,20141018005,https://soccer-db.net/result/20141018005
J1,2014,2014-10-22,新潟,清水,False,柳下 正明,20141022003,https://soccer-db.net/result/20141022003
J1,2014,2014-10-26,新潟,鳥栖,False,柳下 正明,20141026006,https://soccer-db.net/result/20141026006
J1,2014,2014-11-02,新潟,鹿島,True,柳下 正明,20141102007,https://soccer-db.net/result/20141102007
J1,2014,2014-11-22,新潟,FC東京,False,柳下 正明,20141122005,https://soccer-db.net/result/20141122005
J1,2014,2014-11-29,新潟,横浜FM,False,柳下 正明,20141129004,https://soccer-db.net/result/20141129004
J1,2014,2014-12-08,新潟,柏,True,柳下 正明,20141208001,https://soccer-db.net/result/20141208001
J1,2014,2014-03-01,柏,FC東京,True,ネルシーニョ,20140301006,https://soccer-db.net/result/20140301006
J1,2014,2014-03-08,柏,神戸,False,ネルシーニョ,20140308007,https://soccer-db.net/result/20140308007
J1,2014,2014-03-15,柏,名古屋,True,ネルシーニョ,20140315004,https://soccer-db.net/result/20140315004
J1,2014,2014-03-23,柏,徳島,False,ネルシーニョ,20140323003,https://soccer-db.net/result/20140323003
J1,2014,2014-03-29,柏,大宮,True,ネルシーニョ,20140329005,https://soccer-db.net/result/20140329005
J1,2014,2014-04-06,柏,C大阪,True,ネルシーニョ,20140406005,https://soccer-db.net/result/20140406005
J1,2014,2014-04-11,柏,川崎F,False,ネルシーニョ,20140411001,https://soccer-db.net/result/20140411001
J1,2014,2014-04-19,柏,横浜FM,True,ネルシーニョ,20140419004,https://soccer-db.net/result/20140419004
J1,2014,2014-04-26,柏,浦和,True,ネルシーニョ,20140426001,https://soccer-db.net/result/20140426001
J1,2014,2014-04-29,柏,G大阪,False,ネルシーニョ,20140429008,https://soccer-db.net/result/20140429008
J1,2014,2014-05-03,柏,鹿島,True,ネルシーニョ,20140503003,https://soccer-db.net/result/20140503003
J1,2014,2014-05-06,柏,鳥栖,False,ネルシーニョ,20140506007,https://soccer-db.net/result/20140506007
J1,2014,2014-05-10,柏,新潟,True,ネルシーニョ,20140510002,https://soccer-db.net/result/20140510002
J1,2014,2014-05-17,柏,甲府,False,ネルシーニョ,20140517004,https://soccer-db.net/result/20140517004
J1,2014,2014-07-19,柏,仙台,True,ネルシーニョ,20140719003,https://soccer-db.net/result/20140719003
J1,2014,2014-07-23,柏,広島,False,ネルシーニョ,20140723007,https://soccer-db.net/result/20140723007
J1,2014,2014-07-27,柏,清水,False,ネルシーニョ,20140727005,https://soccer-db.net/result/20140727005
J1,2014,2014-08-02,柏,川崎F,True,ネルシーニョ,20140802004,https://soccer-db.net/result/20140802004
J1,2014,2014-08-09,柏,横浜FM,False,ネルシーニョ,20140809003,https://soccer-db.net/result/20140809003
J1,2014,2014-08-16,柏,神戸,True,ネルシーニョ,20140816004,https://soccer-db.net/result/20140816004
J1,2014,2014-08-23,柏,名古屋,False,ネルシーニョ,20140823006,https://soccer-db.net/result/20140823006
J1,2014,2014-08-30,柏,甲府,True,ネルシーニョ,20140830003,https://soccer-db.net/result/20140830003
J1,2014,2014-09-13,柏,C大阪,False,ネルシーニョ,20140913008,https://soccer-db.net/result/20140913008
J1,2014,2014-09-20,柏,浦和,False,ネルシーニョ,20140920002,https://soccer-db.net/result/20140920002
J1,2014,2014-09-23,柏,鳥栖,True,ネルシーニョ,20140923003,https://soccer-db.net/result/20140923003
J1,2014,2014-09-27,柏,FC東京,False,ネルシーニョ,20140927002,https://soccer-db.net/result/20140927002
J1,2014,2014-10-05,柏,広島,True,ネルシーニョ,20141005004,https://soccer-db.net/result/20141005004
J1,2014,2014-10-18,柏,鹿島,False,ネルシーニョ,20141018002,https://soccer-db.net/result/20141018002
J1,2014,2014-10-22,柏,G大阪,True,ネルシーニョ,20141022002,https://soccer-db.net/result/20141022002
J1,2014,2014-10-26,柏,仙台,False,ネルシーニョ,20141026001,https://soccer-db.net/result/20141026001
J1,2014,2014-11-02,柏,徳島,True,ネルシーニョ,20141102006,https://soccer-db.net/result/20141102006
J1,2014,2014-11-22,柏,大宮,False,ネルシーニョ,20141122004,https://soccer-db.net/result/20141122004
J1,2014,2014-11-29,柏,清水,True,ネルシーニョ,20141129002,https://soccer-db.net/result/20141129002
J1,2014,2014-12-08,柏,新潟,False,ネルシーニョ,20141208001,https://soccer-db.net/result/20141208001
J1,2014,2014-03-02,横浜FM,大宮,True,樋口 靖洋,20140302001,https://soccer-db.net/result/20140302001
J1,2014,2014-03-08,横浜FM,清水,False,樋口 靖洋,20140308006,https://soccer-db.net/result/20140308006
J1,2014,2014-03-15,横浜FM,徳島,True,樋口 靖洋,20140315001,https://soccer-db.net/result/20140315001
J1,2014,2014-03-23,横浜FM,甲府,False,樋口 靖洋,20140323002,https://soccer-db.net/result/20140323002
J1,2014,2014-03-29,横浜FM,鹿島,True,樋口 靖洋,20140329002,https://soccer-db.net/result/20140329002
J1,2014,2014-04-06,横浜FM,新潟,False,樋口 靖洋,20140406001,https://soccer-db.net/result/20140406001
J1,2014,2014-04-12,横浜FM,仙台,True,樋口 靖洋,20140412001,https://soccer-db.net/result/20140412001
J1,2014,2014-04-19,横浜FM,柏,False,樋口 靖洋,20140419004,https://soccer-db.net/result/20140419004
J1,2014,2014-04-26,横浜FM,FC東京,True,樋口 靖洋,20140426002,https://soccer-db.net/result/20140426002
J1,2014,2014-04-29,横浜FM,浦和,False,樋口 靖洋,20140429007,https://soccer-db.net/result/20140429007
J1,2014,2014-05-03,横浜FM,G大阪,True,樋口 靖洋,20140503005,https://soccer-db.net/result/20140503005
J1,2014,2014-05-10,横浜FM,鳥栖,True,樋口 靖洋,20140510003,https://soccer-db.net/result/20140510003
J1,2014,2014-05-18,横浜FM,川崎F,False,樋口 靖洋,20140518002,https://soccer-db.net/result/20140518002
J1,2014,2014-07-15,横浜FM,広島,False,樋口 靖洋,20140715001,https://soccer-db.net/result/20140715001
J1,2014,2014-07-19,横浜FM,C大阪,False,樋口 靖洋,20140719008,https://soccer-db.net/result/20140719008
J1,2014,2014-07-23,横浜FM,神戸,True,樋口 靖洋,20140723003,https://soccer-db.net/result/20140723003
J1,2014,2014-07-27,横浜FM,名古屋,False,樋口 靖洋,20140727006,https://soccer-db.net/result/20140727006
J1,2014,2014-08-02,横浜FM,G大阪,False,樋口 靖洋,20140802007,https://soccer-db.net/result/20140802007
J1,2014,2014-08-09,横浜FM,柏,True,樋口 靖洋,20140809003,https://soccer-db.net/result/20140809003
J1,2014,2014-08-16,横浜FM,徳島,False,樋口 靖洋,20140816007,https://soccer-db.net/result/20140816007
J1,2014,2014-08-23,横浜FM,川崎F,True,樋口 靖洋,20140823008,https://soccer-db.net/result/20140823008
J1,2014,2014-08-30,横浜FM,仙台,False,樋口 靖洋,20140830006,https://soccer-db.net/result/20140830006
J1,2014,2014-09-13,横浜FM,名古屋,True,樋口 靖洋,20140913004,https://soccer-db.net/result/20140913004
J1,2014,2014-09-20,横浜FM,鹿島,False,樋口 靖洋,20140920001,https://soccer-db.net/result/20140920001
J1,2014,2014-09-23,横浜FM,広島,True,樋口 靖洋,20140923005,https://soccer-db.net/result/20140923005
J1,2014,2014-09-27,横浜FM,甲府,True,樋口 靖洋,20140927007,https://soccer-db.net/result/20140927007
J1,2014,2014-10-05,横浜FM,鳥栖,False,樋口 靖洋,20141005009,https://soccer-db.net/result/20141005009
J1,2014,2014-10-18,横浜FM,清水,True,樋口 靖洋,20141018004,https://soccer-db.net/result/20141018004
J1,2014,2014-10-22,横浜FM,大宮,False,樋口 靖洋,20141022006,https://soccer-db.net/result/20141022006
J1,2014,2014-10-26,横浜FM,C大阪,True,樋口 靖洋,20141026007,https://soccer-db.net/result/20141026007
J1,2014,2014-11-03,横浜FM,浦和,True,樋口 靖洋,20141103001,https://soccer-db.net/result/20141103001
J1,2014,2014-11-22,横浜FM,神戸,False,樋口 靖洋,20141122008,https://soccer-db.net/result/20141122008
J1,2014,2014-11-29,横浜FM,新潟,True,樋口 靖洋,20141129004,https://soccer-db.net/result/20141129004
J1,2014,2014-12-06,横浜FM,FC東京,False,樋口 靖洋,20141206004,https://soccer-db.net/result/20141206004
J1,2014,2014-03-01,浦和,G大阪,False,ミハイロ ペトロビッチ,20140301007,https://soccer-db.net/result/20140301007
J1,2014,2014-03-08,浦和,鳥栖,True,ミハイロ ペトロビッチ,20140308008,https://soccer-db.net/result/20140308008
J1,2014,2014-03-15,浦和,広島,False,ミハイロ ペトロビッチ,20140315003,https://soccer-db.net/result/20140315003
J1,2014,2014-03-23,浦和,清水,True,ミハイロ ペトロビッチ,20140323005,https://soccer-db.net/result/20140323005
J1,2014,2014-03-29,浦和,神戸,False,ミハイロ ペトロビッチ,20140329007,https://soccer-db.net/result/20140329007
J1,2014,2014-04-06,浦和,仙台,True,ミハイロ ペトロビッチ,20140406009,https://soccer-db.net/result/20140406009
J1,2014,2014-04-12,浦和,名古屋,False,ミハイロ ペトロビッチ,20140412005,https://soccer-db.net/result/20140412005
J1,2014,2014-04-19,浦和,川崎F,True,ミハイロ ペトロビッチ,20140419007,https://soccer-db.net/result/20140419007
J1,2014,2014-04-26,浦和,柏,False,ミハイロ ペトロビッチ,20140426001,https://soccer-db.net/result/20140426001
J1,2014,2014-04-29,浦和,横浜FM,True,ミハイロ ペトロビッチ,20140429007,https://soccer-db.net/result/20140429007
J1,2014,2014-05-03,浦和,FC東京,True,ミハイロ ペトロビッチ,20140503001,https://soccer-db.net/result/20140503001
J1,2014,2014-05-06,浦和,甲府,False,ミハイロ ペトロビッチ,20140506004,https://soccer-db.net/result/20140506004
J1,2014,2014-05-10,浦和,大宮,False,ミハイロ ペトロビッチ,20140510001,https://soccer-db.net/result/20140510001
J1,2014,2014-05-17,浦和,C大阪,True,ミハイロ ペトロビッチ,20140517002,https://soccer-db.net/result/20140517002
J1,2014,2014-07-19,浦和,新潟,True,ミハイロ ペトロビッチ,20140719001,https://soccer-db.net/result/20140719001
J1,2014,2014-07-23,浦和,徳島,False,ミハイロ ペトロビッチ,20140723008,https://soccer-db.net/result/20140723008
J1,2014,2014-07-27,浦和,鹿島,True,ミハイロ ペトロビッチ,20140727001,https://soccer-db.net/result/20140727001
J1,2014,2014-08-02,浦和,神戸,True,ミハイロ ペトロビッチ,20140802003,https://soccer-db.net/result/20140802003
J1,2014,2014-08-09,浦和,川崎F,False,ミハイロ ペトロビッチ,20140809002,https://soccer-db.net/result/20140809002
J1,2014,2014-08-16,浦和,広島,True,ミハイロ ペトロビッチ,20140816003,https://soccer-db.net/result/20140816003
J1,2014,2014-08-23,浦和,FC東京,False,ミハイロ ペトロビッチ,20140823002,https://soccer-db.net/result/20140823002
J1,2014,2014-08-30,浦和,大宮,True,ミハイロ ペトロビッチ,20140830002,https://soccer-db.net/result/20140830002
J1,2014,2014-09-13,浦和,清水,False,ミハイロ ペトロビッチ,20140913007,https://soccer-db.net/result/20140913007
J1,2014,2014-09-20,浦和,柏,True,ミハイロ ペトロビッチ,20140920002,https://soccer-db.net/result/20140920002
J1,2014,2014-09-23,浦和,新潟,False,ミハイロ ペトロビッチ,20140923007,https://soccer-db.net/result/20140923007
J1,2014,2014-09-27,浦和,C大阪,False,ミハイロ ペトロビッチ,20140927008,https://soccer-db.net/result/20140927008
J1,2014,2014-10-05,浦和,徳島,True,ミハイロ ペトロビッチ,20141005003,https://soccer-db.net/result/20141005003
J1,2014,2014-10-18,浦和,仙台,False,ミハイロ ペトロビッチ,20141018001,https://soccer-db.net/result/20141018001
J1,2014,2014-10-22,浦和,甲府,True,ミハイロ ペトロビッチ,20141022001,https://soccer-db.net/result/20141022001
J1,2014,2014-10-26,浦和,鹿島,False,ミハイロ ペトロビッチ,20141026002,https://soccer-db.net/result/20141026002
J1,2014,2014-11-03,浦和,横浜FM,False,ミハイロ ペトロビッチ,20141103001,https://soccer-db.net/result/20141103001
J1,2014,2014-11-22,浦和,G大阪,True,ミハイロ ペトロビッチ,20141122003,https://soccer-db.net/result/20141122003
J1,2014,2014-11-29,浦和,鳥栖,False,ミハイロ ペトロビッチ,20141129009,https://soccer-db.net/result/20141129009
J1,2014,2014-12-06,浦和,名古屋,True,ミハイロ ペトロビッチ,20141206002,https://soccer-db.net/result/20141206002
J1,2014,2014-03-01,清水,名古屋,False,アフシン ゴトビ,20140301003,https://soccer-db.net/result/20140301003
J1,2014,2014-03-08,清水,横浜FM,True,アフシン ゴトビ,20140308006,https://soccer-db.net/result/20140308006
J1,2014,2014-03-15,清水,C大阪,False,アフシン ゴトビ,20140315006,https://soccer-db.net/result/20140315006
J1,2014,2014-03-23,清水,浦和,False,アフシン ゴトビ,20140323005,https://soccer-db.net/result/20140323005
J1,2014,2014-03-29,清水,FC東京,True,アフシン ゴトビ,20140329006,https://soccer-db.net/result/20140329006
J1,2014,2014-04-06,清水,甲府,False,アフシン ゴトビ,20140406006,https://soccer-db.net/result/20140406006
