competition,competition_id,season,match_id,match_url,date,home,away,home_goal,away_goal,home_manager,away_manager,manager_parse_method,page_title
J1,1001,2005,20050413004,https://soccer-db.net/result/20050413004,2005-04-13,東京V,広島,,,オズワルド アルディレス,小野 剛,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 東京ヴェルディ - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2005,20050413005,https://soccer-db.net/result/20050413005,2005-04-13,磐田,千葉,,,山本 昌邦,イビツァ オシム,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 ジュビロ磐田 - ジェフユナイテッド千葉 試合結果,スタメン"
J1,1001,2005,20050413006,https://soccer-db.net/result/20050413006,2005-04-13,名古屋,FC東京,,,ネルシーニョ,原 博実,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 名古屋グランパス - ＦＣ東京 試合結果,スタメン"
J1,1001,2005,20050413007,https://soccer-db.net/result/20050413007,2005-04-13,G大阪,新潟,,,西野 朗,反町 康治,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 ガンバ大阪 - アルビレックス新潟 試合結果,スタメン"
J1,1001,2005,20050413008,https://soccer-db.net/result/20050413008,2005-04-13,神戸,川崎F,,,松永 英機,関塚 隆,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 ヴィッセル神戸 - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2005,20050413009,https://soccer-db.net/result/20050413009,2005-04-13,大分,C大阪,,,ファンボ グァン,小林 伸二,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 大分トリニータ - セレッソ大阪 試合結果,スタメン"
J1,1001,2005,20050416001,https://soccer-db.net/result/20050416001,2005-04-16,千葉,鹿島,,,イビツァ オシム,トニーニョ セレーゾ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/16 ジェフユナイテッド千葉 - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2005,20050416002,https://soccer-db.net/result/20050416002,2005-04-16,横浜FM,G大阪,,,岡田 武史,西野 朗,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/16 横浜Ｆ・マリノス - ガンバ大阪 試合結果,スタメン"
J1,1001,2005,20050416003,https://soccer-db.net/result/20050416003,2005-04-16,清水,大分,,,長谷川 健太,ファンボ グァン,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/16 清水エスパルス - 大分トリニータ 試合結果,スタメン"
J1,1001,2005,20050416004,https://soccer-db.net/result/20050416004,2005-04-16,C大阪,柏,,,小林 伸二,早野 宏史,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/16 セレッソ大阪 - 柏レイソル 試合結果,スタメン"
J1,1001,2005,20050416005,https://soccer-db.net/result/20050416005,2005-04-16,広島,神戸,,,小野 剛,松永 英機,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/16 サンフレッチェ広島 - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2005,20050416006,https://soccer-db.net/result/20050416006,2005-04-16,FC東京,浦和,,,原 博実,ギド ブッフバルト,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/16 ＦＣ東京 - 浦和レッズ 試合結果,スタメン"
J1,1001,2005,20050416007,https://soccer-db.net/result/20050416007,2005-04-16,新潟,磐田,,,反町 康治,山本 昌邦,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/16 アルビレックス新潟 - ジュビロ磐田 試合結果,スタメン"
J1,1001,2005,20050417001,https://soccer-db.net/result/20050417001,2005-04-17,大宮,東京V,,,三浦 俊也,オズワルド アルディレス,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/17 大宮アルディージャ - 東京ヴェルディ 試合結果,スタメン"
J1,1001,2005,20050417002,https://soccer-db.net/result/20050417002,2005-04-17,川崎F,名古屋,,,関塚 隆,ネルシーニョ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/17 川崎フロンターレ - 名古屋グランパス 試合結果,スタメン"
J1,1001,2005,20050423001,https://soccer-db.net/result/20050423001,2005-04-23,浦和,C大阪,,,ギド ブッフバルト,小林 伸二,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/23 浦和レッズ - セレッソ大阪 試合結果,スタメン"
J1,1001,2005,20050423002,https://soccer-db.net/result/20050423002,2005-04-23,清水,千葉,,,長谷川 健太,イビツァ オシム,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/23 清水エスパルス - ジェフユナイテッド千葉 試合結果,スタメン"
J1,1001,2005,20050423003,https://soccer-db.net/result/20050423003,2005-04-23,G大阪,FC東京,,,西野 朗,原 博実,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/23 ガンバ大阪 - ＦＣ東京 試合結果,スタメン"
J1,1001,2005,20050423004,https://soccer-db.net/result/20050423004,2005-04-23,広島,川崎F,,,小野 剛,関塚 隆,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/23 サンフレッチェ広島 - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2005,20050423005,https://soccer-db.net/result/20050423005,2005-04-23,大分,神戸,,,ファンボ グァン,パベル ジェハーク,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/23 大分トリニータ - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2005,20050423006,https://soccer-db.net/result/20050423006,2005-04-23,東京V,新潟,,,オズワルド アルディレス,反町 康治,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/23 東京ヴェルディ - アルビレックス新潟 試合結果,スタメン"
J1,1001,2005,20050423007,https://soccer-db.net/result/20050423007,2005-04-23,柏,名古屋,,,早野 宏史,ネルシーニョ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/23 柏レイソル - 名古屋グランパス 試合結果,スタメン"
J1,1001,2005,20050424001,https://soccer-db.net/result/20050424001,2005-04-24,横浜FM,大宮,,,岡田 武史,三浦 俊也,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/24 横浜Ｆ・マリノス - 大宮アルディージャ 試合結果,スタメン"
J1,1001,2005,20050424002,https://soccer-db.net/result/20050424002,2005-04-24,鹿島,磐田,,,トニーニョ セレーゾ,山本 昌邦,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/24 鹿島アントラーズ - ジュビロ磐田 試合結果,スタメン"
J1,1001,2005,20050428001,https://soccer-db.net/result/20050428001,2005-04-28,大宮,大分,,,三浦 俊也,ファンボ グァン,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 大宮アルディージャ - 大分トリニータ 試合結果,スタメン"
J1,1001,2005,20050428002,https://soccer-db.net/result/20050428002,2005-04-28,千葉,G大阪,,,イビツァ オシム,西野 朗,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 ジェフユナイテッド千葉 - ガンバ大阪 試合結果,スタメン"
J1,1001,2005,20050428003,https://soccer-db.net/result/20050428003,2005-04-28,FC東京,柏,,,原 博実,早野 宏史,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 ＦＣ東京 - 柏レイソル 試合結果,スタメン"
