competition,season,team,old_manager,new_manager,last_old_manager_match_date,first_new_manager_match_date,effective_change_date,last_old_manager_match_id,first_new_manager_match_id,last_old_manager_match_url,first_new_manager_match_url,change_type,source,note
J1,2024,FC東京,nat.,栗澤 僚一,2024-06-30,2024-07-06,2024-07-06,20240630004,20240706008,https://soccer-db.net/result/20240630004,https://soccer-db.net/result/20240706008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,栗澤 僚一,nat.,2024-07-06,2024-07-13,2024-07-13,20240706008,20240713002,https://soccer-db.net/result/20240706008,https://soccer-db.net/result/20240713002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,nat.,ランコ ポポビッチ,2024-07-13,2024-07-20,2024-07-20,20240713002,20240720002,https://soccer-db.net/result/20240713002,https://soccer-db.net/result/20240720002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,ランコ ポポビッチ,ダニエル ポヤトス,2024-07-20,2024-08-07,2024-08-07,20240720002,20240807004,https://soccer-db.net/result/20240720002,https://soccer-db.net/result/20240807004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,ダニエル ポヤトス,nat.,2024-08-07,2024-08-11,2024-08-11,20240807004,20240811005,https://soccer-db.net/result/20240807004,https://soccer-db.net/result/20240811005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,nat.,チョウ キジェ,2024-08-17,2024-08-24,2024-08-24,20240817006,20240824003,https://soccer-db.net/result/20240817006,https://soccer-db.net/result/20240824003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,チョウ キジェ,ミヒャエル スキッベ,2024-08-24,2024-08-31,2024-08-31,20240824003,20240831002,https://soccer-db.net/result/20240824003,https://soccer-db.net/result/20240831002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,ミヒャエル スキッベ,nat.,2024-08-31,2024-09-14,2024-09-14,20240831002,20240914006,https://soccer-db.net/result/20240831002,https://soccer-db.net/result/20240914006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,nat.,マチェイ スコルジャ,2024-09-14,2024-09-21,2024-09-21,20240914006,20240921003,https://soccer-db.net/result/20240914006,https://soccer-db.net/result/20240921003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,マチェイ スコルジャ,ジョン ハッチンソン,2024-09-21,2024-09-28,2024-09-28,20240921003,20240928004,https://soccer-db.net/result/20240921003,https://soccer-db.net/result/20240928004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,ジョン ハッチンソン,nat.,2024-09-28,2024-10-05,2024-10-05,20240928004,20241005002,https://soccer-db.net/result/20240928004,https://soccer-db.net/result/20241005002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,nat.,吉田 孝行,2024-10-05,2024-10-18,2024-10-18,20241005002,20241018001,https://soccer-db.net/result/20241005002,https://soccer-db.net/result/20241018001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,吉田 孝行,nat.,2024-10-18,2024-11-03,2024-11-03,20241018001,20241103003,https://soccer-db.net/result/20241018001,https://soccer-db.net/result/20241103003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,nat.,黒田 剛,2024-11-03,2024-11-09,2024-11-09,20241103003,20241109004,https://soccer-db.net/result/20241103003,https://soccer-db.net/result/20241109004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,黒田 剛,横内 昭展,2024-11-09,2024-11-30,2024-11-30,20241109004,20241130004,https://soccer-db.net/result/20241109004,https://soccer-db.net/result/20241130004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,FC東京,横内 昭展,nat.,2024-11-30,2024-12-08,2024-12-08,20241130004,20241208001,https://soccer-db.net/result/20241130004,https://soccer-db.net/result/20241208001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,黒田 剛,nat.,2024-02-24,2024-03-02,2024-03-02,20240224004,20240302006,https://soccer-db.net/result/20240224004,https://soccer-db.net/result/20240302006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,ミヒャエル スキッベ,2024-03-16,2024-03-30,2024-03-30,20240316005,20240330001,https://soccer-db.net/result/20240316005,https://soccer-db.net/result/20240330001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,ミヒャエル スキッベ,nat.,2024-03-30,2024-04-03,2024-04-03,20240330001,20240403002,https://soccer-db.net/result/20240330001,https://soccer-db.net/result/20240403002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,ミハイロ ペトロビッチ,2024-04-03,2024-04-06,2024-04-06,20240403002,20240406001,https://soccer-db.net/result/20240403002,https://soccer-db.net/result/20240406001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,ミハイロ ペトロビッチ,ハリー キューウェル,2024-04-06,2024-04-10,2024-04-10,20240406001,20240410001,https://soccer-db.net/result/20240406001,https://soccer-db.net/result/20240410001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,ハリー キューウェル,nat.,2024-04-10,2024-04-14,2024-04-14,20240410001,20240414001,https://soccer-db.net/result/20240410001,https://soccer-db.net/result/20240414001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,ペアマティアス ヘグモ,2024-04-14,2024-04-20,2024-04-20,20240414001,20240420007,https://soccer-db.net/result/20240414001,https://soccer-db.net/result/20240420007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,ペアマティアス ヘグモ,nat.,2024-04-20,2024-04-28,2024-04-28,20240420007,20240428003,https://soccer-db.net/result/20240420007,https://soccer-db.net/result/20240428003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,長谷部 茂利,2024-04-28,2024-05-03,2024-05-03,20240428003,20240503008,https://soccer-db.net/result/20240428003,https://soccer-db.net/result/20240503008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,長谷部 茂利,nat.,2024-05-03,2024-05-06,2024-05-06,20240503008,20240506003,https://soccer-db.net/result/20240503008,https://soccer-db.net/result/20240506003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,長谷川 健太,2024-05-06,2024-05-11,2024-05-11,20240506003,20240511007,https://soccer-db.net/result/20240506003,https://soccer-db.net/result/20240511007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,長谷川 健太,城福 浩,2024-05-11,2024-05-15,2024-05-15,20240511007,20240515001,https://soccer-db.net/result/20240511007,https://soccer-db.net/result/20240515001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,城福 浩,nat.,2024-05-15,2024-05-19,2024-05-19,20240515001,20240519004,https://soccer-db.net/result/20240515001,https://soccer-db.net/result/20240519004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,ピーター クラモフスキー,2024-05-19,2024-05-26,2024-05-26,20240519004,20240526002,https://soccer-db.net/result/20240519004,https://soccer-db.net/result/20240526002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,ピーター クラモフスキー,山口 智,2024-05-26,2024-06-01,2024-06-01,20240526002,20240601004,https://soccer-db.net/result/20240526002,https://soccer-db.net/result/20240601004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,山口 智,nat.,2024-06-01,2024-06-16,2024-06-16,20240601004,20240616003,https://soccer-db.net/result/20240601004,https://soccer-db.net/result/20240616003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,ランコ ポポビッチ,2024-06-22,2024-06-26,2024-06-26,20240622004,20240626005,https://soccer-db.net/result/20240622004,https://soccer-db.net/result/20240626005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,ランコ ポポビッチ,nat.,2024-06-26,2024-06-30,2024-06-30,20240626005,20240630001,https://soccer-db.net/result/20240626005,https://soccer-db.net/result/20240630001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,川井 健太,2024-07-06,2024-07-14,2024-07-14,20240706006,20240714006,https://soccer-db.net/result/20240706006,https://soccer-db.net/result/20240714006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,川井 健太,nat.,2024-07-14,2024-07-20,2024-07-20,20240714006,20240720003,https://soccer-db.net/result/20240714006,https://soccer-db.net/result/20240720003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,井原 正巳,2024-08-07,2024-08-11,2024-08-11,20240807004,20240811004,https://soccer-db.net/result/20240807004,https://soccer-db.net/result/20240811004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,井原 正巳,吉田 孝行,2024-08-11,2024-08-17,2024-08-17,20240811004,20240817004,https://soccer-db.net/result/20240811004,https://soccer-db.net/result/20240817004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,吉田 孝行,nat.,2024-08-17,2024-08-24,2024-08-24,20240817004,20240824001,https://soccer-db.net/result/20240817004,https://soccer-db.net/result/20240824001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,チョウ キジェ,2024-09-14,2024-09-22,2024-09-22,20240914004,20240922005,https://soccer-db.net/result/20240914004,https://soccer-db.net/result/20240922005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,チョウ キジェ,nat.,2024-09-22,2024-09-28,2024-09-28,20240922005,20240928003,https://soccer-db.net/result/20240922005,https://soccer-db.net/result/20240928003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,小菊 昭雄,2024-09-28,2024-10-02,2024-10-02,20240928003,20241002001,https://soccer-db.net/result/20240928003,https://soccer-db.net/result/20241002001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,小菊 昭雄,nat.,2024-10-02,2024-10-05,2024-10-05,20241002001,20241005006,https://soccer-db.net/result/20241002001,https://soccer-db.net/result/20241005006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,鬼木 達,2024-10-05,2024-10-18,2024-10-18,20241005006,20241018002,https://soccer-db.net/result/20241005006,https://soccer-db.net/result/20241018002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,鬼木 達,nat.,2024-10-18,2024-10-23,2024-10-23,20241018002,20241023002,https://soccer-db.net/result/20241018002,https://soccer-db.net/result/20241023002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,nat.,横内 昭展,2024-10-23,2024-11-09,2024-11-09,20241023002,20241109008,https://soccer-db.net/result/20241023002,https://soccer-db.net/result/20241109008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,横内 昭展,松橋 力蔵,2024-11-09,2024-11-30,2024-11-30,20241109008,20241130003,https://soccer-db.net/result/20241109008,https://soccer-db.net/result/20241130003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,G大阪,松橋 力蔵,nat.,2024-11-30,2024-12-08,2024-12-08,20241130003,20241208005,https://soccer-db.net/result/20241130003,https://soccer-db.net/result/20241208005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,井原 正巳,nat.,2024-02-25,2024-03-02,2024-03-02,20240225001,20240302003,https://soccer-db.net/result/20240225001,https://soccer-db.net/result/20240302003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,鬼木 達,2024-03-02,2024-03-09,2024-03-09,20240302003,20240309008,https://soccer-db.net/result/20240302003,https://soccer-db.net/result/20240309008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,鬼木 達,nat.,2024-03-09,2024-03-17,2024-03-17,20240309008,20240317001,https://soccer-db.net/result/20240309008,https://soccer-db.net/result/20240317001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,城福 浩,2024-03-17,2024-03-29,2024-03-29,20240317001,20240329001,https://soccer-db.net/result/20240317001,https://soccer-db.net/result/20240329001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,城福 浩,ダニエル ポヤトス,2024-03-29,2024-04-03,2024-04-03,20240329001,20240403002,https://soccer-db.net/result/20240329001,https://soccer-db.net/result/20240403002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,ダニエル ポヤトス,nat.,2024-04-03,2024-04-07,2024-04-07,20240403002,20240407002,https://soccer-db.net/result/20240403002,https://soccer-db.net/result/20240407002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,ランコ ポポビッチ,2024-04-07,2024-04-13,2024-04-13,20240407002,20240413006,https://soccer-db.net/result/20240407002,https://soccer-db.net/result/20240413006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,ランコ ポポビッチ,nat.,2024-04-13,2024-04-20,2024-04-20,20240413006,20240420001,https://soccer-db.net/result/20240413006,https://soccer-db.net/result/20240420001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,吉田 孝行,2024-04-20,2024-04-27,2024-04-27,20240420001,20240427004,https://soccer-db.net/result/20240420001,https://soccer-db.net/result/20240427004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,吉田 孝行,ピーター クラモフスキー,2024-04-27,2024-05-03,2024-05-03,20240427004,20240503006,https://soccer-db.net/result/20240427004,https://soccer-db.net/result/20240503006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,ピーター クラモフスキー,nat.,2024-05-03,2024-05-06,2024-05-06,20240503006,20240506005,https://soccer-db.net/result/20240503006,https://soccer-db.net/result/20240506005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,ペアマティアス ヘグモ,2024-05-11,2024-05-15,2024-05-15,20240511003,20240515010,https://soccer-db.net/result/20240511003,https://soccer-db.net/result/20240515010,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,ペアマティアス ヘグモ,nat.,2024-05-15,2024-05-19,2024-05-19,20240515010,20240519001,https://soccer-db.net/result/20240515010,https://soccer-db.net/result/20240519001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,長谷川 健太,2024-05-19,2024-05-26,2024-05-26,20240519001,20240526004,https://soccer-db.net/result/20240519001,https://soccer-db.net/result/20240526004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,長谷川 健太,nat.,2024-05-26,2024-06-01,2024-06-01,20240526004,20240601006,https://soccer-db.net/result/20240526004,https://soccer-db.net/result/20240601006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,川井 健太,2024-06-15,2024-06-22,2024-06-22,20240615004,20240622009,https://soccer-db.net/result/20240615004,https://soccer-db.net/result/20240622009,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,川井 健太,nat.,2024-06-22,2024-06-26,2024-06-26,20240622009,20240626007,https://soccer-db.net/result/20240622009,https://soccer-db.net/result/20240626007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,山口 智,2024-06-26,2024-06-30,2024-06-30,20240626007,20240630006,https://soccer-db.net/result/20240626007,https://soccer-db.net/result/20240630006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,山口 智,長谷部 茂利,2024-06-30,2024-07-07,2024-07-07,20240630006,20240707001,https://soccer-db.net/result/20240630006,https://soccer-db.net/result/20240707001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,長谷部 茂利,nat.,2024-07-07,2024-07-14,2024-07-14,20240707001,20240714004,https://soccer-db.net/result/20240707001,https://soccer-db.net/result/20240714004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,横内 昭展,2024-07-14,2024-07-20,2024-07-20,20240714004,20240720004,https://soccer-db.net/result/20240714004,https://soccer-db.net/result/20240720004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,横内 昭展,nat.,2024-07-20,2024-08-07,2024-08-07,20240720004,20240807006,https://soccer-db.net/result/20240720004,https://soccer-db.net/result/20240807006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,松橋 力蔵,2024-08-07,2024-08-12,2024-08-12,20240807006,20240812001,https://soccer-db.net/result/20240807006,https://soccer-db.net/result/20240812001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,松橋 力蔵,小菊 昭雄,2024-08-12,2024-08-17,2024-08-17,20240812001,20240817003,https://soccer-db.net/result/20240812001,https://soccer-db.net/result/20240817003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,小菊 昭雄,nat.,2024-08-17,2024-08-24,2024-08-24,20240817003,20240824003,https://soccer-db.net/result/20240817003,https://soccer-db.net/result/20240824003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,ジョン ハッチンソン,2024-08-24,2024-09-13,2024-09-13,20240824003,20240913003,https://soccer-db.net/result/20240824003,https://soccer-db.net/result/20240913003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,ジョン ハッチンソン,nat.,2024-09-13,2024-09-22,2024-09-22,20240913003,20240922005,https://soccer-db.net/result/20240913003,https://soccer-db.net/result/20240922005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,ミハイロ ペトロビッチ,2024-09-22,2024-09-28,2024-09-28,20240922005,20240928001,https://soccer-db.net/result/20240922005,https://soccer-db.net/result/20240928001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,ミハイロ ペトロビッチ,nat.,2024-09-28,2024-10-06,2024-10-06,20240928001,20241006001,https://soccer-db.net/result/20240928001,https://soccer-db.net/result/20241006001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,ミヒャエル スキッベ,2024-10-19,2024-11-03,2024-11-03,20241019004,20241103001,https://soccer-db.net/result/20241019004,https://soccer-db.net/result/20241103001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,ミヒャエル スキッベ,nat.,2024-11-03,2024-11-09,2024-11-09,20241103001,20241109003,https://soccer-db.net/result/20241103001,https://soccer-db.net/result/20241109003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,nat.,黒田 剛,2024-11-17,2024-11-30,2024-11-30,20241117001,20241130009,https://soccer-db.net/result/20241117001,https://soccer-db.net/result/20241130009,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,京都,黒田 剛,nat.,2024-11-30,2024-12-08,2024-12-08,20241130009,20241208002,https://soccer-db.net/result/20241130009,https://soccer-db.net/result/20241208002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,nat.,松橋 力蔵,2024-03-02,2024-03-09,2024-03-09,20240302002,20240309003,https://soccer-db.net/result/20240302002,https://soccer-db.net/result/20240309003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,松橋 力蔵,井原 正巳,2024-03-09,2024-03-16,2024-03-16,20240309003,20240316004,https://soccer-db.net/result/20240309003,https://soccer-db.net/result/20240316004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,井原 正巳,nat.,2024-03-16,2024-03-30,2024-03-30,20240316004,20240330009,https://soccer-db.net/result/20240316004,https://soccer-db.net/result/20240330009,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,nat.,ミハイロ ペトロビッチ,2024-03-30,2024-04-03,2024-04-03,20240330009,20240403010,https://soccer-db.net/result/20240330009,https://soccer-db.net/result/20240403010,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,ミハイロ ペトロビッチ,nat.,2024-04-03,2024-04-07,2024-04-07,20240403010,20240407007,https://soccer-db.net/result/20240403010,https://soccer-db.net/result/20240407007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,nat.,横内 昭展,2024-04-07,2024-04-13,2024-04-13,20240407007,20240413001,https://soccer-db.net/result/20240407007,https://soccer-db.net/result/20240413001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,横内 昭展,nat.,2024-04-13,2024-04-21,2024-04-21,20240413001,20240421001,https://soccer-db.net/result/20240413001,https://soccer-db.net/result/20240421001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,nat.,ペアマティアス ヘグモ,2024-04-21,2024-04-28,2024-04-28,20240421001,20240428005,https://soccer-db.net/result/20240421001,https://soccer-db.net/result/20240428005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,ペアマティアス ヘグモ,nat.,2024-04-28,2024-05-03,2024-05-03,20240428005,20240503010,https://soccer-db.net/result/20240428005,https://soccer-db.net/result/20240503010,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,nat.,ミヒャエル スキッベ,2024-05-03,2024-05-06,2024-05-06,20240503010,20240506007,https://soccer-db.net/result/20240503010,https://soccer-db.net/result/20240506007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,ミヒャエル スキッベ,nat.,2024-05-06,2024-05-11,2024-05-11,20240506007,20240511007,https://soccer-db.net/result/20240506007,https://soccer-db.net/result/20240511007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,nat.,川井 健太,2024-05-15,2024-05-18,2024-05-18,20240515009,20240518002,https://soccer-db.net/result/20240515009,https://soccer-db.net/result/20240518002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,川井 健太,nat.,2024-05-18,2024-05-26,2024-05-26,20240518002,20240526004,https://soccer-db.net/result/20240518002,https://soccer-db.net/result/20240526004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,nat.,鬼木 達,2024-05-26,2024-06-02,2024-06-02,20240526004,20240602002,https://soccer-db.net/result/20240526004,https://soccer-db.net/result/20240602002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2024,名古屋,鬼木 達,nat.,2024-06-02,2024-06-16,2024-06-16,20240602002,20240616006,https://soccer-db.net/result/20240602002,https://soccer-db.net/result/20240616006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
