season,league,league_level,team,team_std,xg_rank,xg,xga_rank,xga,xg_diff,source_xg_url,source_xga_url,scraped_at,is_valid_xg,league_avg_xg,league_avg_xga,xg_attack_ratio,xga_defense_ratio,xg_diff_ratio,season_status
2019,j3,3,ＡＣ長野パルセイロ,長野,18,36.9,14,40.1,-3.2,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.7815956695693105,0.8493763238409038,-0.0677806542715933,completed
2019,j3,3,ガイナーレ鳥取,鳥取,11,45.8,7,51.3,-5.5,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.9701106142621794,1.0866086137914803,-0.11649799952930096,completed
2019,j3,3,ＦＣ東京Ｕ－２３,ＦＣ東京Ｕ－２３,10,45.8,4,59.6,-13.8,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.9701106142621794,1.2624146858084255,-0.29230407154624616,completed
2019,j3,3,Ｙ．Ｓ．Ｃ．Ｃ．横浜,Ｙ．Ｓ．Ｃ．Ｃ．横浜,14,44.8,5,58.5,-13.7,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.9489291598023064,1.2391150859025655,-0.29018592610025906,completed
2020,j1,1,セレッソ大阪,C大阪,12,42.8,10,47.6,-4.8,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.8823731531325162,0.98110614908966,-0.0987329959571438,completed
2020,j1,1,ＦＣ東京,FC東京,6,50.6,15,41.7,8.9,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,1.0431794754323673,0.859498454139471,0.18368102129289632,completed
2020,j1,1,ガンバ大阪,G大阪,7,49.4,4,56.9,-7.5,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,1.0184400412323902,1.1727928546891102,-0.15435281345672003,completed
2020,j1,1,ベガルタ仙台,仙台,14,40.5,3,58.1,-17.6,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.8349559042492268,1.1975266231535555,-0.3625707189043287,completed
2020,j1,1,名古屋グランパス,名古屋,15,40.2,17,37.4,2.8,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.8287710456992327,0.7708691171418757,0.057901928557356985,completed
2020,j1,1,大分トリニータ,大分,16,40.0,12,44.4,-4.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.824647806665903,0.9151494331844727,-0.09050162651856974,completed
2020,j1,1,川崎フロンターレ,川崎F,1,82.2,18,35.0,47.2,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,1.6946512426984308,0.7214015802129853,0.9732496624854455,completed
2020,j1,1,サンフレッチェ広島,広島,9,47.9,16,39.1,8.8,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.9875157484824189,0.8059086224665064,0.18160712601591245,completed
2020,j1,1,北海道コンサドーレ札幌,札幌,4,53.1,8,51.8,1.3,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,1.0947199633489864,1.067674338715218,0.02704562463376825,completed
2020,j1,1,柏レイソル,柏,10,46.0,6,52.0,-6.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.9483449776657885,1.0717966334592923,-0.12345165579350381,completed
2020,j1,1,横浜ＦＣ,横浜FC,17,37.3,2,60.4,-23.1,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.7689840797159545,1.2449330127104088,-0.4759489329944543,completed
2020,j1,1,横浜Ｆ・マリノス,横浜FM,2,61.5,11,46.1,15.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,1.267896002748826,0.9501889385091035,0.3177070642397225,completed
2020,j1,1,浦和レッズ,浦和,8,48.8,1,61.6,-12.8,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,1.0060703241324016,1.269666781174854,-0.2635964570424525,completed
2020,j1,1,清水エスパルス,清水,11,43.5,5,54.5,-11.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.8968044897491696,1.1233253177602198,-0.22652082801105022,completed
2020,j1,1,湘南ベルマーレ,湘南,18,34.5,7,52.0,-17.5,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:25:14,True,48.50555555555556,48.516666666666666,0.7112587332493414,1.0717966334592923,-0.3605379002099509,completed
