match_id,year,date,cutoff_matches,beta_elo,home,away,actual_home_goal,actual_away_goal,home_elo,away_elo,elo_diff,elo_factor,lambda_home_base,lambda_away_base,lambda_home,lambda_away
J1_2025_063,2025,2025-03-29,5,0.05,京都サンガF.C.,サンフレッチェ広島,1,0,1551.343,1654.254,-102.91099999999983,0.9872185109939244,0.54870070240649,1.456031918760227,0.5416874904110556,1.4748831211585616
J1_2025_064,2025,2025-03-29,5,0.05,名古屋グランパス,横浜ＦＣ,2,1,1498.717,1560.053,-61.33600000000001,0.9923623164735207,0.6900857178431731,0.618116505582556,0.6848150615241436,0.6228738186866141
J1_2025_065,2025,2025-03-29,5,0.05,柏レイソル,東京ヴェルディ,0,0,1529.003,1561.838,-32.835000000000036,0.9959040364352405,1.8919720307044683,1.592832645379264,1.8842225822011587,1.5993836625872933
J1_2025_066,2025,2025-03-29,5,0.05,清水エスパルス,湘南ベルマーレ,3,0,1589.943,1569.169,20.773999999999887,1.002600124475539,0.9103354459337937,0.958070229354145,0.9127024314077168,0.9555855878786295
J1_2025_067,2025,2025-03-29,5,0.05,鹿島アントラーズ,ヴィッセル神戸,1,0,1659.689,1649.712,9.97700000000009,1.0012479029837635,2.454223927083464,0.9679274188307142,2.4572865604448952,0.966721044754498
J1_2025_068,2025,2025-03-29,5,0.05,ＦＣ東京,川崎フロンターレ,0,3,1554.744,1611.839,-57.09500000000003,0.9928885320142243,0.7287380111100425,0.7878066727976469,0.7235556140740157,0.7934492618214274
J1_2025_069,2025,2025-04-02,5,0.05,アルビレックス新潟,アビスパ福岡,0,1,1483.776,1544.842,-61.06600000000003,0.9923958092668894,1.0966571098122275,1.8312423474082158,1.0883179199803936,1.8452741641069663
J1_2025_070,2025,2025-04-02,5,0.05,ガンバ大阪,ＦＣ町田ゼルビア,0,1,1572.619,1623.206,-50.58699999999999,0.993696575462128,0.6143954109091662,2.4430524216454623,0.6105226158000854,2.4585497041783584
J1_2025_071,2025,2025-04-02,5,0.05,サンフレッチェ広島,鹿島アントラーズ,1,0,1654.254,1659.689,-5.435000000000173,0.9993208557229432,1.0162478306944502,0.6514558915773528,1.0155576517961626,0.6518986247976054
J1_2025_072,2025,2025-04-02,5,0.05,セレッソ大阪,ファジアーノ岡山,2,1,1521.673,1553.78,-32.10699999999997,0.9959946678262218,0.8224310119408377,0.47899135095398204,0.8191369025479981,0.48091758563265224
J1_2025_073,2025,2025-04-02,5,0.05,京都サンガF.C.,柏レイソル,1,1,1551.343,1529.003,22.340000000000146,1.0027964026600056,0.24793095167958193,1.2274926326732551,0.24862426645235644,1.2240696410729268
J1_2025_074,2025,2025-04-02,5,0.05,名古屋グランパス,横浜Ｆ・マリノス,2,0,1498.717,1563.683,-64.9659999999999,0.9919121342152446,1.3472573727905102,0.618116505582556,1.3363609359818585,0.6231565118129959
J1_2025_075,2025,2025-04-02,5,0.05,川崎フロンターレ,湘南ベルマーレ,2,0,1611.839,1569.169,42.669999999999845,1.0053479997681667,1.2721206581826294,0.6447212235043528,1.2789239591676702,0.6412915961965663
J1_2025_076,2025,2025-04-02,5,0.05,東京ヴェルディ,ＦＣ東京,2,2,1561.838,1554.744,7.094000000000051,1.0008871432790194,0.7182610966172447,0.49696529335476397,0.7188982971216897,0.4965248047113978
J1_2025_077,2025,2025-04-02,5,0.05,横浜ＦＣ,ヴィッセル神戸,0,1,1560.053,1649.712,-89.65899999999988,0.988855193665555,0.9879660407051651,1.4104006806894211,0.9769553505164976,1.4262964787202594
J1_2025_078,2025,2025-04-02,5,0.05,浦和レッズ,清水エスパルス,2,1,1553.833,1589.943,-36.1099999999999,0.9954964216596668,0.3962957851036898,0.767859841587238,0.39451103598953147,0.7713336028944043
J1_2025_079,2025,2025-04-05,5,0.05,横浜Ｆ・マリノス,東京ヴェルディ,0,0,1563.683,1561.838,1.8450000000000273,1.0002306515959898,1.544554371829452,0.6177231632019234,1.5449106257604075,0.6175807172238432
J1_2025_080,2025,2025-04-06,5,0.05,アビスパ福岡,浦和レッズ,1,0,1544.842,1553.833,-8.990999999999985,0.9988767563109808,0.5651283944567674,0.737761102867394,0.5644936175542083,0.7385907202326635
J1_2025_081,2025,2025-04-06,5,0.05,サンフレッチェ広島,セレッソ大阪,2,1,1654.254,1521.673,132.5809999999999,1.016710712720367,1.8493392476674968,0.6823742006606502,1.880243024557768,0.671158661085465
J1_2025_082,2025,2025-04-06,5,0.05,ファジアーノ岡山,ＦＣ東京,1,0,1553.78,1554.744,-0.9639999999999418,0.9998795072598334,1.1071911637164435,0.1603107363846894,1.107057755219239,0.16033005499234648
J1_2025_083,2025,2025-04-06,5,0.05,ヴィッセル神戸,アルビレックス新潟,0,1,1649.712,1483.776,165.93599999999992,1.0209586103335957,0.6533461959561598,0.3622985887521501,0.6670394242901421,0.3548611913207431
J1_2025_084,2025,2025-04-06,5,0.05,柏レイソル,ガンバ大阪,1,0,1529.003,1572.619,-43.615999999999985,0.9945628351792896,1.3493962408735634,0.7422019471582837,1.3420593511034866,0.746259482966189
J1_2025_085,2025,2025-04-06,5,0.05,横浜ＦＣ,清水エスパルス,2,0,1560.053,1589.943,-29.889999999999873,0.9962707210974079,0.5235400881365582,0.5796007775756572,0.5215876611312092,0.5817703615109935
J1_2025_086,2025,2025-04-06,5,0.05,湘南ベルマーレ,名古屋グランパス,2,1,1569.169,1498.717,70.452,1.0088453913027118,2.526217878924846,0.8515574908122366,2.548563264579843,0.8440911740823132
J1_2025_087,2025,2025-04-06,5,0.05,鹿島アントラーズ,京都サンガF.C.,3,4,1659.689,1551.343,108.346,1.0136353752321643,1.7823417688452952,0.4995008847702148,1.8066446676554602,0.4927816224407209
J1_2025_088,2025,2025-04-06,5,0.05,ＦＣ町田ゼルビア,川崎フロンターレ,2,2,1623.206,1611.839,11.366999999999962,1.00142188492115,0.5547664650690481,1.0802227421132187,0.5555552791404895,1.078688970531409
J1_2025_089,2025,2025-04-09,5,0.05,川崎フロンターレ,横浜Ｆ・マリノス,3,3,1611.839,1563.683,48.15599999999995,1.0060376535970383,1.8720958413505642,0.21053796626968113,1.8833989075410948,0.2092744396960819
J1_2025_090,2025,2025-04-11,5,0.05,ＦＣ東京,柏レイソル,1,1,1554.744,1529.003,25.740999999999985,1.0032228071118605,0.42625109289182533,0.8792457122306948,0.42762481794543544,0.8764211758322376
J1_2025_091,2025,2025-04-12,5,0.05,アビスパ福岡,横浜Ｆ・マリノス,2,1,1544.842,1563.683,-18.840999999999894,0.9976476461310027,0.6556191978327311,0.33711140790387806,0.6540769494761204,0.3379062830561838
J1_2025_092,2025,2025-04-12,5,0.05,ガンバ大阪,名古屋グランパス,2,0,1572.619,1498.717,73.90199999999982,1.0092805497019968,3.1382607892811962,1.2510364583978606,3.167385574513948,1.2395329116044547
J1_2025_093,2025,2025-04-12,5,0.05,サンフレッチェ広島,ファジアーノ岡山,0,1,1654.254,1553.78,100.47399999999993,1.0126384485912832,0.9799925692747615,0.14567752131177567,0.99237815498138,0.14385936215875741
J1_2025_094,2025,2025-04-12,5,0.05,セレッソ大阪,鹿島アントラーズ,1,0,1521.673,1659.689,-138.01600000000008,0.9828959636405379,0.8528572133962634,2.142003342614147,0.8382699126089042,2.1792777891572612
J1_2025_095,2025,2025-04-12,5,0.05,京都サンガF.C.,湘南ベルマーレ,2,0,1551.343,1569.169,-17.826000000000022,0.9977742307061447,0.39545551664012485,1.0350381214372053,0.39457532389410155,1.0373470165737677
J1_2025_096,2025,2025-04-12,5,0.05,東京ヴェルディ,ヴィッセル神戸,0,1,1561.838,1649.712,-87.87400000000002,0.9890758565974345,0.9520301112794922,1.9997726427900036,0.9416299978203146,2.0218597284029496
J1_2025_097,2025,2025-04-12,5,0.05,清水エスパルス,川崎フロンターレ,1,1,1589.943,1611.839,-21.895999999999958,0.9972667421696154,0.9757543134967638,1.0180504256911718,0.9730873253788672,1.0208406463814688
J1_2025_098,2025,2025-04-13,5,0.05,アルビレックス新潟,横浜ＦＣ,0,0,1483.776,1560.053,-76.27700000000004,0.9905106854166541,0.8931374578323809,0.651249124220844,0.8846621955288395,0.657488236935979
J1_2025_099,2025,2025-04-13,5,0.05,ＦＣ町田ゼルビア,浦和レッズ,0,2,1623.206,1553.833,69.37299999999982,1.0087093324562346,0.6565478960278327,0.7265108975658238,0.6622659899277804,0.7202381044663778
J1_2025_100,2025,2025-04-16,5,0.05,ヴィッセル神戸,川崎フロンターレ,2,1,1649.712,1611.839,37.87300000000005,1.0047453486741937,0.3796133828646938,0.7427559951278743,0.381414780727777,0.7392480055846726
J1_2025_101,2025,2025-04-16,5,0.05,横浜Ｆ・マリノス,清水エスパルス,2,3,1563.683,1589.943,-26.25999999999999,0.9967228815132423,0.6515385767645551,0.4809382420446351,0.6494034076498041,0.4825195156696575
J1_2025_102,2025,2025-04-16,5,0.05,浦和レッズ,京都サンガF.C.,2,1,1553.833,1551.343,2.490000000000009,1.0003112984433071,0.5431106603608795,0.9642485041003471,0.5432797298639933,0.9639484284551407
J1_2025_103,2025,2025-04-19,5,0.05,アルビレックス新潟,京都サンガF.C.,1,2,1483.776,1551.343,-67.56700000000001,0.9915896912025906,1.582011597457681,1.9008854160891664,1.5687063914019788,1.9170080457207967
J1_2025_104,2025,2025-04-20,5,0.05,セレッソ大阪,ＦＣ東京,1,1,1521.673,1554.744,-33.07099999999991,0.9958746576995041,0.8842357419962245,0.6732687013171798,0.880587966886157,0.6760576706233771
J1_2025_105,2025,2025-04-20,5,0.05,ファジアーノ岡山,鹿島アントラーズ,1,2,1553.78,1659.689,-105.9090000000001,0.9868486201695515,1.067900703100287,0.5100283624073733,1.053856335332612,0.5168253286099186
J1_2025_106,2025,2025-04-20,5,0.05,ヴィッセル神戸,ＦＣ町田ゼルビア,1,0,1649.712,1623.206,26.506000000000085,1.003318744879742,0.20472292166424177,1.0598770747912591,0.2054023448122808,1.0563712481204526
J1_2025_107,2025,2025-04-20,5,0.05,名古屋グランパス,サンフレッチェ広島,2,1,1498.717,1654.254,-155.5369999999998,0.9807456542009233,1.2702484493711603,2.6627257256822694,1.245790646476227,2.715001299548723
J1_2025_108,2025,2025-04-20,5,0.05,川崎フロンターレ,東京ヴェルディ,0,0,1611.839,1561.838,50.000999999999976,1.0062696977874663,2.938096799381112,0.6285455647145263,2.9565177783835535,0.624629327601278
J1_2025_109,2025,2025-04-20,5,0.05,横浜ＦＣ,ガンバ大阪,1,1,1560.053,1572.619,-12.565999999999804,0.9984304829821279,0.8851926355232953,0.3468849643601721,0.8838033106177464,0.3474302620690132
J1_2025_110,2025,2025-04-20,5,0.05,浦和レッズ,横浜Ｆ・マリノス,3,1,1553.833,1563.683,-9.849999999999909,0.998769507677286,0.5986107310692618,0.33035446982310557,0.5978741451603868,0.330761469271694
J1_2025_111,2025,2025-04-20,5,0.05,清水エスパルス,アビスパ福岡,3,1,1589.943,1544.842,45.100999999999885,1.0056535463132232,0.842570503867802,0.8797402703645126,0.8473340152335744,0.8747945786992797
J1_2025_112,2025,2025-04-20,5,0.05,湘南ベルマーレ,柏レイソル,0,1,1569.169,1529.003,40.16600000000017,1.0050333750855707,0.5364124674599555,1.3006428706397004,0.5391124326092579,1.2941290338034406
J1_2025_113,2025,2025-04-25,5,0.05,アビスパ福岡,ファジアーノ岡山,1,1,1544.842,1553.78,-8.937999999999874,0.9988833738914121,0.5747536852034973,0.33711140790387806,0.5741119002325921,0.3374882561019833
J1_2025_114,2025,2025-04-25,5,0.05,京都サンガF.C.,横浜ＦＣ,2,1,1551.343,1560.053,-8.710000000000036,0.9989118424732433,0.2980916987449879,0.3379985227018189,0.29776732801933486,0.3383667189938961
J1_2025_115,2025,2025-04-25,5,0.05,東京ヴェルディ,セレッソ大阪,1,0,1561.838,1521.673,40.164999999999964,1.0050332494564067,1.2606878306731235,1.6561335721596144,1.2670331870115576,1.6478395844668512
J1_2025_116,2025,2025-04-25,5,0.05,浦和レッズ,サンフレッチェ広島,1,0,1553.833,1654.254,-100.42099999999982,0.9875258305796009,0.5643942785354504,1.4231028251916247,0.5573539286850953,1.4410790899073231
J1_2025_117,2025,2025-04-25,5,0.05,鹿島アントラーズ,名古屋グランパス,1,0,1659.689,1498.717,160.97199999999998,1.0203253020201077,3.941417426494515,0.4068997999823361,3.5,0.39879418767399855
J1_2025_118,2025,2025-04-25,5,0.05,ＦＣ東京,ガンバ大阪,3,0,1554.744,1572.619,-17.875,0.9977681193576976,1.119940564982962,0.3367940815082594,1.1174409913154473,0.33754744712134815
J1_2025_119,2025,2025-04-25,5,0.05,ＦＣ町田ゼルビア,湘南ベルマーレ,0,1,1623.206,1569.169,54.03699999999981,1.0067774889295455,0.5175724773974276,1.016579556545388,0.5210803191332262,1.0097360814317218
J1_2025_120,2025,2025-04-26,5,0.05,柏レイソル,アルビレックス新潟,1,1,1529.003,1483.776,45.22699999999986,1.0056693854813108,1.5111855625287374,0.8468329926812012,1.5197530560165042,0.842059035411433
J1_2025_121,2025,2025-04-29,5,0.05,ガンバ大阪,京都サンガF.C.,2,1,1572.619,1551.343,21.27599999999984,1.0026630396072913,1.4191476519755686,1.535743733166383,1.4229268983813739,1.531664849008378
J1_2025_122,2025,2025-04-29,5,0.05,サンフレッチェ広島,アルビレックス新潟,0,1,1654.254,1483.776,170.47799999999984,1.021538424163689,1.401308594709733,0.2312205914985427,1.431490573606814,0.22634546682650528
J1_2025_123,2025,2025-04-29,5,0.05,セレッソ大阪,ＦＣ町田ゼルビア,1,2,1521.673,1623.206,-101.5329999999999,0.9873885740287015,0.3684966849603099,2.2240804473425286,0.36384941629726403,2.2524875270410805
J1_2025_124,2025,2025-04-29,5,0.05,ファジアーノ岡山,東京ヴェルディ,0,1,1553.78,1561.838,-8.057999999999993,0.9989932571060062,1.8435798073570182,0.3404930076275016,1.841723796486451,0.3408361419914678
J1_2025_125,2025,2025-04-29,5,0.05,名古屋グランパス,柏レイソル,1,2,1498.717,1529.003,-30.28599999999983,0.9962214069172496,0.5739630103276135,2.2447833519251104,0.571794237667035,2.253297646826788
J1_2025_126,2025,2025-04-29,5,0.05,横浜ＦＣ,鹿島アントラーズ,0,3,1560.053,1659.689,-99.63599999999997,0.9876227363060859,0.7189222714160509,1.115115017345456,0.7100239808873068,1.1290900627867457
J1_2025_127,2025,2025-04-29,5,0.05,湘南ベルマーレ,アビスパ福岡,0,0,1569.169,1544.842,24.326999999999998,1.0030455031504026,0.7919003821018361,1.0070537318875987,0.7943121172103323,1.0039960587277514
J1_2025_128,2025,2025-04-29,5,0.05,ＦＣ東京,清水エスパルス,0,2,1554.744,1589.943,-35.19900000000007,0.995609790269486,0.6623798691595151,0.5627401922280584,0.6594718826126345,0.5652216337444201
J1_2025_129,2025,2025-05-03,5,0.05,アルビレックス新潟,ＦＣ東京,2,3,1483.776,1554.744,-70.96799999999985,0.9911682312280514,1.6434803789853105,0.9153936730273923,1.628965540296878,0.9235502553317564
J1_2025_130,2025,2025-05-03,5,0.05,ガンバ大阪,湘南ベルマーレ,4,0,1572.619,1569.169,3.449999999999818,1.0004313430016498,1.0628793765511744,1.6112076261857133,1.0633378421318476,1.6105129426988138
J1_2025_131,2025,2025-05-03,5,0.05,サンフレッチェ広島,アビスパ福岡,2,1,1654.254,1544.842,109.41199999999981,1.0137704511451469,0.7030686049420493,0.4096294891924065,0.7127501768180903,0.4040653273427849
J1_2025_132,2025,2025-05-03,5,0.05,ヴィッセル神戸,ファジアーノ岡山,2,0,1649.712,1553.78,95.93200000000002,1.0120636862881833,0.45691178917916747,0.22826150578591628,0.4624238296651975,0.2255406540897459
J1_2025_133,2025,2025-05-03,5,0.05,京都サンガF.C.,セレッソ大阪,2,3,1551.343,1521.673,29.670000000000073,1.0037156359233723,0.9627672707223703,1.58323308686397,0.9663445633793135,1.577372146252826
J1_2025_134,2025,2025-05-03,5,0.05,浦和レッズ,東京ヴェルディ,2,0,1553.833,1561.838,-8.004999999999882,0.9989998754582577,0.9394691415803648,0.9862488959590267,0.9385295554356607,0.9872362551663162
J1_2025_135,2025,2025-05-03,5,0.05,清水エスパルス,名古屋グランパス,0,3,1589.943,1498.717,91.22599999999989,1.0114685148966724,2.6878591287910716,0.7439021310152879,2.718684881249769,0.7354674120442414
J1_2025_136,2025,2025-05-03,5,0.05,鹿島アントラーズ,ＦＣ町田ゼルビア,1,0,1659.689,1623.206,36.483000000000175,1.0045707893351434,0.7716340170283615,0.7946031748642766,0.7751609935640287,0.7909877365538072
J1_2025_137,2025,2025-05-06,5,0.05,アビスパ福岡,鹿島アントラーズ,0,1,1544.842,1659.689,-114.84699999999998,0.9857466792350462,0.5960169536835871,1.5075298564897082,0.5875217328613843,1.5293278569901685
J1_2025_138,2025,2025-05-06,5,0.05,ヴィッセル神戸,セレッソ大阪,1,3,1649.712,1521.673,128.039,1.0161336390455107,0.8622360321327112,1.0692093134870657,0.8761470370471737,1.0522329666119614
J1_2025_139,2025,2025-05-06,5,0.05,名古屋グランパス,ファジアーノ岡山,0,0,1498.717,1553.78,-55.062999999999874,0.9931407577326662,1.181083687739245,0.618116505582556,1.1729823485870454,0.6223855991911076
J1_2025_140,2025,2025-05-06,5,0.05,東京ヴェルディ,横浜ＦＣ,2,0,1561.838,1560.053,1.7849999999998545,1.0002231498942342,0.39033376856539753,0.35356177522516047,0.39042087150456894,0.3534828955544039
J1_2025_141,2025,2025-05-06,5,0.05,柏レイソル,清水エスパルス,1,0,1529.003,1589.943,-60.940000000000055,0.992411439623974,0.7980895892343807,1.240125314986122,0.7920332382009978,1.2496080410520127
J1_2025_142,2025,2025-05-06,5,0.05,浦和レッズ,ガンバ大阪,0,1,1553.833,1572.619,-18.78599999999983,0.997654504982147,0.6700501421224649,0.4595560325103734,0.668478542852405,0.46063645301596384
J1_2025_143,2025,2025-05-07,5,0.05,湘南ベルマーレ,サンフレッチェ広島,0,1,1569.169,1654.254,-85.08499999999981,0.9894207332807646,1.187144629103262,1.542801548580402,1.1745855094376707,1.5592977756436466
J1_2025_144,2025,2025-05-07,5,0.05,ＦＣ町田ゼルビア,京都サンガF.C.,1,2,1623.206,1551.343,71.86299999999983,1.0090233421011776,0.6910584420304376,0.9689661703783979,0.6972940987647851,0.9603010455245118
J1_2025_145,2025,2025-05-10,5,0.05,柏レイソル,ファジアーノ岡山,2,0,1529.003,1553.78,-24.777000000000044,0.9969076661440991,1.0568340390292312,0.5335360944252578,1.0535659553502725,0.5351910839334817
J1_2025_146,2025,2025-05-10,5,0.05,横浜ＦＣ,アビスパ福岡,1,0,1560.053,1544.842,15.211000000000013,1.0019031837596404,0.49737048696168257,0.7011740945960312,0.49831707439499245,0.6998421663507209
J1_2025_147,2025,2025-05-10,5,0.05,ＦＣ東京,ヴィッセル神戸,1,0,1554.744,1649.712,-94.96800000000007,0.9881991823344939,1.2499688784207064,1.3693721279836384,1.2352182235989064,1.3857248138464073
J1_2025_148,2025,2025-05-11,5,0.05,アルビレックス新潟,浦和レッズ,1,1,1483.776,1553.833,-70.05700000000002,0.9912811069371212,1.5030080274407864,1.4252447732756397,1.4899034611768818,1.4377806288262545
J1_2025_149,2025,2025-05-11,5,0.05,ガンバ大阪,サンフレッチェ広島,0,1,1572.619,1654.254,-81.63499999999999,0.9898475129897524,1.4747617265325235,2.2665539393068843,1.4597892272606916,2.2898011153869002
J1_2025_150,2025,2025-05-11,5,0.05,セレッソ大阪,横浜Ｆ・マリノス,1,0,1521.673,1563.683,-42.00999999999999,0.9947625137105138,0.9381437200015579,0.47899135095398204,0.9332302051304822,0.4815132701043593
J1_2025_151,2025,2025-05-11,5,0.05,京都サンガF.C.,名古屋グランパス,1,1,1551.343,1498.717,52.625999999999976,1.0065999342085028,1.1676231274743236,0.803664533797536,1.1753293632959805,0.7983951781493643
J1_2025_152,2025,2025-05-11,5,0.05,東京ヴェルディ,湘南ベルマーレ,0,2,1561.838,1569.169,-7.331000000000131,0.9990840447433464,0.5178260339351753,1.0826967902575515,0.5173517284573603,1.0836894012612164
J1_2025_153,2025,2025-05-11,5,0.05,清水エスパルス,ＦＣ町田ゼルビア,2,2,1589.943,1623.206,-33.26299999999992,0.995850756994529,0.5262176806784088,1.4527089841742593,0.5240342756474987,1.458761741125272
J1_2025_154,2025,2025-05-11,5,0.05,鹿島アントラーズ,川崎フロンターレ,2,1,1659.689,1611.839,47.850000000000136,1.005999173392727,1.4308246343710362,0.5568535124644733,1.439408399447213,0.5535327733784192
J1_2025_155,2025,2025-05-14,5,0.05,川崎フロンターレ,横浜ＦＣ,2,1,1611.839,1560.053,51.78599999999983,1.0064942467640987,0.9589159641218059,0.21053796626968113,0.9651434010188465,0.20917950295947083
J1_2025_156,2025,2025-05-14,5,0.05,横浜Ｆ・マリノス,柏レイソル,0,2,1563.683,1529.003,34.680000000000064,1.00434440970461,0.41927456334002117,0.7514353746286925,0.42109606382189163,0.7481849526595153
J1_2025_157,2025,2025-05-17,5,0.05,アビスパ福岡,名古屋グランパス,1,1,1544.842,1498.717,46.125,1.0057822782058168,1.315397278684498,0.8015552266478685,1.323003271701026,0.7969470570487059
J1_2025_158,2025,2025-05-17,5,0.05,サンフレッチェ広島,東京ヴェルディ,2,1,1654.254,1561.838,92.41599999999994,1.011618982028979,1.7544084150328703,0.4349094917248112,1.7747928548786265,0.42991432490968495
J1_2025_159,2025,2025-05-17,5,0.05,ヴィッセル神戸,ガンバ大阪,3,2,1649.712,1572.619,77.09300000000007,1.009683206780842,0.5833981760234818,0.31753453201341403,0.5890473411974831,0.3144892674067589
J1_2025_160,2025,2025-05-17,5,0.05,横浜Ｆ・マリノス,京都サンガF.C.,0,3,1563.683,1551.343,12.339999999999918,1.001543690265041,0.8929127181723598,0.6039435263310398,0.8942910988429338,0.6030126615556998
J1_2025_161,2025,2025-05-17,5,0.05,浦和レッズ,ＦＣ東京,3,2,1553.833,1554.744,-0.9109999999998308,0.9998861314835117,0.5642131292559867,0.46434517957192917,0.564148883143975,0.4643980598900689
J1_2025_162,2025,2025-05-17,5,0.05,湘南ベルマーレ,横浜ＦＣ,0,1,1569.169,1560.053,9.115999999999985,1.0011401494767944,0.6449380465403872,0.3581409428759418,0.6456733723167151,0.35773307369913165
J1_2025_163,2025,2025-05-17,5,0.05,鹿島アントラーズ,清水エスパルス,1,0,1659.689,1589.943,69.7460000000001,1.0087563646252893,1.300535198735206,0.39776745166972804,1.3119231591433547,0.3943146884802873
J1_2025_164,2025,2025-05-17,5,0.05,ＦＣ町田ゼルビア,柏レイソル,3,0,1623.206,1529.003,94.20299999999997,1.011844977659037,0.32449221589967053,1.2056018907332717,0.32833581894753355,1.1914887333062647
J1_2025_165,2025,2025-05-18,5,0.05,ファジアーノ岡山,アルビレックス新潟,2,1,1553.78,1483.776,70.0039999999999,1.008788897542639,1.47253296720781,0.18102385926900966,1.4854749085847574,0.1794467204287984
J1_2025_166,2025,2025-05-18,5,0.05,川崎フロンターレ,セレッソ大阪,2,0,1611.839,1521.673,90.16599999999994,1.0113345041968538,3.097076871031734,0.9861897370873208,3.1321807018244217,0.9751370421901094
J1_2025_167,2025,2025-05-21,5,0.05,川崎フロンターレ,浦和レッズ,2,2,1611.839,1553.833,58.00599999999986,1.0072771003358472,1.6137027722631725,0.4607578342020009,1.6254458492491664,0.4574290769127727
J1_2025_168,2025,2025-05-21,5,0.05,横浜Ｆ・マリノス,ヴィッセル神戸,1,2,1563.683,1649.712,-86.029,0.9893039885223136,1.2295104093057645,1.1703152414435538,1.2163595518558952,1.1829682837846534
J1_2025_169,2025,2025-05-24,5,0.05,セレッソ大阪,アビスパ福岡,2,0,1521.673,1544.842,-23.169000000000096,0.9971080647243766,0.5900304169186052,1.3468720544670612,0.5883240871422276,1.3507784182242746
J1_2025_170,2025,2025-05-24,5,0.05,名古屋グランパス,浦和レッズ,2,1,1498.717,1553.833,-55.115999999999985,0.9931341781969409,1.1613043036598107,1.352734746339862,1.153330995251757,1.3620865901481556
J1_2025_171,2025,2025-05-25,5,0.05,アルビレックス新潟,湘南ベルマーレ,2,1,1483.776,1569.169,-85.39300000000003,0.9893826413158083,1.1848573318370224,1.9942917641561044,1.1722772765553144,2.0156931008045973
J1_2025_172,2025,2025-05-25,5,0.05,ファジアーノ岡山,ＦＣ町田ゼルビア,2,2,1553.78,1623.206,-69.42599999999993,0.9913592973180235,0.46141119847267975,0.5295715864924795,0.4574242814925429,0.5341873404780259
J1_2025_173,2025,2025-05-25,5,0.05,川崎フロンターレ,ガンバ大阪,2,2,1611.839,1572.619,39.22000000000003,1.0049145369154122,2.0955155319771275,0.2928793199725925,2.1058140204158486,0.2914469929667714
J1_2025_174,2025,2025-05-25,5,0.05,東京ヴェルディ,京都サンガF.C.,1,0,1561.838,1551.343,10.49499999999989,1.0013127358844243,0.6913969885984926,1.0319866810050333,0.6923046102358088,1.0306337311224907
J1_2025_175,2025,2025-05-25,5,0.05,横浜Ｆ・マリノス,鹿島アントラーズ,3,1,1563.683,1659.689,-96.00600000000009,0.9880709718084237,0.8946890680137904,0.925294576661763,0.8840162968987588,0.9364657024264523
J1_2025_176,2025,2025-05-25,5,0.05,横浜ＦＣ,柏レイソル,1,1,1560.053,1529.003,31.050000000000182,1.0038887918048347,0.33690567170173,0.9055893030694456,0.33821582771684605,0.9020812967154838
J1_2025_177,2025,2025-05-25,5,0.05,清水エスパルス,ヴィッセル神戸,3,2,1589.943,1649.712,-59.769000000000005,0.9925567144804932,1.673663931702805,1.7695837392093905,1.6612063731954407,1.7828540308002403
J1_2025_178,2025,2025-05-25,5,0.05,ＦＣ東京,サンフレッチェ広島,0,3,1554.744,1654.254,-99.50999999999999,0.9876382914866795,0.9433443968445827,1.04294705105716,0.9316830483831158,1.0560010279545002
J1_2025_179,2025,2025-05-28,5,0.05,浦和レッズ,セレッソ大阪,0,0,1553.833,1521.673,32.16000000000008,1.0040280910383583,0.9903037061438794,1.5474272574817114,0.9942927396278506,1.5412190866904667
J1_2025_180,2025,2025-05-31,5,0.05,アビスパ福岡,東京ヴェルディ,0,0,1544.842,1561.838,-16.995999999999867,0.9978777551528183,1.0289391302613602,1.006421236069314,1.0267554694940995,1.0085616508358657
J1_2025_181,2025,2025-05-31,5,0.05,ガンバ大阪,鹿島アントラーズ,0,1,1572.619,1659.689,-87.07000000000016,0.9891752637161465,1.4219708872764536,2.3528944106311065,1.4065784274183688,2.3786425893746292
J1_2025_182,2025,2025-05-31,5,0.05,サンフレッチェ広島,川崎フロンターレ,1,2,1654.254,1611.839,42.414999999999964,1.0053159548113932,0.8142015662869592,0.4740302222100129,0.8185298250207063,0.4715236239326824
J1_2025_183,2025,2025-05-31,5,0.05,京都サンガF.C.,ＦＣ東京,3,0,1551.343,1554.744,-3.40099999999984,0.9995749653528286,0.548524590173141,0.4750896356966612,0.548291448217492,0.4752916511158967
J1_2025_184,2025,2025-05-31,5,0.05,名古屋グランパス,アルビレックス新潟,3,0,1498.717,1483.776,14.941000000000031,1.0018693700977972,1.6888523184673647,0.9810797352182709,1.692009408491103,0.979249156127513
J1_2025_185,2025,2025-05-31,5,0.05,柏レイソル,ヴィッセル神戸,1,3,1529.003,1649.712,-120.70900000000006,0.985024637926028,1.5060650167408711,3.017721259299547,1.483511147808234,3.0635997751826465
J1_2025_186,2025,2025-05-31,5,0.05,ＦＣ町田ゼルビア,横浜Ｆ・マリノス,0,3,1623.206,1563.683,59.52299999999991,1.0074681233667973,0.7616771854939317,0.33197075663657793,0.7673654846808753,0.32950993578554605
J1_2025_187,2025,2025-06-01,5,0.05,セレッソ大阪,清水エスパルス,4,2,1521.673,1589.943,-68.26999999999998,0.9915025590868994,0.6210754047025207,1.1133441695586144,0.615797853148481,1.1228858255130698
