season,window,window_start,window_end,n_matches,n_events,mean_expected_points,mean_actual_points,mean_points_residual,sum_expected_points,sum_actual_points,sum_points_residual,points_residual_ci_low,points_residual_ci_high,mean_lambda_for,mean_actual_goals_for,mean_goal_for_residual,mean_lambda_against,mean_actual_goals_against,mean_goals_against_improvement,goals_against_improvement_ci_low,goals_against_improvement_ci_high,mean_goal_diff_residual,mean_team_win_prob,mean_team_draw_prob,mean_team_loss_prob,home_match_rate,mean_team_games_in_train_at_cutoff
2010,after_1_10,1,10,47,5,1.1464098641023248,1.148936170212766,0.002526306110440976,53.88126361280927,54.0,0.11873638719072588,-0.3459383273709417,0.35099093959182365,0.9569641067045177,1.2553191489361701,0.2983550422316525,1.3059879754768984,1.6170212765957446,-0.31103330111884614,-0.642411023206243,0.020344420968550714,-0.012678258887193598,0.2861413317466384,0.2879858688624098,0.4258727993909519,0.46808510638297873,15.72340425531915
2010,after_4_6,4,6,15,5,1.24491805568605,1.4,0.15508194431394998,18.67377083529075,21.0,2.3262291647092495,-0.5265442827911166,0.8367081714190165,0.9384468856399443,1.2666666666666666,0.3282197810267224,1.1156072015733742,1.2,-0.0843927984266261,-0.5875050559324821,0.41871945907922997,0.24382698260009628,0.3162629700241317,0.2961291456136547,0.3876078843622136,0.4666666666666667,16.4
2010,after_7_10,7,10,17,5,1.0164367612614544,1.1176470588235294,0.10121029756207497,17.279424941444724,19.0,1.7205750585552746,-0.5549636730873118,0.7573842682114618,0.8847210117717587,1.1764705882352942,0.2917495764635354,1.4592852674492975,1.8823529411764706,-0.42306767372717313,-1.0308666844561833,0.18473133700183697,-0.13131809726363777,0.24529463465065446,0.2805528573094911,0.47415250803985437,0.4117647058823529,14.529411764705882
2011,after_1_3,1,3,12,4,1.1397812569789199,1.5833333333333333,0.4435520763544136,13.677375083747037,19.0,5.3226249162529635,-0.49997701982903187,1.3870811725378591,1.321978483769165,1.5,0.17802151623083476,1.667913627791657,1.5,0.16791362779165697,-0.7337215652198544,1.0695488208031683,0.34593514402249176,0.29065647472520645,0.2678118328033004,0.4415316924714931,0.5,21.5
2011,after_1_5,1,5,20,4,1.1268388373888913,1.45,0.32316116261110855,22.53677674777783,29.0,6.463223252222171,-0.3872708986634424,1.0335932238856596,1.3138509805985892,1.5,0.186149019401411,1.6989902113737596,1.65,0.048990211373759696,-0.5661880610675359,0.6641684838150553,0.23513923077517065,0.28741077216164806,0.2646065209039471,0.4479827069344048,0.55,21.5
2011,after_1_10,1,10,38,4,1.1965566783730304,1.4210526315789473,0.22449595320591675,45.469153778175155,54.0,8.530846221824836,-0.21834683239259928,0.6673387388044327,1.3035451327625731,1.5263157894736843,0.22277065671111115,1.5787032813450894,1.5,0.07870328134508951,-0.37370221524903735,0.5311087779392164,0.3014739380562006,0.3084845367840745,0.271103068020807,0.4204123951951185,0.5,21.263157894736842
2011,after_4_6,4,6,12,4,1.2224490020732037,1.6666666666666667,0.444217664593463,14.669388024878444,20.0,5.330611975121556,-0.42840320394642906,1.316838533133355,1.2700422701489145,1.6666666666666667,0.39662439651775244,1.501896284884887,1.3333333333333333,0.1685629515515538,-0.4179191520869612,0.7550450551900687,0.5651873480693063,0.314983294417338,0.27749911882118966,0.40751758676147243,0.4166666666666667,21.5
2011,after_7_10,7,10,14,4,1.2230279049678345,1.0714285714285714,-0.1515993335392631,17.122390669549684,15.0,-2.1223906695496835,-0.6524718681229279,0.3492732010444016,1.316461856997202,1.4285714285714286,0.11210957157422678,1.5680718384996342,1.6428571428571428,-0.07478530435750909,-0.9297935766502797,0.7802229679352616,0.03732426721671765,0.31819536914887847,0.26844179752119895,0.4133628333299225,0.5714285714285714,20.857142857142858
2012,after_1_3,1,3,24,8,1.2187097826769921,1.625,0.40629021732300785,29.24903478424781,39.0,9.750965215752188,-0.08098391850934306,0.8935643531553588,1.1711102776292774,1.375,0.20388972237072264,1.4321365268566695,1.5,-0.06786347314333048,-0.7057849471805833,0.5700580008939222,0.13602624922739204,0.3147263962949274,0.2745305937922102,0.41074300991286256,0.4583333333333333,15.375
2012,after_1_5,1,5,40,8,1.1361922761162557,1.175,0.03880772388374424,45.44769104465023,47.0,1.5523089553497695,-0.3574165070601712,0.4350319548276597,1.1340361525920577,1.15,0.015963847407942267,1.5591826963953914,1.85,-0.2908173036046088,-0.7962421000696988,0.2146074928604812,-0.27485345619666657,0.2892305214262192,0.2685007118375981,0.4422687667361827,0.475,15.375
2012,after_1_10,1,10,74,8,1.1070212315579857,1.135135135135135,0.028113903577149463,81.91957113529094,84.0,2.0804288647090603,-0.2579303812023065,0.31415818835660536,1.0938065554243426,1.2432432432432432,0.1494366878189006,1.5352053240584318,1.8243243243243243,-0.28911900026589255,-0.6367298508670574,0.05849185033527232,-0.13968231244699192,0.2780405212540581,0.27289966779581165,0.4490598109501303,0.4864864864864865,14.324324324324325
2012,after_4_6,4,6,23,8,0.9301648922997257,0.6086956521739131,-0.32146924012581257,21.39379252289369,14.0,-7.39379252289369,-0.8086495621455112,0.16571108189388606,1.0002385095686803,0.9130434782608695,-0.08719503130781062,1.7897682687959986,2.130434782608696,-0.34066651381269714,-0.9859546991741144,0.30462167154872005,-0.42786154512050784,0.22430742942304258,0.2572426040305979,0.5184499665463597,0.4782608695652174,14.782608695652174
2012,after_7_10,7,10,27,7,1.1583979195610903,1.1481481481481481,-0.010249771412942045,31.276743828149435,31.0,-0.2767438281494352,-0.49755463734983685,0.4770550945239528,1.104798248822928,1.4074074074074074,0.30260915858447945,1.4099721167946637,1.8518518518518519,-0.4418797350571882,-0.9891378517084914,0.10537838159411511,-0.13927057647270868,0.2912034883330391,0.2847874545619729,0.42400905710498793,0.5185185185185185,13.0
2013,after_1_3,1,3,9,3,1.0532417101545586,1.4444444444444444,0.39120273428988583,9.479175391391028,13.0,3.5208246086089723,-0.7715866108357765,1.5539920794155482,1.0877329181293793,1.4444444444444444,0.35671152631506503,1.643744731581104,1.6666666666666667,-0.0229219350855629,-0.9671239057778338,0.9212800356067079,0.33378959122950225,0.2575988387471652,0.2804451939130629,0.461955967339772,0.4444444444444444,15.666666666666666
2013,after_1_5,1,5,15,3,1.1374006583863894,1.5333333333333334,0.3959326749469439,17.06100987579584,23.0,5.9389901242041585,-0.3993775622120838,1.1912429121059716,1.1745740041685413,1.3333333333333333,0.15875932916479202,1.5557561002061921,1.5333333333333334,0.02242276687285878,-0.6548108789343722,0.6996564126800898,0.18118209603765076,0.28384164373085063,0.28587572719383736,0.430282629075312,0.5333333333333333,15.666666666666666
2013,after_1_10,1,10,27,3,1.0491629387906567,1.3703703703703705,0.3212074315797135,28.327399347347733,37.0,8.672600652652264,-0.25598891353426895,0.8984037766936959,1.2175882589433873,1.3703703703703705,0.1527821114269828,1.7715756557962086,1.6296296296296295,0.14194602616657903,-0.452857245022385,0.7367492973555431,0.2947281375935618,0.25978900854778086,0.26979591314731427,0.4704150783049049,0.48148148148148145,15.962962962962964
2013,after_4_6,4,6,9,3,1.1651849543815722,1.5555555555555556,0.39037060117398314,10.48666458943415,14.0,3.5133354105658485,-0.5319228602314093,1.3126640625793757,1.4161932818720453,1.1111111111111112,-0.30508217076093413,1.7398167406555787,1.2222222222222223,0.5175945184333562,-0.4100075340728562,1.4451965709395687,0.21251234767242222,0.2961630216526372,0.27669588942366086,0.4271410889237021,0.5555555555555556,15.666666666666666
2013,after_7_10,7,10,9,3,0.92906215183584,1.1111111111111112,0.18204895927527126,8.36155936652256,10.0,1.6384406334774413,-0.8336351348990954,1.1977330534496378,1.148838576828738,1.5555555555555556,0.4067169787268175,1.9311654951519435,2.0,-0.06883450484805648,-1.3319060419040656,1.1942370322079525,0.337882473878761,0.22560516524354032,0.252246656105219,0.5221481786512407,0.4444444444444444,16.555555555555557
2014,after_1_3,1,3,18,6,0.9913331342605064,1.0,0.008666865739493514,17.843996416689116,18.0,0.15600358331088326,-0.5629599626170197,0.5802936940960067,0.9910461985328729,1.0555555555555556,0.0645093570226826,1.694352594350058,1.8888888888888888,-0.19453629453883098,-0.797314585151043,0.40824199607338113,-0.13002693751614836,0.24166459605526042,0.2663393460947253,0.49199605785001427,0.6111111111111112,17.333333333333332
2014,after_1_5,1,5,30,6,0.9395105129060092,0.9666666666666667,0.02715615376065744,28.185315387180275,29.0,0.8146846128197232,-0.42601965864899316,0.48033196617030804,0.9361520199525479,1.0666666666666667,0.1305146467141187,1.7107100249941674,1.9333333333333333,-0.22262330833916602,-0.7204646232084202,0.2752180065300881,-0.09210866162504724,0.22474620247365676,0.2652719054850389,0.5099818920413043,0.5666666666666667,17.333333333333332
2014,after_1_10,1,10,60,6,1.0696408971473816,1.1,0.0303591028526184,64.1784538288429,66.0,1.821546171157104,-0.2794838617578789,0.3402020674631157,1.0205907475730336,1.05,0.02940925242696637,1.5422664636045635,1.5833333333333333,-0.04106686972877004,-0.3499161991089722,0.2677824596514321,-0.011657617301803687,0.26973960676211417,0.2604220768610391,0.46983831637684687,0.55,17.333333333333332
2014,after_4_6,4,6,18,6,0.9647305208581867,1.0555555555555556,0.09082503469736886,17.36514937544736,19.0,1.6348506245526395,-0.53770173875114,0.7193518081458778,0.9075141617091403,1.0555555555555556,0.14804139384641538,1.64001642406251,1.7222222222222223,-0.08220579815971253,-0.7648501697842474,0.6004385734648223,0.06583559568670277,0.23242198152790822,0.2674645762744619,0.5001134421976299,0.5555555555555556,17.333333333333332
2014,after_7_10,7,10,24,6,1.207054501529434,1.2083333333333333,0.0012788318038992237,28.969308036706416,29.0,0.03069196329358137,-0.46227381409327256,0.46483147770107097,1.127556598751074,1.0416666666666667,-0.0858899320844075,1.3548893952019825,1.25,0.10488939520198258,-0.276241214789199,0.4860200051931642,0.018999463117575017,0.31878408371790895,0.2507022503757072,0.4305136659063839,0.5,17.333333333333332
2015,after_1_3,1,3,9,3,1.0959503313527592,0.4444444444444444,-0.6515058869083149,9.863552982174832,4.0,-5.863552982174834,-1.2099998642130805,-0.09301190960354944,0.8559424190332864,0.6666666666666666,-0.18927575236661964,1.2321480645101932,1.7777777777777777,-0.5456297132675844,-1.597789037541741,0.5065296110065723,-0.734905465634204,0.26160485021446767,0.31113578070935644,0.427259369076176,0.5555555555555556,18.666666666666668
2015,after_1_5,1,5,15,3,1.1273752770459988,0.7333333333333333,-0.3940419437126656,16.910629155689982,11.0,-5.910629155689984,-0.9364517599504212,0.14836787252509004,0.8850171012825705,0.8666666666666667,-0.018350434615903872,1.2170354960658356,1.6666666666666667,-0.44963117060083113,-1.221095841368259,0.32183350016659673,-0.46798160521673465,0.2713555519011896,0.31330862134243015,0.4153358267563803,0.5333333333333333,18.666666666666668
2015,after_1_10,1,10,25,3,1.1759707026936312,1.12,-0.055970702693631386,29.399267567340782,28.0,-1.3992675673407846,-0.5373251057741367,0.425383700386874,0.9080577763838289,1.04,0.13194222361617103,1.1582351462242135,1.28,-0.12176485377578661,-0.6523356420207547,0.40880593446918145,0.010177369840384452,0.2863317159574118,0.316975554821396,0.39669272922119225,0.48,19.2
2015,after_4_6,4,6,8,3,1.1889537859264456,1.375,0.18604621407355415,9.511630287411565,11.0,1.4883697125884332,-0.6524955438885279,1.0245879720356363,0.934524766570589,1.125,0.19047523342941097,1.17412967127134,1.25,-0.07587032872865995,-1.0631431103457065,0.9114024528883865,0.11460490470075113,0.28994601071502046,0.3191157537813844,0.3909382355035952,0.375,19.0
2015,after_7_10,7,10,8,2,1.2530105372192981,1.625,0.371989462780702,10.024084297754385,13.0,2.975915702245616,-0.6412775623386527,1.3852564879000568,0.9402205632164294,1.375,0.43477943678357056,1.0591885881053593,0.75,0.3091885881053593,-0.3264863611634261,0.9448635373741447,0.74396802488893,0.31053514516061526,0.32140510173745207,0.3680597531019326,0.5,20.0
2016,after_1_3,1,3,9,3,1.030446761103774,0.2222222222222222,-0.8082245388815514,9.274020849933965,2.0,-7.274020849933963,-1.2050243593208887,-0.4114247184422141,0.9478828218433372,0.4444444444444444,-0.5034383773988927,1.5040900714308238,2.2222222222222223,-0.7181321507913986,-1.586818341894871,0.15055404031207376,-1.2215705281902913,0.24817651867541202,0.2859172050775378,0.4659062762470502,0.3333333333333333,23.666666666666668
2016,after_1_5,1,5,15,3,0.9863960813286213,0.4666666666666667,-0.5197294146619547,14.79594121992932,7.0,-7.795941219929319,-0.9687142185616006,-0.07074461076230876,0.9335059717791587,0.6,-0.3335059717791587,1.5561041108491362,1.9333333333333333,-0.3772292224841976,-1.1730185550207857,0.4185601100523904,-0.7107351942633564,0.2333456567543545,0.2863591110655577,0.48029523218008763,0.3333333333333333,23.666666666666668
2016,after_1_10,1,10,26,3,0.9889135495829525,0.6538461538461539,-0.3350673957367988,25.711752289156767,17.0,-8.711752289156768,-0.7443957608615159,0.07426096938791843,0.9625278780094269,0.7307692307692307,-0.23175864724019613,1.561624201332158,2.076923076923077,-0.5152988755909192,-1.1118419721074955,0.08124422092565708,-0.7470575228311154,0.23275723339521665,0.2906418493973028,0.47660091720748066,0.4230769230769231,23.23076923076923
