model_version,target_year,previous_year,match_index_in_test,date,home,away,actual_home_goal,actual_away_goal,lambda_home,lambda_away,home_win_prob,draw_prob,away_win_prob,home_expected_points,away_expected_points,home_actual_points,away_actual_points,home_points_residual,away_points_residual,home_goal_residual,away_goal_residual,score_grid_expected_home_goals,score_grid_expected_away_goals,home_elo,away_elo,home_matchup_effect,away_matchup_effect
v1.5,2024,2023,109,2024-09-21,町田,札幌,0,0,2.760631471500623,0.7942656629709708,0.7590939368523594,0.16231403100809383,0.07859203213954676,2.439595841565172,0.3980901274267341,1,1,-1.439595841565172,0.6019098725732659,-2.760631471500623,-0.7942656629709708,2.7104579874680654,0.8068062180069729,1569.7579476888575,1381.1723484553575,0.014442513635722675,-0.014442513635722675
v1.5,2024,2023,110,2024-09-22,京都,G大阪,2,2,0.7054747858340339,1.2563029263582877,0.19873788143218368,0.3299999999999999,0.4712621185678164,0.926213644296551,1.7437863557034492,1,1,0.07378635570344905,-0.7437863557034492,1.294525214165966,0.7436970736417123,0.7021844045881932,1.226197374484861,1410.653444242295,1498.871404381292,0.020423695411493494,-0.020423695411493494
v1.5,2024,2023,111,2024-09-22,新潟,神戸,2,3,0.6927996643967411,1.9935366466976157,0.11379233675053255,0.24018956746623385,0.6460180957832335,0.5815665777178315,2.1782438548159346,0,3,-0.5815665777178315,0.8217561451840654,1.3072003356032589,1.0064633533023843,0.7021040659824006,1.9376695024031239,1479.3709359055504,1618.7982838592336,0.006667709397864054,-0.006667709397864054
v1.5,2024,2023,112,2024-09-22,広島,横浜FM,6,2,2.5533354778719315,1.3907382611508952,0.5989581565201975,0.215401860634673,0.18563998284512953,2.0122763301952653,0.7723218091700617,3,0,0.9877236698047347,-0.7723218091700617,3.4466645221280685,0.6092617388491048,2.5114131511474325,1.4002988308133215,1595.100649890529,1552.1557704851043,-0.02901199221360751,0.02901199221360751
v1.5,2024,2023,113,2024-09-22,名古屋,川崎F,2,0,1.1985656673710112,1.0668091441981216,0.3656890742370163,0.33,0.3043109257629837,1.427067222711049,1.2429327772889511,3,0,1.572932777288951,-1.2429327772889511,0.8014343326289888,-1.0668091441981216,1.1757570913372681,1.0522139244767175,1507.2949282562445,1505.3919930900347,-0.03634553181675351,0.03634553181675351
v1.5,2024,2023,114,2024-09-22,湘南,C大阪,1,2,0.8099605562049437,1.5558214279417018,0.18155592004758325,0.30611184775083705,0.5123322322015798,0.8507796078935868,1.8431085443555764,0,3,-0.8507796078935868,1.1568914556444236,0.19003944379505633,0.44417857205829825,0.810934172484496,1.5057040661714771,1414.2076722525285,1530.0201103530364,0.001995367157711116,-0.001995367157711116
v1.5,2024,2023,115,2024-09-22,東京V,鳥栖,2,0,2.318176868082854,1.121114581655057,0.611489974566571,0.22577142114101822,0.1627386042924109,2.060241344840731,0.7139872340182509,3,0,0.9397586551592689,-0.7139872340182509,-0.31817686808285384,-1.121114581655057,2.272128844680837,1.1308174388449521,1491.5586630072567,1452.0020139605501,0.01716106075369956,-0.01716106075369956
v1.5,2024,2023,116,2024-09-27,川崎F,新潟,5,1,1.7792458356834704,1.0955797769733906,0.5013567462643744,0.2797924516462494,0.21885080208937624,1.7838626904393726,0.936344857914378,3,0,1.2161373095606274,-0.936344857914378,3.2207541643165296,-0.0955797769733906,1.7383837668166096,1.0963164120623148,1505.3919930900347,1479.3709359055504,-0.03921967605020054,0.03921967605020054
v1.5,2024,2023,117,2024-09-28,名古屋,磐田,2,0,1.2576473909945431,1.2712853683330645,0.33607045875978825,0.3218653714673347,0.34206416977287724,1.3300767477466995,1.3480578807859664,3,0,1.6699232522533005,-1.3480578807859664,0.7423526090054569,-1.2712853683330645,1.23665000758075,1.249288130930965,1507.2949282562445,1494.7059641520225,0.03918766944260847,-0.03918766944260847
v1.5,2024,2023,118,2024-09-28,湘南,鹿島,3,2,1.0999276463145609,2.137587494982415,0.17744127749241528,0.24276357295839346,0.5797951495491913,0.7750874054356394,1.9821490216059674,3,0,2.2249125945643606,-1.9821490216059674,1.9000723536854391,-0.13758749498241496,1.1075078905403466,2.0924046972378174,1414.2076722525285,1578.6753591907723,0.030070090039301764,-0.030070090039301764
v1.5,2024,2023,119,2024-09-28,横浜FM,FC東京,1,3,1.7757464606556195,1.3077478263346132,0.4552830166786167,0.27884918577615997,0.2658677975452233,1.64469823581201,1.07645257841183,0,3,-1.64469823581201,1.92354742158817,-0.7757464606556195,1.6922521736653868,1.7432627705681416,1.3036214168305966,1552.1557704851043,1509.5425683972962,-0.029641148761805177,0.029641148761805177
v1.5,2024,2023,120,2024-09-28,神戸,浦和,1,0,1.555325776134669,0.9799481360827396,0.4724107109499871,0.30553725161903267,0.22205203743098045,1.722769384468994,0.971693363911974,3,0,1.277230615531006,-0.971693363911974,-0.555325776134669,-0.9799481360827396,1.513297357908144,0.9772349806666916,1618.7982838592336,1542.8176100889496,0.02078247282322363,-0.02078247282322363
v1.5,2024,2023,121,2024-09-28,札幌,京都,2,0,0.9854362620202087,1.0398231323935332,0.3213216798920774,0.33,0.34867832010792277,1.293965039676232,1.3760349603237683,3,0,1.706034960323768,-1.3760349603237683,1.0145637379797914,-1.0398231323935332,0.9759318519489358,1.0284394489704145,1381.1723484553575,1410.653444242295,-0.058669092978469034,0.058669092978469034
v1.5,2024,2023,122,2024-09-28,広島,町田,2,0,1.031726998287558,1.3275050611484311,0.2684210184349198,0.32999999999999996,0.4015789815650802,1.1352630553047591,1.5347369446952408,3,0,1.8647369446952409,-1.5347369446952408,0.9682730017124419,-1.3275050611484311,1.0198498011000436,1.2934069974624551,1595.100649890529,1569.7579476888575,0.011140684220392357,-0.011140684220392357
v1.5,2024,2023,123,2024-09-28,鳥栖,福岡,0,0,0.9030960398987727,1.2121143169080093,0.2603559622631996,0.3300000000000001,0.4096440377368004,1.111067886789599,1.5589321132104013,1,1,-0.11106788678959889,-0.5589321132104013,-0.9030960398987727,-1.2121143169080093,0.8949402657825389,1.1879810538868625,1452.0020139605501,1515.2805195392098,-0.04321922768570333,0.04321922768570333
v1.5,2024,2023,124,2024-09-28,G大阪,東京V,1,1,1.9965238263061442,0.8065590408441907,0.6183861082315274,0.24640096884722,0.13521292292125248,2.1015592935418024,0.6520397376109774,1,1,-1.1015592935418024,0.34796026238902256,-0.9965238263061442,0.19344095915580928,1.9437100673207541,0.8153117073658555,1498.871404381292,1491.5586630072567,-0.004805608365114363,0.004805608365114363
v1.5,2024,2023,125,2024-09-28,C大阪,柏,0,0,1.6894202370907005,1.0125344277037625,0.49850083455283256,0.289528223793194,0.21197094165397362,1.7850307274516917,0.9254410487551148,1,1,-0.7850307274516917,0.07455895124488521,-1.6894202370907005,-1.0125344277037625,1.6465930089164345,1.012772006015788,1530.0201103530364,1431.9262626206557,-0.007516545545374553,0.007516545545374553
v1.5,2024,2023,126,2024-10-02,C大阪,G大阪,1,0,1.1367104274206175,0.7860417174246532,0.42494640064316735,0.32999999999999996,0.24505359935683269,1.6048392019295021,1.065160798070498,3,0,1.3951607980704979,-1.065160798070498,-0.13671042742061745,-0.7860417174246532,1.1217260601170713,0.7816741162019426,1530.0201103530364,1498.871404381292,-0.024170938831184194,0.024170938831184194
v1.5,2024,2023,127,2024-10-04,福岡,名古屋,1,0,0.7720152881204516,1.171418204321411,0.23376085138345942,0.3300000000000002,0.43623914861654056,1.0312825541503785,1.6387174458496219,3,0,1.9687174458496215,-1.6387174458496219,0.22798471187954839,-1.171418204321411,0.7675612279109729,1.1526638869697723,1515.2805195392098,1507.2949282562445,-0.02732152596616829,0.02732152596616829
v1.5,2024,2023,128,2024-10-05,新潟,鹿島,0,4,1.1978123388698036,2.0562172881432312,0.20572036999885007,0.2532689744866492,0.5410106555145008,0.8704300844831994,1.8763009410301514,0,3,-0.8704300844831994,1.1236990589698486,-1.1978123388698036,1.9437827118567688,1.2025563556600154,2.014941164598517,1479.3709359055504,1578.6753591907723,0.018654865786397166,-0.018654865786397166
v1.5,2024,2023,129,2024-10-05,柏,横浜FM,1,0,1.1400870164964507,1.6713047389517914,0.24334899829412004,0.2907464108904958,0.4659045908153842,1.020793405772856,1.6884601833366484,3,0,1.979206594227144,-1.6884601833366484,-0.14008701649645072,-1.6713047389517914,1.136969457359707,1.6342009040382888,1431.9262626206557,1552.1557704851043,0.05141789161417876,-0.05141789161417876
v1.5,2024,2023,130,2024-10-05,G大阪,札幌,2,1,2.549841074048302,0.7281435242263649,0.7411273316016322,0.17730389643373703,0.08156877196463086,2.400685891238634,0.4220102123276296,3,0,0.5993141087613658,-0.4220102123276296,-0.549841074048302,0.27185647577363514,2.4980155471721215,0.7400986715936234,1498.871404381292,1381.1723484553575,-0.04190804771697508,0.04190804771697508
v1.5,2024,2023,131,2024-10-05,FC東京,鳥栖,1,1,2.1250487591435796,1.0930949314455976,0.5787078971166284,0.24380799251926064,0.17748411036411102,1.9799316838691459,0.7762603236115937,1,1,-0.9799316838691459,0.2237396763884063,-1.1250487591435796,-0.09309493144559755,2.079782063957407,1.1005777662430185,1509.5425683972962,1452.0020139605501,-0.07376215296074196,0.07376215296074196
v1.5,2024,2023,132,2024-10-05,浦和,C大阪,0,1,1.1305789371269654,0.9535675396829713,0.37851365492840994,0.33000000000000007,0.29148634507159,1.4655409647852298,1.2044590352147702,0,3,-1.4655409647852298,1.7955409647852298,-1.1305789371269654,0.046432460317028745,1.1133558681561955,0.9440937996607026,1542.8176100889496,1530.0201103530364,-0.05409809492719972,0.05409809492719972
v1.5,2024,2023,133,2024-10-05,町田,川崎F,1,4,1.9624093812332166,0.9315058822942179,0.5808902693131612,0.2560224972549926,0.16308723343184614,1.9986933051944762,0.745284197550531,0,3,-1.9986933051944762,2.254715802449469,-0.9624093812332166,3.0684941177057823,1.9135073575149202,0.9385843433390187,1569.7579476888575,1505.3919930900347,0.02110478049025452,-0.02110478049025452
v1.5,2024,2023,134,2024-10-06,磐田,広島,1,2,0.7827466230974567,1.2002215224895536,0.23077500363287312,0.33,0.43922499636712686,1.0223250108986195,1.6476749891013807,0,3,-1.0223250108986195,1.3523250108986193,0.21725337690254332,0.7997784775104464,0.7778712308218555,1.1778687664766072,1494.7059641520225,1595.100649890529,-0.012366057056258973,0.012366057056258973
v1.5,2024,2023,135,2024-10-06,京都,神戸,2,3,0.5061007320010399,2.573546726168236,0.050988107872434414,0.15411609085752176,0.7948958012700439,0.30708041447482504,2.538803494667653,0,3,-0.30708041447482504,0.4611965053323468,1.4938992679989602,0.4264532738317639,0.5160450837833946,2.521892384368448,1410.653444242295,1618.7982838592336,0.06512890624115754,-0.06512890624115754
v1.5,2024,2023,136,2024-10-06,東京V,湘南,0,2,2.2588595948153527,1.4716742836326726,0.5257263949706259,0.24030136184916734,0.23397224318020696,1.817480546761045,0.9422180913897882,0,3,-1.817480546761045,2.057781908610212,-2.2588595948153527,0.5283257163673274,2.22299068492623,1.475435874527467,1491.5586630072567,1414.2076722525285,0.008853520939430166,-0.008853520939430166
v1.5,2024,2023,137,2024-10-18,神戸,FC東京,0,2,1.321532830652426,1.0521778479360124,0.3954861440914976,0.3299999999999999,0.2745138559085026,1.5164584322744927,1.1535415677255076,0,3,-1.5164584322744927,1.8464584322744924,-1.321532830652426,0.9478221520639876,1.288389740966593,1.0393842488175833,1618.7982838592336,1509.5425683972962,0.0006017258757475963,-0.0006017258757475963
v1.5,2024,2023,138,2024-10-18,川崎F,G大阪,1,1,1.3278020772180805,0.6661904091581905,0.49433134111100796,0.32999999999999996,0.17566865888899202,1.8129940233330237,0.8570059766669761,1,1,-0.8129940233330237,0.1429940233330239,-0.3278020772180805,0.3338095908418095,1.285214729382216,0.664388037368336,1505.3919930900347,1498.871404381292,-0.04699894012475484,0.04699894012475484
v1.5,2024,2023,139,2024-10-18,横浜FM,新潟,0,0,1.7276284380885782,1.1167095030639722,0.4844872657336005,0.28518071651152466,0.23033201775487494,1.738642513712326,0.9761767697761495,1,1,-0.738642513712326,0.023823230223850467,-1.7276284380885782,-1.1167095030639722,1.6884944953374708,1.1156829654663216,1552.1557704851043,1479.3709359055504,-0.05390902188037674,0.05390902188037674
v1.5,2024,2023,140,2024-10-19,名古屋,札幌,0,2,1.6942374154570383,0.9052861627524379,0.5245388238128151,0.2882299001839638,0.18723127600322106,1.8618463716224094,0.8499237281936269,0,3,-1.8618463716224094,2.1500762718063733,-1.6942374154570383,1.094713837247562,1.6468058671874988,0.9077510901982778,1507.2949282562445,1381.1723484553575,-0.018977242562306852,0.018977242562306852
v1.5,2024,2023,141,2024-10-19,京都,鳥栖,2,0,1.344120911248726,1.634117272065454,0.2955407854794455,0.2894856902741565,0.414973524246398,1.1761080467124931,1.5344062630133504,3,0,1.8238919532875069,-1.5344062630133504,0.655879088751274,-1.634117272065454,1.3347288852670558,1.6062757321018046,1410.653444242295,1452.0020139605501,-0.0003392734105391237,0.0003392734105391237
v1.5,2024,2023,142,2024-10-19,C大阪,磐田,1,2,1.9028387599899776,1.432839844052967,0.4585715304105862,0.26714681145050156,0.2742816581389122,1.64286140268226,1.089991785867238,0,3,-1.64286140268226,1.910008214132762,-0.9028387599899776,0.567160155947033,1.872309978084186,1.429272992137195,1530.0201103530364,1494.7059641520225,0.02494152483498413,-0.02494152483498413
v1.5,2024,2023,143,2024-10-19,東京V,浦和,2,1,1.9308725856896063,1.579013875817955,0.43622829462712176,0.2630049782837407,0.30076672708913754,1.571689862165106,1.1653051595511532,3,0,1.428310137834894,-1.1653051595511532,0.06912741431039371,-0.579013875817955,1.9048320791471973,1.5727703080943887,1491.5586630072567,1542.8176100889496,-0.015730834263551912,0.015730834263551912
v1.5,2024,2023,144,2024-10-19,湘南,広島,2,1,0.7748272577481616,1.7599440707598395,0.1513591175420758,0.27640083900706025,0.572240043450864,0.7304781916332876,1.993120969359652,3,0,2.2695218083667124,-1.993120969359652,1.2251727422518384,-0.7599440707598395,0.78058212008214,1.7067143913805045,1414.2076722525285,1595.100649890529,0.017490320660434308,-0.017490320660434308
v1.5,2024,2023,145,2024-10-19,鹿島,福岡,0,0,1.0440305006229154,0.8561252985771506,0.38414920958293464,0.33000000000000007,0.28585079041706546,1.482447628748804,1.1875523712511964,1,1,-0.482447628748804,-0.1875523712511964,-1.0440305006229154,-0.8561252985771506,1.0359265862413403,0.8518086537794153,1578.6753591907723,1515.2805195392098,-0.024937023336581335,0.024937023336581335
v1.5,2024,2023,146,2024-10-19,柏,町田,1,1,0.45099416170197654,1.6296715556595311,0.09231887807956435,0.2818903394088897,0.625790782511546,0.5588469736475827,2.1592626869435274,1,1,0.44115302635241727,-1.1592626869435274,0.5490058382980234,-0.6296715556595311,0.45724967505246383,1.5635374853621455,1431.9262626206557,1569.7579476888575,-0.014793158162431956,0.014793158162431956
v1.5,2024,2023,147,2024-10-23,G大阪,名古屋,3,2,1.1913708871154416,0.9502588698382365,0.3930191967742215,0.3300000000000001,0.27698080322577845,1.5090575903226644,1.1609424096773355,3,0,1.4909424096773356,-1.1609424096773355,1.8086291128845584,1.0497411301617636,1.1690821488117544,0.9405348897478616,1498.871404381292,1507.2949282562445,-0.012823645028459355,0.012823645028459355
v1.5,2024,2023,148,2024-10-23,新潟,東京V,0,2,1.6988505772855451,1.404097877859963,0.4183096315282492,0.2828016597586334,0.29888870871311723,1.537730554343381,1.1794677858979852,0,3,-1.537730554343381,1.8205322141020148,-1.6988505772855451,0.5959021221400369,1.6718226119006436,1.3952596865455533,1479.3709359055504,1491.5586630072567,-0.027966054479936244,0.027966054479936244
v1.5,2024,2023,149,2024-10-23,浦和,柏,1,0,1.8697700817520593,0.7858564193612316,0.5952692582464179,0.261841872127674,0.14288886962590808,2.0476496468669274,0.6905084810053983,3,0,0.9523503531330726,-0.6905084810053983,-0.8697700817520593,-0.7858564193612316,1.8165482735440588,0.79317827952353,1542.8176100889496,1431.9262626206557,0.015041614934403301,-0.015041614934403301
v1.5,2024,2023,150,2024-10-30,横浜FM,浦和,0,0,2.109867735410642,1.2064368970731485,0.5505339160692089,0.24838664142710284,0.201079442503688,1.8999883896347294,0.8516249689381669,1,1,-0.8999883896347294,0.14837503106183314,-2.109867735410642,-1.2064368970731485,2.068167746575991,1.2120151405563087,1552.1557704851043,1542.8176100889496,0.03811115288851686,-0.03811115288851686
v1.5,2024,2023,151,2024-11-01,神戸,磐田,2,0,1.6177016344136987,0.988799565476156,0.4861804132902695,0.29797923815344896,0.2158403485562816,1.7565204780242574,0.9455002838222937,3,0,1.2434795219757426,-0.9455002838222937,0.38229836558630126,-0.988799565476156,1.5749998427193077,0.9876589220814851,1618.7982838592336,1494.7059641520225,0.05338232403223693,-0.05338232403223693
v1.5,2024,2023,152,2024-11-01,川崎F,鹿島,1,3,1.6715742351324625,1.3867952810898558,0.4153735137152672,0.28531872895265775,0.29930775733207493,1.5314392700984594,1.1832420009488827,0,3,-1.5314392700984594,1.8167579990511173,-0.6715742351324625,1.6132047189101442,1.644525418745464,1.37752429156882,1505.3919930900347,1578.6753591907723,0.08408562622418042,-0.08408562622418042
v1.5,2024,2023,153,2024-11-03,FC東京,湘南,0,2,2.108793024250627,1.4092455596959284,0.5075927788556621,0.25132248020979076,0.24108474093454707,1.7741008167767771,0.9745767030134319,0,3,-1.7741008167767771,2.025423296986568,-2.108793024250627,0.5907544403040716,2.0735166803118674,1.4111472717075666,1509.5425683972962,1414.2076722525285,0.008619645614234143,-0.008619645614234143
v1.5,2024,2023,154,2024-11-03,札幌,C大阪,1,1,0.6850637676404794,1.471932706390949,0.1608966157823934,0.31827211568989666,0.5208312685277098,0.8009619630370768,1.880765921273026,1,1,0.19903803696292321,-0.8807659212730261,0.3149362323595206,-0.4719327063909491,0.6862907894517453,1.416349318961695,1381.1723484553575,1530.0201103530364,0.03450582160846755,-0.03450582160846755
v1.5,2024,2023,155,2024-11-03,鳥栖,町田,2,1,0.7220700927892152,1.7471869580254027,0.14127724147524615,0.2762806071199199,0.5824421514048339,0.7001123315456583,2.0236070613344217,3,0,2.2998876684543417,-2.0236070613344217,1.2779299072107848,-0.7471869580254027,0.7282176164686543,1.6919919401221433,1452.0020139605501,1569.7579476888575,-0.01440560658459583,0.01440560658459583
v1.5,2024,2023,156,2024-11-03,福岡,柏,2,1,1.1042492246654783,0.8784692804107103,0.3922573142732371,0.33,0.27774268572676286,1.5067719428197115,1.1632280571802887,3,0,1.4932280571802885,-1.1632280571802887,0.8957507753345217,0.12153071958928974,1.0904620872045108,0.8720596144442155,1515.2805195392098,1431.9262626206557,0.03886361047828034,-0.03886361047828034
v1.5,2024,2023,157,2024-11-03,広島,京都,0,1,2.1310748332222333,0.6900790534696338,0.6750943166935421,0.2220709889514527,0.10283469435500507,2.247353939032079,0.5305750720164679,0,3,-2.247353939032079,2.469424927983532,-2.1310748332222333,0.30992094653036617,2.0758323210003713,0.7004102157285387,1595.100649890529,1410.653444242295,0.011589188264462664,-0.011589188264462664
v1.5,2024,2023,158,2024-11-09,鹿島,名古屋,0,0,1.3570673055760847,1.0188814320618813,0.41183172875223306,0.3279320329970225,0.2602362382507445,1.5634272192537217,1.108640747749256,1,1,-0.5634272192537217,-0.10864074774925592,-1.3570673055760847,-1.0188814320618813,1.3211407514502287,1.0083909026049684,1578.6753591907723,1507.2949282562445,-0.004088759982724112,0.004088759982724112
v1.5,2024,2023,159,2024-11-09,鳥栖,横浜FM,1,2,1.809075328581501,1.8081300466669175,0.36891863468195973,0.26252328064888236,0.36855808466915807,1.3692791846947616,1.3681975346563566,0,3,-1.3692791846947616,1.6318024653436434,-0.8090753285815011,0.19186995333308254,1.7935219442222816,1.7926297428175222,1452.0020139605501,1552.1557704851043,0.006765747127930056,-0.006765747127930056
v1.5,2024,2023,160,2024-11-09,磐田,G大阪,3,4,0.9063958061560524,0.6818222584112126,0.4013949822713881,0.32999999999999985,0.2686050177286118,1.5341849468141642,1.1358150531858353,0,3,-1.5341849468141642,1.8641849468141647,2.0936041938439476,3.318177741588787,0.9204148961766427,0.6884179938920113,1494.7059641520225,1498.871404381292,0.0022732518367758465,-0.0022732518367758465
v1.5,2024,2023,161,2024-11-09,C大阪,福岡,1,0,0.9211510649321568,1.1191093432985812,0.2856838715694009,0.3300000000000002,0.38431612843059915,1.1870516147082029,1.4829483852917975,3,0,1.8129483852917971,-1.4829483852917975,0.07884893506784318,-1.1191093432985812,0.9130386833329245,1.103262822032805,1530.0201103530364,1515.2805195392098,-0.02628554019546521,0.02628554019546521
v1.5,2024,2023,162,2024-11-09,京都,川崎F,1,1,1.1365455884984956,1.9028814645385292,0.2119274145249434,0.2673319282469916,0.5207406572280648,0.9031141718218217,1.8295538999311862,1,1,0.09688582817817826,-0.8295538999311862,-0.13654558849849563,-0.9028814645385292,1.139302739086068,1.8616618852287807,1410.653444242295,1505.3919930900347,0.043095814828833255,-0.043095814828833255
v1.5,2024,2023,163,2024-11-09,柏,新潟,1,1,0.9411698072774438,1.2942525114970382,0.25302214549926916,0.32999999999999996,0.41697785450073077,1.0890664364978075,1.5809335635021924,1,1,-0.08906643649780754,-0.5809335635021924,0.058830192722556185,-0.29425251149703824,0.9321650696979196,1.261959578379341,1431.9262626206557,1479.3709359055504,0.01133015098587321,-0.01133015098587321
v1.5,2024,2023,164,2024-11-09,湘南,札幌,1,1,2.0052518671626642,1.309418587454127,0.5061891207868074,0.25925183416512587,0.23455904504806677,1.7778191965255483,0.9629289693093261,1,1,-0.7778191965255483,0.037071030690673856,-1.0052518671626642,-0.3094185874541271,1.9684556828309123,1.3110465471649853,1414.2076722525285,1381.1723484553575,-0.02168043472171032,0.02168043472171032
v1.5,2024,2023,165,2024-11-09,町田,FC東京,3,0,1.6729597114502763,1.1875739302910846,0.4561731207079677,0.2899050684658436,0.25392181082618864,1.6584244305897466,1.0516705009444094,3,0,1.3415755694102534,-1.0516705009444094,1.3270402885497237,-1.1875739302910846,1.6378135481969167,1.1833644821088372,1569.7579476888575,1509.5425683972962,0.016694589761652202,-0.016694589761652202
v1.5,2024,2023,166,2024-11-10,東京V,神戸,1,1,0.8635822754935881,1.784862180835685,0.16782561319515982,0.2757562769151968,0.5564181098896436,0.7792331165006762,1.9450106065841277,1,1,0.22076688349932383,-0.9450106065841277,0.13641772450641187,-0.784862180835685,0.8685870254145555,1.7348670842885736,1491.5586630072567,1618.7982838592336,0.02882514847959907,-0.02882514847959907
v1.5,2024,2023,167,2024-11-10,浦和,広島,3,0,1.100011864830273,1.0606070324262904,0.34448910087943574,0.3300000000000001,0.3255108991205642,1.3634673026383073,1.3065326973616926,3,0,1.6365326973616927,-1.3065326973616926,1.899988135169727,-1.0606070324262904,1.083885228384937,1.046468057643077,1542.8176100889496,1595.100649890529,0.045964787412878044,-0.045964787412878044
v1.5,2024,2023,168,2024-11-16,磐田,横浜FM,3,4,1.453904255807264,1.465341165691474,0.34953233893407754,0.29617715711549364,0.3542905039504288,1.3447741739177261,1.3590486689667802,0,3,-1.3447741739177261,1.6409513310332198,1.546095744192736,2.5346588343085257,1.435508900773475,1.4461959631510921,1494.7059641520225,1552.1557704851043,-0.009379318863612176,0.009379318863612176
v1.5,2024,2023,169,2024-11-17,京都,鹿島,0,0,0.8635549538505374,2.6901835123540003,0.09202844057709794,0.1743416503785811,0.733629909044321,0.4504269721098749,2.375231377511544,1,1,0.5495730278901251,-1.3752313775115441,-0.8635549538505374,-2.6901835123540003,0.876349718955557,2.639915130141707,1410.653444242295,1578.6753591907723,0.010729574739008726,-0.010729574739008726
v1.5,2024,2023,170,2024-11-22,浦和,川崎F,1,1,2.0195963949043634,0.9274178534892268,0.5943579685049016,0.24918886682027214,0.15645316467482623,2.032262772334977,0.7185483608447508,1,1,-1.032262772334977,0.2814516391552492,-1.0195963949043634,0.07258214651077322,1.9702220838786209,0.9353702009929903,1542.8176100889496,1505.3919930900347,0.003098720487905462,-0.003098720487905462
v1.5,2024,2023,171,2024-11-30,湘南,横浜FM,2,3,1.4318247303828808,2.15978020638574,0.23890732951330645,0.2474913109940751,0.5136013594926185,0.9642132995339945,1.7882953894719307,0,3,-0.9642132995339945,1.2117046105280693,0.5681752696171192,0.8402197936142599,1.4343594944728248,2.124345377788591,1414.2076722525285,1552.1557704851043,-0.005213868221574922,0.005213868221574922
v1.5,2024,2023,172,2024-11-30,町田,京都,1,0,1.6258860376885913,0.6577506267967377,0.5687731258374302,0.2924934574653765,0.13873341669719344,1.9988128349776673,0.7086937075569568,3,0,1.0011871650223327,-0.7086937075569568,-0.6258860376885913,-0.6577506267967377,1.5683101254914706,0.6625922421555633,1569.7579476888575,1410.653444242295,0.012558423114847422,-0.012558423114847422
v1.5,2024,2023,173,2024-11-30,柏,神戸,1,1,0.5063310401678288,1.6043014676879095,0.10645480858958176,0.2897607220490778,0.6037844693613404,0.609125147817823,2.101114130133099,1,1,0.390874852182177,-1.101114130133099,0.4936689598321712,-0.6043014676879095,0.5121120049193818,1.5401686224889743,1431.9262626206557,1618.7982838592336,0.07265449838779874,-0.07265449838779874
v1.5,2024,2023,174,2024-11-30,東京V,川崎F,4,5,1.934003902425646,1.3232833000187652,0.4877201474741425,0.2653676122751195,0.24691224025073785,1.7285280546975468,1.006104333027333,0,3,-1.7285280546975468,1.993895666972667,2.065996097574354,3.6767166999812346,1.89895654700761,1.322967687351228,1491.5586630072567,1505.3919930900347,-0.006822747774398199,0.006822747774398199
v1.5,2024,2023,175,2024-11-30,C大阪,鹿島,0,2,1.3924212765020734,1.6819375254283258,0.2989365040471995,0.28438385693925644,0.4166796390135441,1.181193369080855,1.5344227739798888,0,3,-1.181193369080855,1.4655772260201112,-1.3924212765020734,0.31806247457167425,1.383340493800828,1.6548602053338064,1530.0201103530364,1578.6753591907723,-0.03020620248414997,0.03020620248414997
v1.5,2024,2023,176,2024-11-30,磐田,FC東京,2,1,1.2425934723470131,1.3190875824216883,0.32368573993080385,0.31917602708145465,0.3571382329877416,1.2902332468738662,1.3905907260446795,3,0,1.7097667531261338,-1.3905907260446795,0.7574065276529869,-0.31908758242168833,1.2241150281117845,1.2950648124137434,1494.7059641520225,1509.5425683972962,0.011325170795447963,-0.011325170795447963
v1.5,2024,2023,177,2024-11-30,新潟,G大阪,0,1,0.9738210276058199,0.9649251421364069,0.33730576627332776,0.33000000000000007,0.33269423372667223,1.3419172988199835,1.3280827011800167,0,3,-1.3419172988199835,1.6719172988199833,-0.9738210276058199,0.0350748578635931,0.9668111922679908,0.9581181487645338,1479.3709359055504,1498.871404381292,0.004095450026892559,-0.004095450026892559
v1.5,2024,2023,178,2024-11-30,福岡,浦和,1,0,1.1913164827672522,1.236583701133488,0.32511161933199945,0.32958299764259963,0.34530538302540087,1.304917855638598,1.3654991467188022,3,0,1.695082144361402,-1.3654991467188022,-0.19131648276725222,-1.236583701133488,1.170666593299856,1.2125054955759242,1515.2805195392098,1542.8176100889496,0.020061474277750003,-0.020061474277750003
v1.5,2024,2023,179,2024-11-30,名古屋,鳥栖,0,3,1.4317152808860478,0.9069645083502978,0.45652833367559914,0.3224763192507885,0.22099534707361243,1.6920613202775858,0.9854623604716257,0,3,-1.6920613202775858,2.014537639528374,-1.4317152808860478,2.0930354916497023,1.3883501766144095,0.9021700803651704,1507.2949282562445,1452.0020139605501,-0.029635869984229055,0.029635869984229055
v1.5,2024,2023,180,2024-12-01,広島,札幌,5,1,3.5,0.839047179658145,0.8408139623126227,0.10881023023092914,0.050375807456448186,2.6312521171687973,0.2599376526002737,3,0,0.36874788283120274,-0.2599376526002737,1.5,0.16095282034185499,3.4509289128320915,0.850926776940695,1595.100649890529,1381.1723484553575,-0.020894988611039538,0.020894988611039538
