season,league,league_level,team,team_std,stat_key,stat_label,stat_category,higher_is_better,rank,value,source_url,scraped_at
2020,j1,1,横浜ＦＣ,横浜FC,shots_on_target_against,被枠内シュート総数,defense,False,6,158.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,ガンバ大阪,G大阪,shots_on_target_against,被枠内シュート総数,defense,False,6,158.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,ヴィッセル神戸,神戸,shots_on_target_against,被枠内シュート総数,defense,False,8,156.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,柏レイソル,柏,shots_on_target_against,被枠内シュート総数,defense,False,9,154.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,横浜Ｆ・マリノス,横浜FM,shots_on_target_against,被枠内シュート総数,defense,False,10,148.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,セレッソ大阪,C大阪,shots_on_target_against,被枠内シュート総数,defense,False,10,148.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,ＦＣ東京,FC東京,shots_on_target_against,被枠内シュート総数,defense,False,12,140.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,大分トリニータ,大分,shots_on_target_against,被枠内シュート総数,defense,False,13,134.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,サガン鳥栖,鳥栖,shots_on_target_against,被枠内シュート総数,defense,False,14,123.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,鹿島アントラーズ,鹿島,shots_on_target_against,被枠内シュート総数,defense,False,15,122.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,サンフレッチェ広島,広島,shots_on_target_against,被枠内シュート総数,defense,False,16,115.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,川崎フロンターレ,川崎F,shots_on_target_against,被枠内シュート総数,defense,False,17,106.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,名古屋グランパス,名古屋,shots_on_target_against,被枠内シュート総数,defense,False,18,101.0,https://www.jleague.jp/stats/j1/club/2020/suffer_shoot_on_target/,2026-06-18T18:40:33
2020,j1,1,川崎フロンターレ,川崎F,xg,ゴール期待値,attack,True,1,82.2,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,横浜Ｆ・マリノス,横浜FM,xg,ゴール期待値,attack,True,2,61.5,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,鹿島アントラーズ,鹿島,xg,ゴール期待値,attack,True,3,61.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,北海道コンサドーレ札幌,札幌,xg,ゴール期待値,attack,True,4,53.1,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,ヴィッセル神戸,神戸,xg,ゴール期待値,attack,True,5,51.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,ＦＣ東京,FC東京,xg,ゴール期待値,attack,True,6,50.6,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,ガンバ大阪,G大阪,xg,ゴール期待値,attack,True,7,49.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,浦和レッズ,浦和,xg,ゴール期待値,attack,True,8,48.8,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,サンフレッチェ広島,広島,xg,ゴール期待値,attack,True,9,47.9,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,柏レイソル,柏,xg,ゴール期待値,attack,True,10,46.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,清水エスパルス,清水,xg,ゴール期待値,attack,True,11,43.5,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,セレッソ大阪,C大阪,xg,ゴール期待値,attack,True,12,42.8,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,サガン鳥栖,鳥栖,xg,ゴール期待値,attack,True,13,42.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,ベガルタ仙台,仙台,xg,ゴール期待値,attack,True,14,40.5,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,名古屋グランパス,名古屋,xg,ゴール期待値,attack,True,15,40.2,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,大分トリニータ,大分,xg,ゴール期待値,attack,True,16,40.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,横浜ＦＣ,横浜FC,xg,ゴール期待値,attack,True,17,37.3,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,湘南ベルマーレ,湘南,xg,ゴール期待値,attack,True,18,34.5,https://www.jleague.jp/stats/j1/club/2020/expected_goals/,2026-06-18T18:40:33
2020,j1,1,浦和レッズ,浦和,xga,被ゴール期待値,defense,False,1,61.6,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,横浜ＦＣ,横浜FC,xga,被ゴール期待値,defense,False,2,60.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,ベガルタ仙台,仙台,xga,被ゴール期待値,defense,False,3,58.1,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,ガンバ大阪,G大阪,xga,被ゴール期待値,defense,False,4,56.9,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,清水エスパルス,清水,xga,被ゴール期待値,defense,False,5,54.5,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,柏レイソル,柏,xga,被ゴール期待値,defense,False,6,52.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,湘南ベルマーレ,湘南,xga,被ゴール期待値,defense,False,7,52.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,北海道コンサドーレ札幌,札幌,xga,被ゴール期待値,defense,False,8,51.8,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,ヴィッセル神戸,神戸,xga,被ゴール期待値,defense,False,9,48.1,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,セレッソ大阪,C大阪,xga,被ゴール期待値,defense,False,10,47.6,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,横浜Ｆ・マリノス,横浜FM,xga,被ゴール期待値,defense,False,11,46.1,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,大分トリニータ,大分,xga,被ゴール期待値,defense,False,12,44.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,サガン鳥栖,鳥栖,xga,被ゴール期待値,defense,False,13,44.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,鹿島アントラーズ,鹿島,xga,被ゴール期待値,defense,False,14,42.6,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,ＦＣ東京,FC東京,xga,被ゴール期待値,defense,False,15,41.7,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,サンフレッチェ広島,広島,xga,被ゴール期待値,defense,False,16,39.1,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,名古屋グランパス,名古屋,xga,被ゴール期待値,defense,False,17,37.4,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,川崎フロンターレ,川崎F,xga,被ゴール期待値,defense,False,18,35.0,https://www.jleague.jp/stats/j1/club/2020/expected_goals_against/,2026-06-18T18:40:33
2020,j1,1,川崎フロンターレ,川崎F,chance_create,チャンスクリエイト総数,attack,True,1,622.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,横浜Ｆ・マリノス,横浜FM,chance_create,チャンスクリエイト総数,attack,True,2,567.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,鹿島アントラーズ,鹿島,chance_create,チャンスクリエイト総数,attack,True,3,520.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,サンフレッチェ広島,広島,chance_create,チャンスクリエイト総数,attack,True,4,446.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,北海道コンサドーレ札幌,札幌,chance_create,チャンスクリエイト総数,attack,True,5,441.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,ヴィッセル神戸,神戸,chance_create,チャンスクリエイト総数,attack,True,6,432.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,柏レイソル,柏,chance_create,チャンスクリエイト総数,attack,True,7,415.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,清水エスパルス,清水,chance_create,チャンスクリエイト総数,attack,True,8,413.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,ＦＣ東京,FC東京,chance_create,チャンスクリエイト総数,attack,True,9,392.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,ガンバ大阪,G大阪,chance_create,チャンスクリエイト総数,attack,True,10,380.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,サガン鳥栖,鳥栖,chance_create,チャンスクリエイト総数,attack,True,11,367.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,セレッソ大阪,C大阪,chance_create,チャンスクリエイト総数,attack,True,12,364.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,浦和レッズ,浦和,chance_create,チャンスクリエイト総数,attack,True,13,359.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,横浜ＦＣ,横浜FC,chance_create,チャンスクリエイト総数,attack,True,14,328.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,大分トリニータ,大分,chance_create,チャンスクリエイト総数,attack,True,15,320.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,ベガルタ仙台,仙台,chance_create,チャンスクリエイト総数,attack,True,16,317.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,名古屋グランパス,名古屋,chance_create,チャンスクリエイト総数,attack,True,17,291.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,湘南ベルマーレ,湘南,chance_create,チャンスクリエイト総数,attack,True,18,275.0,https://www.jleague.jp/stats/j1/club/2020/chance_create/,2026-06-18T18:40:33
2020,j1,1,名古屋グランパス,名古屋,clean_sheet,クリーンシート総数,defense,True,1,17.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,ＦＣ東京,FC東京,clean_sheet,クリーンシート総数,defense,True,2,13.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,セレッソ大阪,C大阪,clean_sheet,クリーンシート総数,defense,True,3,12.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,川崎フロンターレ,川崎F,clean_sheet,クリーンシート総数,defense,True,4,11.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,サンフレッチェ広島,広島,clean_sheet,クリーンシート総数,defense,True,4,11.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,柏レイソル,柏,clean_sheet,クリーンシート総数,defense,True,6,10.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,浦和レッズ,浦和,clean_sheet,クリーンシート総数,defense,True,7,9.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,湘南ベルマーレ,湘南,clean_sheet,クリーンシート総数,defense,True,7,9.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,大分トリニータ,大分,clean_sheet,クリーンシート総数,defense,True,7,9.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,北海道コンサドーレ札幌,札幌,clean_sheet,クリーンシート総数,defense,True,10,8.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,ベガルタ仙台,仙台,clean_sheet,クリーンシート総数,defense,True,10,8.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,ガンバ大阪,G大阪,clean_sheet,クリーンシート総数,defense,True,10,8.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,サガン鳥栖,鳥栖,clean_sheet,クリーンシート総数,defense,True,13,7.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,鹿島アントラーズ,鹿島,clean_sheet,クリーンシート総数,defense,True,14,6.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,横浜Ｆ・マリノス,横浜FM,clean_sheet,クリーンシート総数,defense,True,14,6.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,横浜ＦＣ,横浜FC,clean_sheet,クリーンシート総数,defense,True,16,5.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,清水エスパルス,清水,clean_sheet,クリーンシート総数,defense,True,17,4.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,ヴィッセル神戸,神戸,clean_sheet,クリーンシート総数,defense,True,17,4.0,https://www.jleague.jp/stats/j1/club/2020/clean_sheet/,2026-06-18T18:40:33
2020,j1,1,横浜Ｆ・マリノス,横浜FM,ball_possession,平均ボール支配率,style,,1,58.1,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,ヴィッセル神戸,神戸,ball_possession,平均ボール支配率,style,,2,57.5,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,川崎フロンターレ,川崎F,ball_possession,平均ボール支配率,style,,3,53.9,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,サガン鳥栖,鳥栖,ball_possession,平均ボール支配率,style,,4,52.8,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,鹿島アントラーズ,鹿島,ball_possession,平均ボール支配率,style,,5,52.4,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,北海道コンサドーレ札幌,札幌,ball_possession,平均ボール支配率,style,,6,52.0,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,大分トリニータ,大分,ball_possession,平均ボール支配率,style,,6,52.0,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,横浜ＦＣ,横浜FC,ball_possession,平均ボール支配率,style,,8,51.3,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,清水エスパルス,清水,ball_possession,平均ボール支配率,style,,9,50.0,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,名古屋グランパス,名古屋,ball_possession,平均ボール支配率,style,,10,49.3,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,セレッソ大阪,C大阪,ball_possession,平均ボール支配率,style,,11,48.9,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,サンフレッチェ広島,広島,ball_possession,平均ボール支配率,style,,12,48.7,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,ガンバ大阪,G大阪,ball_possession,平均ボール支配率,style,,13,48.1,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,浦和レッズ,浦和,ball_possession,平均ボール支配率,style,,14,46.8,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,柏レイソル,柏,ball_possession,平均ボール支配率,style,,15,46.0,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,湘南ベルマーレ,湘南,ball_possession,平均ボール支配率,style,,16,44.3,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,ＦＣ東京,FC東京,ball_possession,平均ボール支配率,style,,17,43.7,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j1,1,ベガルタ仙台,仙台,ball_possession,平均ボール支配率,style,,18,43.0,https://www.jleague.jp/stats/j1/club/2020/ball_rate/,2026-06-18T18:40:33
2020,j2,2,水戸ホーリーホック,水戸,goals,得点総数,attack,True,1,68.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,徳島ヴォルティス,徳島,goals,得点総数,attack,True,2,67.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,Ｖ・ファーレン長崎,長崎,goals,得点総数,attack,True,3,66.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,モンテディオ山形,山形,goals,得点総数,attack,True,4,59.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ギラヴァンツ北九州,北九州,goals,得点総数,attack,True,4,59.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ジュビロ磐田,磐田,goals,得点総数,attack,True,6,58.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ＦＣ琉球,琉球,goals,得点総数,attack,True,6,58.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ツエーゲン金沢,金沢,goals,得点総数,attack,True,8,57.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,アルビレックス新潟,新潟,goals,得点総数,attack,True,9,55.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,アビスパ福岡,福岡,goals,得点総数,attack,True,10,51.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ヴァンフォーレ甲府,甲府,goals,得点総数,attack,True,11,50.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,東京ヴェルディ,東京V,goals,得点総数,attack,True,12,48.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ジェフユナイテッド千葉,千葉,goals,得点総数,attack,True,13,47.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,京都サンガF.C.,京都,goals,得点総数,attack,True,13,47.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,松本山雅ＦＣ,松本,goals,得点総数,attack,True,15,44.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,大宮アルディージャ,大宮,goals,得点総数,attack,True,16,43.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,レノファ山口ＦＣ,山口,goals,得点総数,attack,True,16,43.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,栃木ＳＣ,栃木SC,goals,得点総数,attack,True,18,41.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ＦＣ町田ゼルビア,町田,goals,得点総数,attack,True,18,41.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ザスパクサツ群馬,群馬,goals,得点総数,attack,True,20,40.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,ファジアーノ岡山,岡山,goals,得点総数,attack,True,21,39.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,愛媛ＦＣ,愛媛,goals,得点総数,attack,True,22,38.0,https://www.jleague.jp/stats/j2/club/2020/score/,2026-06-18T18:40:33
2020,j2,2,レノファ山口ＦＣ,山口,goals_against,失点総数,defense,False,1,74.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,愛媛ＦＣ,愛媛,goals_against,失点総数,defense,False,2,68.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ツエーゲン金沢,金沢,goals_against,失点総数,defense,False,3,67.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,水戸ホーリーホック,水戸,goals_against,失点総数,defense,False,4,62.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ザスパクサツ群馬,群馬,goals_against,失点総数,defense,False,4,62.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ＦＣ琉球,琉球,goals_against,失点総数,defense,False,6,61.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,アルビレックス新潟,新潟,goals_against,失点総数,defense,False,7,55.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,大宮アルディージャ,大宮,goals_against,失点総数,defense,False,8,52.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ＦＣ町田ゼルビア,町田,goals_against,失点総数,defense,False,8,52.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,松本山雅ＦＣ,松本,goals_against,失点総数,defense,False,8,52.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ジェフユナイテッド千葉,千葉,goals_against,失点総数,defense,False,11,51.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ギラヴァンツ北九州,北九州,goals_against,失点総数,defense,False,11,51.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ファジアーノ岡山,岡山,goals_against,失点総数,defense,False,13,49.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,東京ヴェルディ,東京V,goals_against,失点総数,defense,False,14,48.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ジュビロ磐田,磐田,goals_against,失点総数,defense,False,15,47.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,京都サンガF.C.,京都,goals_against,失点総数,defense,False,16,45.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,モンテディオ山形,山形,goals_against,失点総数,defense,False,17,42.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ヴァンフォーレ甲府,甲府,goals_against,失点総数,defense,False,18,41.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,栃木ＳＣ,栃木SC,goals_against,失点総数,defense,False,19,39.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,Ｖ・ファーレン長崎,長崎,goals_against,失点総数,defense,False,19,39.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,徳島ヴォルティス,徳島,goals_against,失点総数,defense,False,21,33.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,アビスパ福岡,福岡,goals_against,失点総数,defense,False,22,29.0,https://www.jleague.jp/stats/j2/club/2020/lost/,2026-06-18T18:40:33
2020,j2,2,ツエーゲン金沢,金沢,shots,シュート総数,attack,True,1,599.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,水戸ホーリーホック,水戸,shots,シュート総数,attack,True,2,596.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,ジュビロ磐田,磐田,shots,シュート総数,attack,True,3,572.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,モンテディオ山形,山形,shots,シュート総数,attack,True,4,560.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,Ｖ・ファーレン長崎,長崎,shots,シュート総数,attack,True,5,556.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,栃木ＳＣ,栃木SC,shots,シュート総数,attack,True,6,552.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,アルビレックス新潟,新潟,shots,シュート総数,attack,True,7,551.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,ギラヴァンツ北九州,北九州,shots,シュート総数,attack,True,7,551.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,徳島ヴォルティス,徳島,shots,シュート総数,attack,True,9,547.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,大宮アルディージャ,大宮,shots,シュート総数,attack,True,10,543.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
2020,j2,2,京都サンガF.C.,京都,shots,シュート総数,attack,True,11,534.0,https://www.jleague.jp/stats/j2/club/2020/shoot/,2026-06-18T18:40:33
